Dataset,Model,Elderly,Predicted Value
Afternoons,LightGBM,25.454545454545457,1202.4186838821395
Afternoons,LightGBM,26.060606060606062,1202.4186838821395
Afternoons,LightGBM,26.666666666666668,1202.4186838821395
Afternoons,LightGBM,27.272727272727273,1202.4186838821395
Afternoons,LightGBM,27.87878787878788,1203.4719403353952
Afternoons,LightGBM,28.484848484848484,1203.4719403353952
Afternoons,LightGBM,29.090909090909093,1203.4719403353952
Afternoons,LightGBM,29.6969696969697,1203.4719403353952
Afternoons,LightGBM,30.303030303030305,1203.4719403353952
Afternoons,LightGBM,30.90909090909091,1203.4719403353952
Afternoons,LightGBM,31.515151515151516,1203.4719403353952
Afternoons,LightGBM,32.121212121212125,1203.4719403353952
Afternoons,LightGBM,32.72727272727273,1203.4719403353952
Afternoons,LightGBM,33.333333333333336,1203.4719403353952
Afternoons,LightGBM,33.93939393939394,1203.4719403353952
Afternoons,LightGBM,34.54545454545455,1203.4719403353952
Afternoons,LightGBM,35.151515151515156,1203.4284025573636
Afternoons,LightGBM,35.75757575757576,1203.4284025573636
Afternoons,LightGBM,36.36363636363637,1203.4284025573636
Afternoons,LightGBM,36.96969696969697,1203.4284025573636
Afternoons,LightGBM,37.57575757575758,1203.4284025573636
Afternoons,LightGBM,38.18181818181818,1203.4284025573636
Afternoons,LightGBM,38.78787878787879,1203.4284025573636
Afternoons,LightGBM,39.3939393939394,1203.4284025573636
Afternoons,LightGBM,40.0,1203.4284025573636
Afternoons,LightGBM,40.60606060606061,1203.4284025573636
Afternoons,LightGBM,41.21212121212121,1203.4284025573636
Afternoons,LightGBM,41.81818181818182,1203.4284025573636
Afternoons,LightGBM,42.42424242424242,1203.4284025573636
Afternoons,LightGBM,43.03030303030303,1203.4284025573636
Afternoons,LightGBM,43.63636363636364,1203.4284025573636
Afternoons,LightGBM,44.24242424242424,1203.1398074481588
Afternoons,LightGBM,44.84848484848485,1203.1398074481588
Afternoons,LightGBM,45.45454545454545,1203.1398074481588
Afternoons,LightGBM,46.06060606060606,1203.1398074481588
Afternoons,LightGBM,46.66666666666667,1203.1398074481588
Afternoons,LightGBM,47.27272727272727,1203.1398074481588
Afternoons,LightGBM,47.87878787878788,1203.1398074481588
Afternoons,LightGBM,48.484848484848484,1203.1398074481588
Afternoons,LightGBM,49.09090909090909,1203.1398074481588
Afternoons,LightGBM,49.696969696969695,1203.1398074481588
Afternoons,LightGBM,50.303030303030305,1203.1398074481588
Afternoons,LightGBM,50.909090909090914,1203.1398074481588
Afternoons,LightGBM,51.515151515151516,1203.1398074481588
Afternoons,LightGBM,52.121212121212125,1203.1398074481588
Afternoons,LightGBM,52.72727272727273,1203.1398074481588
Afternoons,LightGBM,53.333333333333336,1203.1398074481588
Afternoons,LightGBM,53.93939393939394,1203.1398074481588
Afternoons,LightGBM,54.54545454545455,2535.733781790723
Afternoons,LightGBM,55.151515151515156,2535.733781790723
Afternoons,LightGBM,55.75757575757576,2535.733781790723
Afternoons,LightGBM,56.36363636363637,2535.733781790723
Afternoons,LightGBM,56.96969696969697,2535.733781790723
Afternoons,LightGBM,57.57575757575758,2535.733781790723
Afternoons,LightGBM,58.18181818181819,2535.733781790723
Afternoons,LightGBM,58.78787878787879,2535.733781790723
Afternoons,LightGBM,59.3939393939394,2535.733781790723
Afternoons,LightGBM,60.0,2535.733781790723
Afternoons,XGBoost,0.0,1188.9443359375
Afternoons,XGBoost,0.6060606060606061,1188.9443359375
Afternoons,XGBoost,1.2121212121212122,1189.104736328125
Afternoons,XGBoost,1.8181818181818183,1189.104736328125
Afternoons,XGBoost,2.4242424242424243,1189.2945556640625
Afternoons,XGBoost,3.0303030303030303,1189.8489990234375
Afternoons,XGBoost,3.6363636363636367,1189.8489990234375
Afternoons,XGBoost,4.242424242424242,1189.5335693359375
Afternoons,XGBoost,4.848484848484849,1189.5335693359375
Afternoons,XGBoost,5.454545454545455,1189.5335693359375
Afternoons,XGBoost,6.0606060606060606,1190.6759033203125
Afternoons,XGBoost,6.666666666666667,1190.6759033203125
Afternoons,XGBoost,7.272727272727273,1190.7550048828125
Afternoons,XGBoost,7.878787878787879,1190.7550048828125
Afternoons,XGBoost,8.484848484848484,1190.8231201171875
Afternoons,XGBoost,9.090909090909092,1191.1348876953125
Afternoons,XGBoost,9.696969696969697,1191.1348876953125
Afternoons,XGBoost,10.303030303030303,1191.2830810546875
Afternoons,XGBoost,10.90909090909091,1191.2830810546875
Afternoons,XGBoost,11.515151515151516,1191.2830810546875
Afternoons,XGBoost,12.121212121212121,1191.2830810546875
Afternoons,XGBoost,12.727272727272728,1191.2830810546875
Afternoons,XGBoost,13.333333333333334,1191.2830810546875
Afternoons,XGBoost,13.93939393939394,1191.2830810546875
Afternoons,XGBoost,14.545454545454547,1197.6202392578125
Afternoons,XGBoost,15.151515151515152,1197.6146240234375
Afternoons,XGBoost,15.757575757575758,1197.6146240234375
Afternoons,XGBoost,16.363636363636363,1197.33544921875
Afternoons,XGBoost,16.96969696969697,1197.33544921875
Afternoons,XGBoost,17.575757575757578,1197.33544921875
Afternoons,XGBoost,18.181818181818183,1197.33544921875
Afternoons,XGBoost,18.78787878787879,1197.33544921875
Afternoons,XGBoost,19.393939393939394,1197.33544921875
Afternoons,XGBoost,20.0,1197.4473876953125
Afternoons,XGBoost,20.606060606060606,1197.4473876953125
Afternoons,XGBoost,21.21212121212121,1197.501220703125
Afternoons,XGBoost,21.81818181818182,1197.501220703125
Afternoons,XGBoost,22.424242424242426,1197.501220703125
Afternoons,XGBoost,23.03030303030303,1197.501220703125
Afternoons,XGBoost,23.636363636363637,1197.501220703125
Afternoons,XGBoost,24.242424242424242,1197.4747314453125
Afternoons,XGBoost,24.848484848484848,1197.4747314453125
Afternoons,XGBoost,25.454545454545457,1197.4747314453125
Afternoons,XGBoost,26.060606060606062,1197.4747314453125
Afternoons,XGBoost,26.666666666666668,1197.4747314453125
Afternoons,XGBoost,27.272727272727273,1197.4747314453125
Afternoons,XGBoost,27.87878787878788,1197.4747314453125
Afternoons,XGBoost,28.484848484848484,1197.4747314453125
Afternoons,XGBoost,29.090909090909093,1197.4747314453125
Afternoons,XGBoost,29.6969696969697,1197.4747314453125
Afternoons,XGBoost,30.303030303030305,1197.4747314453125
Afternoons,XGBoost,30.90909090909091,1197.4747314453125
Afternoons,XGBoost,31.515151515151516,1197.4747314453125
Afternoons,XGBoost,32.121212121212125,1197.4747314453125
Afternoons,XGBoost,32.72727272727273,1197.4747314453125
Afternoons,XGBoost,33.333333333333336,1197.4747314453125
Afternoons,XGBoost,33.93939393939394,1197.4747314453125
Afternoons,XGBoost,34.54545454545455,1197.4747314453125
Afternoons,XGBoost,35.151515151515156,1197.4747314453125
Afternoons,XGBoost,35.75757575757576,1197.4747314453125
Afternoons,XGBoost,36.36363636363637,1197.4747314453125
Afternoons,XGBoost,36.96969696969697,1197.4747314453125
Afternoons,XGBoost,37.57575757575758,1197.4747314453125
Afternoons,XGBoost,38.18181818181818,1197.4747314453125
Afternoons,XGBoost,38.78787878787879,1197.4747314453125
Afternoons,XGBoost,39.3939393939394,1197.6201171875
Afternoons,XGBoost,40.0,1197.6201171875
Afternoons,XGBoost,40.60606060606061,1197.6201171875
Afternoons,XGBoost,41.21212121212121,1197.6201171875
Afternoons,XGBoost,41.81818181818182,1197.6201171875
Afternoons,XGBoost,42.42424242424242,1197.6201171875
Afternoons,XGBoost,43.03030303030303,1197.6201171875
Afternoons,XGBoost,43.63636363636364,1197.6201171875
Afternoons,XGBoost,44.24242424242424,1197.6201171875
Afternoons,XGBoost,44.84848484848485,1197.6201171875
Afternoons,XGBoost,45.45454545454545,1197.6201171875
Afternoons,XGBoost,46.06060606060606,1197.6201171875
Afternoons,XGBoost,46.66666666666667,1197.6201171875
Afternoons,XGBoost,47.27272727272727,1197.6201171875
Afternoons,XGBoost,47.87878787878788,1197.6201171875
Afternoons,XGBoost,48.484848484848484,1197.6201171875
Afternoons,XGBoost,49.09090909090909,1198.986083984375
Afternoons,XGBoost,49.696969696969695,1198.986083984375
Afternoons,XGBoost,50.303030303030305,1198.986083984375
Afternoons,XGBoost,50.909090909090914,1198.986083984375
Afternoons,XGBoost,51.515151515151516,1198.986083984375
Afternoons,XGBoost,52.121212121212125,1198.986083984375
Afternoons,XGBoost,52.72727272727273,1198.986083984375
Afternoons,XGBoost,53.333333333333336,1198.986083984375
Afternoons,XGBoost,53.93939393939394,1198.986083984375
Afternoons,XGBoost,54.54545454545455,1198.986083984375
Afternoons,XGBoost,55.151515151515156,1198.986083984375
Afternoons,XGBoost,55.75757575757576,1198.986083984375
Afternoons,XGBoost,56.36363636363637,1198.986083984375
Afternoons,XGBoost,56.96969696969697,1198.986083984375
Afternoons,XGBoost,57.57575757575758,1198.986083984375
Afternoons,XGBoost,58.18181818181819,1198.986083984375
Afternoons,XGBoost,58.78787878787879,1198.986083984375
Afternoons,XGBoost,59.3939393939394,1198.986083984375
Afternoons,XGBoost,60.0,2509.89111328125
Evenings,LightGBM,0.0,507.82281269410134
Evenings,LightGBM,0.6060606060606061,505.83275068053507
Evenings,LightGBM,1.2121212121212122,505.83275068053507
Evenings,LightGBM,1.8181818181818183,512.0560919266474
Evenings,LightGBM,2.4242424242424243,512.0560919266474
Evenings,LightGBM,3.0303030303030303,512.0560919266474
Evenings,LightGBM,3.6363636363636367,512.0560919266474
Evenings,LightGBM,4.242424242424242,512.0560919266474
Evenings,LightGBM,4.848484848484849,512.1108594946635
Evenings,LightGBM,5.454545454545455,512.1108594946635
Evenings,LightGBM,6.0606060606060606,513.4761966742341
Evenings,LightGBM,6.666666666666667,513.4033858679569
Evenings,LightGBM,7.272727272727273,513.4033858679569
Evenings,LightGBM,7.878787878787879,513.5434023963758
Evenings,LightGBM,8.484848484848484,513.5434023963758
Evenings,LightGBM,9.090909090909092,519.6272877298071
Evenings,LightGBM,9.696969696969697,521.4599252116819
Evenings,LightGBM,10.303030303030303,521.4599252116819
Evenings,LightGBM,10.90909090909091,521.4599252116819
Evenings,LightGBM,11.515151515151516,521.4599252116819
Evenings,LightGBM,12.121212121212121,521.4599252116819
Evenings,LightGBM,12.727272727272728,521.4599252116819
Evenings,LightGBM,13.333333333333334,521.4599252116819
Evenings,LightGBM,13.93939393939394,524.3385187655251
Evenings,LightGBM,14.545454545454547,526.2645014589333
Evenings,LightGBM,15.151515151515152,526.2645014589333
Evenings,LightGBM,15.757575757575758,526.4962959650171
Evenings,LightGBM,16.363636363636363,526.4962959650171
Evenings,LightGBM,16.96969696969697,526.4962959650171
Evenings,LightGBM,17.575757575757578,526.4962959650171
Evenings,LightGBM,18.181818181818183,526.2948305589955
Evenings,LightGBM,18.78787878787879,526.2948305589955
Evenings,LightGBM,19.393939393939394,526.2948305589955
Evenings,LightGBM,20.0,526.2948305589955
Evenings,LightGBM,20.606060606060606,530.7156342196753
Evenings,LightGBM,21.21212121212121,530.7156342196753
Evenings,LightGBM,21.81818181818182,530.7156342196753
Evenings,LightGBM,22.424242424242426,530.7156342196753
Evenings,LightGBM,23.03030303030303,543.9709774748823
Evenings,LightGBM,23.636363636363637,543.9709774748823
Evenings,LightGBM,24.242424242424242,543.9709774748823
Evenings,LightGBM,24.848484848484848,543.9709774748823
Evenings,LightGBM,25.454545454545457,543.9709774748823
Evenings,LightGBM,26.060606060606062,543.9709774748823
Evenings,LightGBM,26.666666666666668,543.9709774748823
Evenings,LightGBM,27.272727272727273,543.9709774748823
Evenings,LightGBM,27.87878787878788,543.9943297715758
Evenings,LightGBM,28.484848484848484,543.9943297715758
Evenings,LightGBM,29.090909090909093,543.9943297715758
Evenings,LightGBM,29.6969696969697,543.9943297715758
Evenings,LightGBM,30.303030303030305,543.9943297715758
Evenings,LightGBM,30.90909090909091,543.9943297715758
Evenings,LightGBM,31.515151515151516,543.9943297715758
Evenings,LightGBM,32.121212121212125,543.9943297715758
Evenings,LightGBM,32.72727272727273,543.9943297715758
Evenings,LightGBM,33.333333333333336,543.9943297715758
Evenings,LightGBM,33.93939393939394,543.9943297715758
Evenings,LightGBM,34.54545454545455,543.9943297715758
Evenings,LightGBM,35.151515151515156,545.3210979244927
Evenings,LightGBM,35.75757575757576,545.3210979244927
Evenings,LightGBM,36.36363636363637,545.3210979244927
Evenings,LightGBM,36.96969696969697,545.3210979244927
Evenings,LightGBM,37.57575757575758,545.3210979244927
Evenings,LightGBM,38.18181818181818,545.3210979244927
Evenings,LightGBM,38.78787878787879,545.3210979244927
Evenings,LightGBM,39.3939393939394,545.3210979244927
Evenings,LightGBM,40.0,545.3210979244927
Evenings,LightGBM,40.60606060606061,545.3210979244927
Evenings,LightGBM,41.21212121212121,545.3210979244927
Evenings,LightGBM,41.81818181818182,545.3210979244927
Evenings,LightGBM,42.42424242424242,545.3210979244927
Evenings,LightGBM,43.03030303030303,545.3210979244927
Evenings,LightGBM,43.63636363636364,545.3210979244927
Evenings,LightGBM,44.24242424242424,550.4374465869747
Evenings,LightGBM,44.84848484848485,550.4374465869747
Evenings,LightGBM,45.45454545454545,550.4374465869747
Evenings,LightGBM,46.06060606060606,550.4374465869747
Evenings,LightGBM,46.66666666666667,550.4374465869747
Evenings,LightGBM,47.27272727272727,550.4374465869747
Evenings,LightGBM,47.87878787878788,550.4374465869747
Evenings,LightGBM,48.484848484848484,550.4374465869747
Evenings,LightGBM,49.09090909090909,550.4374465869747
Evenings,LightGBM,49.696969696969695,550.4374465869747
Evenings,LightGBM,50.303030303030305,550.4374465869747
Evenings,LightGBM,50.909090909090914,550.4374465869747
Evenings,LightGBM,51.515151515151516,550.4374465869747
Evenings,LightGBM,52.121212121212125,550.4374465869747
Evenings,LightGBM,52.72727272727273,550.4374465869747
Evenings,LightGBM,53.333333333333336,550.4374465869747
Evenings,LightGBM,53.93939393939394,550.4374465869747
Evenings,LightGBM,54.54545454545455,1422.351174398962
Evenings,LightGBM,55.151515151515156,1422.351174398962
Evenings,LightGBM,55.75757575757576,1422.351174398962
Evenings,LightGBM,56.36363636363637,1422.351174398962
Evenings,LightGBM,56.96969696969697,1422.351174398962
Evenings,LightGBM,57.57575757575758,1422.351174398962
Evenings,LightGBM,58.18181818181819,1422.351174398962
Evenings,LightGBM,58.78787878787879,1422.351174398962
Evenings,LightGBM,59.3939393939394,1422.351174398962
Evenings,LightGBM,60.0,1422.351174398962
Evenings,XGBoost,0.0,514.1404418945312
Evenings,XGBoost,0.6060606060606061,514.1404418945312
Evenings,XGBoost,1.2121212121212122,512.150146484375
Evenings,XGBoost,1.8181818181818183,512.150146484375
Evenings,XGBoost,2.4242424242424243,512.1787719726562
Evenings,XGBoost,3.0303030303030303,512.1668090820312
Evenings,XGBoost,3.6363636363636367,512.1668090820312
Evenings,XGBoost,4.242424242424242,512.0189208984375
Evenings,XGBoost,4.848484848484849,512.0189208984375
Evenings,XGBoost,5.454545454545455,512.9877319335938
Evenings,XGBoost,6.0606060606060606,511.7276916503906
Evenings,XGBoost,6.666666666666667,511.7276916503906
Evenings,XGBoost,7.272727272727273,511.4210510253906
Evenings,XGBoost,7.878787878787879,511.4210510253906
Evenings,XGBoost,8.484848484848484,512.2933349609375
Evenings,XGBoost,9.090909090909092,517.3179321289062
Evenings,XGBoost,9.696969696969697,517.3179321289062
Evenings,XGBoost,10.303030303030303,517.7762451171875
Evenings,XGBoost,10.90909090909091,517.7762451171875
Evenings,XGBoost,11.515151515151516,517.7762451171875
Evenings,XGBoost,12.121212121212121,517.7762451171875
Evenings,XGBoost,12.727272727272728,517.7762451171875
Evenings,XGBoost,13.333333333333334,521.0374145507812
Evenings,XGBoost,13.93939393939394,521.0374145507812
Evenings,XGBoost,14.545454545454547,525.41015625
Evenings,XGBoost,15.151515151515152,525.55517578125
Evenings,XGBoost,15.757575757575758,525.55517578125
Evenings,XGBoost,16.363636363636363,525.4415283203125
Evenings,XGBoost,16.96969696969697,525.4415283203125
Evenings,XGBoost,17.575757575757578,525.4415283203125
Evenings,XGBoost,18.181818181818183,525.4415283203125
Evenings,XGBoost,18.78787878787879,525.4415283203125
Evenings,XGBoost,19.393939393939394,525.4415283203125
Evenings,XGBoost,20.0,525.423583984375
Evenings,XGBoost,20.606060606060606,525.423583984375
Evenings,XGBoost,21.21212121212121,526.3125610351562
Evenings,XGBoost,21.81818181818182,526.3125610351562
Evenings,XGBoost,22.424242424242426,526.3125610351562
Evenings,XGBoost,23.03030303030303,526.3125610351562
Evenings,XGBoost,23.636363636363637,526.3125610351562
Evenings,XGBoost,24.242424242424242,557.6665649414062
Evenings,XGBoost,24.848484848484848,557.6665649414062
Evenings,XGBoost,25.454545454545457,557.6665649414062
Evenings,XGBoost,26.060606060606062,557.6665649414062
Evenings,XGBoost,26.666666666666668,557.6665649414062
Evenings,XGBoost,27.272727272727273,557.6665649414062
Evenings,XGBoost,27.87878787878788,557.6665649414062
Evenings,XGBoost,28.484848484848484,557.6665649414062
Evenings,XGBoost,29.090909090909093,557.6665649414062
Evenings,XGBoost,29.6969696969697,557.6665649414062
Evenings,XGBoost,30.303030303030305,557.6665649414062
Evenings,XGBoost,30.90909090909091,557.6665649414062
Evenings,XGBoost,31.515151515151516,557.6665649414062
Evenings,XGBoost,32.121212121212125,557.6665649414062
Evenings,XGBoost,32.72727272727273,557.6665649414062
Evenings,XGBoost,33.333333333333336,557.6665649414062
Evenings,XGBoost,33.93939393939394,557.6665649414062
Evenings,XGBoost,34.54545454545455,557.6665649414062
Evenings,XGBoost,35.151515151515156,557.6665649414062
Evenings,XGBoost,35.75757575757576,557.6665649414062
Evenings,XGBoost,36.36363636363637,557.6665649414062
Evenings,XGBoost,36.96969696969697,557.6665649414062
Evenings,XGBoost,37.57575757575758,557.6665649414062
Evenings,XGBoost,38.18181818181818,557.6665649414062
Evenings,XGBoost,38.78787878787879,557.6665649414062
Evenings,XGBoost,39.3939393939394,557.6849365234375
Evenings,XGBoost,40.0,557.6849365234375
Evenings,XGBoost,40.60606060606061,557.6849365234375
Evenings,XGBoost,41.21212121212121,557.6849365234375
Evenings,XGBoost,41.81818181818182,557.6849365234375
Evenings,XGBoost,42.42424242424242,557.6849365234375
Evenings,XGBoost,43.03030303030303,557.6849365234375
Evenings,XGBoost,43.63636363636364,557.6849365234375
Evenings,XGBoost,44.24242424242424,557.6849365234375
Evenings,XGBoost,44.84848484848485,557.6849365234375
Evenings,XGBoost,45.45454545454545,557.6849365234375
Evenings,XGBoost,46.06060606060606,557.6849365234375
Evenings,XGBoost,46.66666666666667,557.6849365234375
Evenings,XGBoost,47.27272727272727,557.6849365234375
Evenings,XGBoost,47.87878787878788,557.6849365234375
Evenings,XGBoost,48.484848484848484,557.6849365234375
Evenings,XGBoost,49.09090909090909,558.9420166015625
Evenings,XGBoost,49.696969696969695,558.9420166015625
Evenings,XGBoost,50.303030303030305,558.9420166015625
Evenings,XGBoost,50.909090909090914,558.9420166015625
Evenings,XGBoost,51.515151515151516,558.9420166015625
Evenings,XGBoost,52.121212121212125,558.9420166015625
Evenings,XGBoost,52.72727272727273,558.9420166015625
Evenings,XGBoost,53.333333333333336,558.9420166015625
Evenings,XGBoost,53.93939393939394,558.9420166015625
Evenings,XGBoost,54.54545454545455,558.9420166015625
Evenings,XGBoost,55.151515151515156,558.9420166015625
Evenings,XGBoost,55.75757575757576,558.9420166015625
Evenings,XGBoost,56.36363636363637,558.9420166015625
Evenings,XGBoost,56.96969696969697,558.9420166015625
Evenings,XGBoost,57.57575757575758,558.9420166015625
Evenings,XGBoost,58.18181818181819,558.9420166015625
Evenings,XGBoost,58.78787878787879,558.9420166015625
Evenings,XGBoost,59.3939393939394,558.9420166015625
Evenings,XGBoost,60.0,1438.5380859375
Mornings Special,CatBoost,0.0,294.60133674007335
Mornings Special,CatBoost,0.6060606060606061,294.60133674007335
Mornings Special,CatBoost,1.2121212121212122,294.60133674007335
Mornings Special,CatBoost,1.8181818181818183,294.5001468842813
Mornings Special,CatBoost,2.4242424242424243,294.5001468842813
Mornings Special,CatBoost,3.0303030303030303,294.5001468842813
Mornings Special,CatBoost,3.6363636363636367,294.5001468842813
Mornings Special,CatBoost,4.242424242424242,294.5001468842813
Mornings Special,CatBoost,4.848484848484849,294.86674102389077
Mornings Special,CatBoost,5.454545454545455,294.86674102389077
Mornings Special,CatBoost,6.0606060606060606,294.86674102389077
Mornings Special,CatBoost,6.666666666666667,294.89466478502897
Mornings Special,CatBoost,7.272727272727273,294.89466478502897
Mornings Special,CatBoost,7.878787878787879,295.2904456485576
Mornings Special,CatBoost,8.484848484848484,295.2904456485576
Mornings Special,CatBoost,9.090909090909092,295.2904456485576
Mornings Special,CatBoost,9.696969696969697,296.7563062898383
Mornings Special,CatBoost,10.303030303030303,296.7563062898383
Mornings Special,CatBoost,10.90909090909091,296.7563062898383
Mornings Special,CatBoost,11.515151515151516,299.8313138174686
Mornings Special,CatBoost,12.121212121212121,299.8313138174686
Mornings Special,CatBoost,12.727272727272728,299.8313138174686
Mornings Special,CatBoost,13.333333333333334,299.8313138174686
Mornings Special,CatBoost,13.93939393939394,301.212649456519
Mornings Special,CatBoost,14.545454545454547,302.8153791702645
Mornings Special,CatBoost,15.151515151515152,302.8153791702645
Mornings Special,CatBoost,15.757575757575758,305.4296602446133
Mornings Special,CatBoost,16.363636363636363,305.4296602446133
Mornings Special,CatBoost,16.96969696969697,305.4296602446133
Mornings Special,CatBoost,17.575757575757578,305.4296602446133
Mornings Special,CatBoost,18.181818181818183,305.4296602446133
Mornings Special,CatBoost,18.78787878787879,305.4296602446133
Mornings Special,CatBoost,19.393939393939394,305.4296602446133
Mornings Special,CatBoost,20.0,305.4296602446133
Mornings Special,CatBoost,20.606060606060606,305.4296602446133
Mornings Special,CatBoost,21.21212121212121,305.4296602446133
Mornings Special,CatBoost,21.81818181818182,305.4296602446133
Mornings Special,CatBoost,22.424242424242426,305.4296602446133
Mornings Special,CatBoost,23.03030303030303,305.4296602446133
Mornings Special,CatBoost,23.636363636363637,305.4296602446133
Mornings Special,CatBoost,24.242424242424242,305.4296602446133
Mornings Special,CatBoost,24.848484848484848,305.4296602446133
Mornings Special,CatBoost,25.454545454545457,305.4296602446133
Mornings Special,CatBoost,26.060606060606062,305.4296602446133
Mornings Special,CatBoost,26.666666666666668,305.4296602446133
Mornings Special,CatBoost,27.272727272727273,305.4296602446133
Mornings Special,CatBoost,27.87878787878788,310.804890645073
Mornings Special,CatBoost,28.484848484848484,310.804890645073
Mornings Special,CatBoost,29.090909090909093,310.804890645073
Mornings Special,CatBoost,29.6969696969697,310.804890645073
Mornings Special,CatBoost,30.303030303030305,310.804890645073
Mornings Special,CatBoost,30.90909090909091,310.804890645073
Mornings Special,CatBoost,31.515151515151516,310.804890645073
Mornings Special,CatBoost,32.121212121212125,310.804890645073
Mornings Special,CatBoost,32.72727272727273,310.804890645073
Mornings Special,CatBoost,33.333333333333336,310.804890645073
Mornings Special,CatBoost,33.93939393939394,310.804890645073
Mornings Special,CatBoost,34.54545454545455,310.804890645073
Mornings Special,CatBoost,35.151515151515156,311.12446188304756
Mornings Special,CatBoost,35.75757575757576,311.12446188304756
Mornings Special,CatBoost,36.36363636363637,311.12446188304756
Mornings Special,CatBoost,36.96969696969697,311.12446188304756
Mornings Special,CatBoost,37.57575757575758,311.12446188304756
Mornings Special,CatBoost,38.18181818181818,311.12446188304756
Mornings Special,CatBoost,38.78787878787879,311.12446188304756
Mornings Special,CatBoost,39.3939393939394,311.12446188304756
Mornings Special,CatBoost,40.0,311.12446188304756
Mornings Special,CatBoost,40.60606060606061,311.12446188304756
Mornings Special,CatBoost,41.21212121212121,311.12446188304756
Mornings Special,CatBoost,41.81818181818182,311.12446188304756
Mornings Special,CatBoost,42.42424242424242,311.12446188304756
Mornings Special,CatBoost,43.03030303030303,311.12446188304756
Mornings Special,CatBoost,43.63636363636364,311.12446188304756
Mornings Special,CatBoost,44.24242424242424,315.8117584091296
Mornings Special,CatBoost,44.84848484848485,315.8117584091296
Mornings Special,CatBoost,45.45454545454545,315.8117584091296
Mornings Special,CatBoost,46.06060606060606,315.8117584091296
Mornings Special,CatBoost,46.66666666666667,315.8117584091296
Mornings Special,CatBoost,47.27272727272727,315.8117584091296
Mornings Special,CatBoost,47.87878787878788,315.8117584091296
Mornings Special,CatBoost,48.484848484848484,315.8117584091296
Mornings Special,CatBoost,49.09090909090909,315.8117584091296
Mornings Special,CatBoost,49.696969696969695,315.8117584091296
Mornings Special,CatBoost,50.303030303030305,315.8117584091296
Mornings Special,CatBoost,50.909090909090914,315.8117584091296
Mornings Special,CatBoost,51.515151515151516,315.8117584091296
Mornings Special,CatBoost,52.121212121212125,315.8117584091296
Mornings Special,CatBoost,52.72727272727273,315.8117584091296
Mornings Special,CatBoost,53.333333333333336,315.8117584091296
Mornings Special,CatBoost,53.93939393939394,315.8117584091296
Mornings Special,CatBoost,54.54545454545455,359.0936737445284
Mornings Special,CatBoost,55.151515151515156,359.0936737445284
Mornings Special,CatBoost,55.75757575757576,359.0936737445284
Mornings Special,CatBoost,56.36363636363637,359.0936737445284
Mornings Special,CatBoost,56.96969696969697,359.0936737445284
Mornings Special,CatBoost,57.57575757575758,359.0936737445284
Mornings Special,CatBoost,58.18181818181819,359.0936737445284
Mornings Special,CatBoost,58.78787878787879,359.0936737445284
Mornings Special,CatBoost,59.3939393939394,359.0936737445284
Mornings Special,CatBoost,60.0,359.0936737445284
Mornings Special,LightGBM,0.0,284.8139497950323
Mornings Special,LightGBM,0.6060606060606061,279.74787822689774
Mornings Special,LightGBM,1.2121212121212122,279.74787822689774
Mornings Special,LightGBM,1.8181818181818183,275.90036021965955
Mornings Special,LightGBM,2.4242424242424243,275.90036021965955
Mornings Special,LightGBM,3.0303030303030303,275.9142100460644
Mornings Special,LightGBM,3.6363636363636367,276.10512717627574
Mornings Special,LightGBM,4.242424242424242,276.10512717627574
Mornings Special,LightGBM,4.848484848484849,276.56540337315073
Mornings Special,LightGBM,5.454545454545455,276.56540337315073
Mornings Special,LightGBM,6.0606060606060606,280.82072033970553
Mornings Special,LightGBM,6.666666666666667,280.2866420550708
Mornings Special,LightGBM,7.272727272727273,280.2866420550708
Mornings Special,LightGBM,7.878787878787879,283.9887057754072
Mornings Special,LightGBM,8.484848484848484,283.9887057754072
Mornings Special,LightGBM,9.090909090909092,280.3936909536828
Mornings Special,LightGBM,9.696969696969697,287.52941065326917
Mornings Special,LightGBM,10.303030303030303,287.52941065326917
Mornings Special,LightGBM,10.90909090909091,287.52941065326917
Mornings Special,LightGBM,11.515151515151516,287.52941065326917
Mornings Special,LightGBM,12.121212121212121,287.52941065326917
Mornings Special,LightGBM,12.727272727272728,287.52941065326917
Mornings Special,LightGBM,13.333333333333334,287.52941065326917
Mornings Special,LightGBM,13.93939393939394,287.85484264533295
Mornings Special,LightGBM,14.545454545454547,290.8595588183117
Mornings Special,LightGBM,15.151515151515152,290.8595588183117
Mornings Special,LightGBM,15.757575757575758,290.78096122648606
Mornings Special,LightGBM,16.363636363636363,290.78096122648606
Mornings Special,LightGBM,16.96969696969697,290.78096122648606
Mornings Special,LightGBM,17.575757575757578,290.78096122648606
Mornings Special,LightGBM,18.181818181818183,290.52650920329046
Mornings Special,LightGBM,18.78787878787879,290.52650920329046
Mornings Special,LightGBM,19.393939393939394,290.52650920329046
Mornings Special,LightGBM,20.0,290.52650920329046
Mornings Special,LightGBM,20.606060606060606,290.5506613799259
Mornings Special,LightGBM,21.21212121212121,290.5506613799259
Mornings Special,LightGBM,21.81818181818182,290.5506613799259
Mornings Special,LightGBM,22.424242424242426,290.5506613799259
Mornings Special,LightGBM,23.03030303030303,290.6260707905808
Mornings Special,LightGBM,23.636363636363637,290.6260707905808
Mornings Special,LightGBM,24.242424242424242,290.6260707905808
Mornings Special,LightGBM,24.848484848484848,290.6260707905808
