Dataset,Model,5 Green area,Predicted Value
Afternoons,XGBoost,95145.38868686868,1311.3956298828125
Afternoons,XGBoost,96116.26,1300.0443115234375
Mornings Special,CatBoost,0.0,313.5210614332033
Mornings Special,CatBoost,970.8713131313131,311.5609558328113
Mornings Special,CatBoost,1941.7426262626261,308.6209411467136
Mornings Special,CatBoost,2912.6139393939393,308.7757350624036
Mornings Special,CatBoost,3883.4852525252522,305.9145803828961
Mornings Special,CatBoost,4854.356565656565,305.9145803828961
Mornings Special,CatBoost,5825.227878787879,301.8134429565093
Mornings Special,CatBoost,6796.099191919191,300.4596930624566
Mornings Special,CatBoost,7766.9705050505045,300.4596930624566
Mornings Special,CatBoost,8737.841818181818,300.4596930624566
Mornings Special,CatBoost,9708.71313131313,300.46453303306953
Mornings Special,CatBoost,10679.584444444443,300.46453303306953
Mornings Special,CatBoost,11650.455757575757,300.46453303306953
Mornings Special,CatBoost,12621.32707070707,300.46453303306953
Mornings Special,CatBoost,13592.198383838382,300.46453303306953
Mornings Special,CatBoost,14563.069696969696,300.46453303306953
Mornings Special,CatBoost,15533.941010101009,300.46453303306953
Mornings Special,CatBoost,16504.812323232323,300.46453303306953
Mornings Special,CatBoost,17475.683636363636,293.9308917865923
Mornings Special,CatBoost,18446.55494949495,294.0114716225691
Mornings Special,CatBoost,19417.42626262626,288.86473897233674
Mornings Special,CatBoost,20388.297575757573,288.86473897233674
Mornings Special,CatBoost,21359.168888888886,281.9043735404178
Mornings Special,CatBoost,22330.040202020202,281.9043735404178
Mornings Special,CatBoost,23300.911515151514,281.9043735404178
Mornings Special,CatBoost,24271.782828282827,282.6512229879053
Mornings Special,CatBoost,25242.65414141414,282.6512229879053
Mornings Special,CatBoost,26213.52545454545,282.6512229879053
Mornings Special,CatBoost,27184.396767676764,282.6512229879053
Mornings Special,CatBoost,28155.26808080808,282.6512229879053
Mornings Special,CatBoost,29126.139393939393,282.6512229879053
Mornings Special,CatBoost,30097.010707070705,282.6512229879053
Mornings Special,CatBoost,31067.882020202018,282.6512229879053
Mornings Special,CatBoost,32038.75333333333,282.6512229879053
Mornings Special,CatBoost,33009.62464646465,282.6512229879053
Mornings Special,CatBoost,33980.49595959596,282.6512229879053
Mornings Special,CatBoost,34951.36727272727,282.6512229879053
Mornings Special,CatBoost,35922.238585858584,282.67913087585987
Mornings Special,CatBoost,36893.1098989899,282.67913087585987
Mornings Special,CatBoost,37863.98121212121,282.67913087585987
Mornings Special,CatBoost,38834.85252525252,282.67913087585987
Mornings Special,CatBoost,39805.723838383834,282.67913087585987
Mornings Special,CatBoost,40776.59515151515,282.67913087585987
Mornings Special,CatBoost,41747.46646464646,282.67913087585987
Mornings Special,CatBoost,42718.33777777777,282.67913087585987
Mornings Special,CatBoost,43689.20909090909,282.67913087585987
Mornings Special,CatBoost,44660.080404040404,282.67913087585987
Mornings Special,CatBoost,45630.951717171716,282.67913087585987
Mornings Special,CatBoost,46601.82303030303,282.67913087585987
Mornings Special,CatBoost,47572.69434343434,282.6887286527938
Mornings Special,CatBoost,48543.56565656565,282.6887286527938
Mornings Special,CatBoost,49514.436969696966,282.6887286527938
Mornings Special,CatBoost,50485.30828282828,282.6887286527938
Mornings Special,CatBoost,51456.17959595959,282.6887286527938
Mornings Special,CatBoost,52427.0509090909,282.6887286527938
Mornings Special,CatBoost,53397.922222222216,282.6887286527938
Mornings Special,CatBoost,54368.79353535353,282.6887286527938
Mornings Special,CatBoost,55339.66484848484,282.6887286527938
Mornings Special,CatBoost,56310.53616161616,282.6887286527938
Mornings Special,CatBoost,57281.40747474747,282.6887286527938
Mornings Special,CatBoost,58252.278787878786,282.6887286527938
Mornings Special,CatBoost,59223.1501010101,282.6887286527938
Mornings Special,CatBoost,60194.02141414141,282.6887286527938
Mornings Special,CatBoost,61164.89272727272,282.6887286527938
Mornings Special,CatBoost,62135.764040404036,282.6887286527938
Mornings Special,CatBoost,63106.63535353535,282.6887286527938
Mornings Special,CatBoost,64077.50666666666,282.6887286527938
Mornings Special,CatBoost,65048.37797979797,283.9768681876749
Mornings Special,CatBoost,66019.2492929293,283.9768681876749
Mornings Special,CatBoost,66990.1206060606,283.9768681876749
Mornings Special,CatBoost,67960.99191919192,283.9768681876749
Mornings Special,CatBoost,68931.86323232323,283.9768681876749
Mornings Special,CatBoost,69902.73454545454,283.9768681876749
Mornings Special,CatBoost,70873.60585858586,283.9768681876749
Mornings Special,CatBoost,71844.47717171717,283.9768681876749
Mornings Special,CatBoost,72815.34848484848,283.9768681876749
Mornings Special,CatBoost,73786.2197979798,283.9768681876749
Mornings Special,CatBoost,74757.0911111111,283.9768681876749
Mornings Special,CatBoost,75727.96242424242,283.9768681876749
Mornings Special,CatBoost,76698.83373737373,283.9768681876749
Mornings Special,CatBoost,77669.70505050504,284.8680424739879
Mornings Special,CatBoost,78640.57636363636,284.8680424739879
Mornings Special,CatBoost,79611.44767676767,284.8680424739879
Mornings Special,CatBoost,80582.31898989898,284.8680424739879
Mornings Special,CatBoost,81553.1903030303,284.8680424739879
Mornings Special,CatBoost,82524.0616161616,284.8680424739879
Mornings Special,CatBoost,83494.93292929292,284.8680424739879
Mornings Special,CatBoost,84465.80424242423,284.8680424739879
Mornings Special,CatBoost,85436.67555555554,284.8680424739879
Mornings Special,CatBoost,86407.54686868686,284.8680424739879
Mornings Special,CatBoost,87378.41818181818,284.8680424739879
Mornings Special,CatBoost,88349.2894949495,284.8680424739879
Mornings Special,CatBoost,89320.16080808081,284.8680424739879
Mornings Special,CatBoost,90291.03212121212,284.8680424739879
Mornings Special,CatBoost,91261.90343434343,293.6853429305773
Mornings Special,CatBoost,92232.77474747474,293.6853429305773
Mornings Special,CatBoost,93203.64606060606,293.6853429305773
Mornings Special,CatBoost,94174.51737373737,293.6853429305773
Mornings Special,CatBoost,95145.38868686868,293.6853429305773
Mornings Special,CatBoost,96116.26,293.6853429305773
Lunches Special,CatBoost,0.0,1031.8100707106303
Lunches Special,CatBoost,970.8713131313131,1015.9988326794727
Lunches Special,CatBoost,1941.7426262626261,1011.8819356832445
Lunches Special,CatBoost,2912.6139393939393,1006.4047605428061
Lunches Special,CatBoost,3883.4852525252522,1002.4689358477916
Lunches Special,CatBoost,4854.356565656565,968.1884346730515
Lunches Special,CatBoost,5825.227878787879,960.1880663785913
Lunches Special,CatBoost,6796.099191919191,946.0086760545806
Lunches Special,CatBoost,7766.9705050505045,903.9724514900173
Lunches Special,CatBoost,8737.841818181818,895.7273659690787
Lunches Special,CatBoost,9708.71313131313,893.6930210277773
Lunches Special,CatBoost,10679.584444444443,870.3786872075835
Lunches Special,CatBoost,11650.455757575757,870.3786872075835
Lunches Special,CatBoost,12621.32707070707,870.3786872075835
Lunches Special,CatBoost,13592.198383838382,870.3786872075835
Lunches Special,CatBoost,14563.069696969696,870.3786872075835
Lunches Special,CatBoost,15533.941010101009,870.3786872075835
Lunches Special,CatBoost,16504.812323232323,870.3786872075835
Lunches Special,CatBoost,17475.683636363636,870.4789951633613
Lunches Special,CatBoost,18446.55494949495,866.1987748242559
Lunches Special,CatBoost,19417.42626262626,866.1987748242559
Lunches Special,CatBoost,20388.297575757573,866.1987748242559
Lunches Special,CatBoost,21359.168888888886,866.1987748242559
Lunches Special,CatBoost,22330.040202020202,866.1987748242559
Lunches Special,CatBoost,23300.911515151514,866.1987748242559
Lunches Special,CatBoost,24271.782828282827,866.1987748242559
Lunches Special,CatBoost,25242.65414141414,866.1987748242559
Lunches Special,CatBoost,26213.52545454545,866.1987748242559
Lunches Special,CatBoost,27184.396767676764,866.1987748242559
Lunches Special,CatBoost,28155.26808080808,866.1987748242559
Lunches Special,CatBoost,29126.139393939393,866.1987748242559
Lunches Special,CatBoost,30097.010707070705,866.1987748242559
Lunches Special,CatBoost,31067.882020202018,866.1987748242559
Lunches Special,CatBoost,32038.75333333333,866.1987748242559
Lunches Special,CatBoost,33009.62464646465,866.1987748242559
Lunches Special,CatBoost,33980.49595959596,866.1987748242559
Lunches Special,CatBoost,34951.36727272727,866.1987748242559
Lunches Special,CatBoost,35922.238585858584,866.1987748242559
Lunches Special,CatBoost,36893.1098989899,866.1987748242559
Lunches Special,CatBoost,37863.98121212121,866.1987748242559
Lunches Special,CatBoost,38834.85252525252,866.1987748242559
Lunches Special,CatBoost,39805.723838383834,866.1987748242559
Lunches Special,CatBoost,40776.59515151515,866.1987748242559
Lunches Special,CatBoost,41747.46646464646,865.2391095968678
Lunches Special,CatBoost,42718.33777777777,865.2391095968678
Lunches Special,CatBoost,43689.20909090909,865.2391095968678
Lunches Special,CatBoost,44660.080404040404,865.2391095968678
Lunches Special,CatBoost,45630.951717171716,865.7177863930938
Lunches Special,CatBoost,46601.82303030303,865.7177863930938
Lunches Special,CatBoost,47572.69434343434,865.6785378160076
Lunches Special,CatBoost,48543.56565656565,865.6785378160076
Lunches Special,CatBoost,49514.436969696966,865.6785378160076
Lunches Special,CatBoost,50485.30828282828,865.6785378160076
Lunches Special,CatBoost,51456.17959595959,865.6785378160076
Lunches Special,CatBoost,52427.0509090909,865.6785378160076
Lunches Special,CatBoost,53397.922222222216,865.6785378160076
Lunches Special,CatBoost,54368.79353535353,867.579751372657
Lunches Special,CatBoost,55339.66484848484,867.579751372657
Lunches Special,CatBoost,56310.53616161616,867.579751372657
Lunches Special,CatBoost,57281.40747474747,867.579751372657
Lunches Special,CatBoost,58252.278787878786,867.579751372657
Lunches Special,CatBoost,59223.1501010101,867.579751372657
Lunches Special,CatBoost,60194.02141414141,867.579751372657
Lunches Special,CatBoost,61164.89272727272,867.579751372657
Lunches Special,CatBoost,62135.764040404036,867.579751372657
Lunches Special,CatBoost,63106.63535353535,867.579751372657
Lunches Special,CatBoost,64077.50666666666,867.579751372657
Lunches Special,CatBoost,65048.37797979797,881.1828263647276
Lunches Special,CatBoost,66019.2492929293,881.1828263647276
Lunches Special,CatBoost,66990.1206060606,881.1828263647276
Lunches Special,CatBoost,67960.99191919192,881.1828263647276
Lunches Special,CatBoost,68931.86323232323,881.1828263647276
Lunches Special,CatBoost,69902.73454545454,881.1828263647276
Lunches Special,CatBoost,70873.60585858586,881.1828263647276
Lunches Special,CatBoost,71844.47717171717,881.1828263647276
Lunches Special,CatBoost,72815.34848484848,881.1828263647276
Lunches Special,CatBoost,73786.2197979798,881.1828263647276
Lunches Special,CatBoost,74757.0911111111,881.1828263647276
Lunches Special,CatBoost,75727.96242424242,881.1828263647276
Lunches Special,CatBoost,76698.83373737373,881.1828263647276
Lunches Special,CatBoost,77669.70505050504,875.8628935735804
Lunches Special,CatBoost,78640.57636363636,875.8628935735804
Lunches Special,CatBoost,79611.44767676767,875.8628935735804
Lunches Special,CatBoost,80582.31898989898,875.8628935735804
Lunches Special,CatBoost,81553.1903030303,875.8628935735804
Lunches Special,CatBoost,82524.0616161616,875.8628935735804
Lunches Special,CatBoost,83494.93292929292,875.8628935735804
Lunches Special,CatBoost,84465.80424242423,875.8628935735804
Lunches Special,CatBoost,85436.67555555554,875.8628935735804
Lunches Special,CatBoost,86407.54686868686,875.8628935735804
Lunches Special,CatBoost,87378.41818181818,875.8628935735804
Lunches Special,CatBoost,88349.2894949495,875.8628935735804
Lunches Special,CatBoost,89320.16080808081,875.8628935735804
Lunches Special,CatBoost,90291.03212121212,875.8628935735804
Lunches Special,CatBoost,91261.90343434343,832.7665585240134
Lunches Special,CatBoost,92232.77474747474,832.7665585240134
Lunches Special,CatBoost,93203.64606060606,832.7665585240134
Lunches Special,CatBoost,94174.51737373737,832.7665585240134
Lunches Special,CatBoost,95145.38868686868,832.7665585240134
Lunches Special,CatBoost,96116.26,832.7665585240134
Lunches Special,LightGBM,0.0,1096.5545003419475
Lunches Special,LightGBM,970.8713131313131,1097.0378653059097
Lunches Special,LightGBM,1941.7426262626261,1087.815087832741
Lunches Special,LightGBM,2912.6139393939393,1086.3159049846397
Lunches Special,LightGBM,3883.4852525252522,1070.3713900699793
Lunches Special,LightGBM,4854.356565656565,1131.489783357656
Lunches Special,LightGBM,5825.227878787879,1038.7493117884837
Lunches Special,LightGBM,6796.099191919191,1043.766311134841
Lunches Special,LightGBM,7766.9705050505045,1042.8472934864546
Lunches Special,LightGBM,8737.841818181818,1041.6340936108177
Lunches Special,LightGBM,9708.71313131313,1041.686201736235
Lunches Special,LightGBM,10679.584444444443,1039.7174701557935
Lunches Special,LightGBM,11650.455757575757,1039.7174701557935
Lunches Special,LightGBM,12621.32707070707,1039.7174701557935
Lunches Special,LightGBM,13592.198383838382,1039.6716171132343
Lunches Special,LightGBM,14563.069696969696,1039.6716171132343
Lunches Special,LightGBM,15533.941010101009,1039.6716171132343
Lunches Special,LightGBM,16504.812323232323,1039.6716171132343
Lunches Special,LightGBM,17475.683636363636,906.7085019416835
Lunches Special,LightGBM,18446.55494949495,906.3762562516802
Lunches Special,LightGBM,19417.42626262626,892.8828720442173
Lunches Special,LightGBM,20388.297575757573,892.8828720442173
Lunches Special,LightGBM,21359.168888888886,884.6856457541006
Lunches Special,LightGBM,22330.040202020202,884.6856457541006
Lunches Special,LightGBM,23300.911515151514,884.6856457541006
Lunches Special,LightGBM,24271.782828282827,884.1216553595098
Lunches Special,LightGBM,25242.65414141414,884.1216553595098
Lunches Special,LightGBM,26213.52545454545,884.1216553595098
Lunches Special,LightGBM,27184.396767676764,884.1216553595098
Lunches Special,LightGBM,28155.26808080808,884.1216553595098
Lunches Special,LightGBM,29126.139393939393,884.1216553595098
Lunches Special,LightGBM,30097.010707070705,879.1201474107805
Lunches Special,LightGBM,31067.882020202018,879.1201474107805
Lunches Special,LightGBM,32038.75333333333,879.1201474107805
Lunches Special,LightGBM,33009.62464646465,879.1201474107805
Lunches Special,LightGBM,33980.49595959596,879.1201474107805
Lunches Special,LightGBM,34951.36727272727,879.1201474107805
Lunches Special,LightGBM,35922.238585858584,879.1543756333637
Lunches Special,LightGBM,36893.1098989899,879.1543756333637
Lunches Special,LightGBM,37863.98121212121,879.1543756333637
Lunches Special,LightGBM,38834.85252525252,879.1543756333637
Lunches Special,LightGBM,39805.723838383834,879.1543756333637
Lunches Special,LightGBM,40776.59515151515,879.1543756333637
Lunches Special,LightGBM,41747.46646464646,878.6366161232368
Lunches Special,LightGBM,42718.33777777777,878.6366161232368
Lunches Special,LightGBM,43689.20909090909,878.6366161232368
Lunches Special,LightGBM,44660.080404040404,878.6366161232368
Lunches Special,LightGBM,45630.951717171716,878.589782362181
Lunches Special,LightGBM,46601.82303030303,878.589782362181
Lunches Special,LightGBM,47572.69434343434,878.7503869819976
Lunches Special,LightGBM,48543.56565656565,878.7503869819976
Lunches Special,LightGBM,49514.436969696966,878.7503869819976
Lunches Special,LightGBM,50485.30828282828,878.7503869819976
Lunches Special,LightGBM,51456.17959595959,878.7503869819976
Lunches Special,LightGBM,52427.0509090909,878.7503869819976
Lunches Special,LightGBM,53397.922222222216,878.7503869819976
Lunches Special,LightGBM,54368.79353535353,878.7503869819976
Lunches Special,LightGBM,55339.66484848484,878.7503869819976
Lunches Special,LightGBM,56310.53616161616,878.7503869819976
Lunches Special,LightGBM,57281.40747474747,878.7503869819976
Lunches Special,LightGBM,58252.278787878786,878.7503869819976
Lunches Special,LightGBM,59223.1501010101,878.7503869819976
Lunches Special,LightGBM,60194.02141414141,878.7503869819976
Lunches Special,LightGBM,61164.89272727272,878.7503869819976
Lunches Special,LightGBM,62135.764040404036,878.7503869819976
Lunches Special,LightGBM,63106.63535353535,878.7503869819976
Lunches Special,LightGBM,64077.50666666666,878.7503869819976
Lunches Special,LightGBM,65048.37797979797,878.7503869819976
Lunches Special,LightGBM,66019.2492929293,878.7503869819976
Lunches Special,LightGBM,66990.1206060606,878.7503869819976
Lunches Special,LightGBM,67960.99191919192,878.7503869819976
Lunches Special,LightGBM,68931.86323232323,878.7503869819976
Lunches Special,LightGBM,69902.73454545454,878.7503869819976
Lunches Special,LightGBM,70873.60585858586,878.7503869819976
Lunches Special,LightGBM,71844.47717171717,878.7503869819976
Lunches Special,LightGBM,72815.34848484848,878.7503869819976
Lunches Special,LightGBM,73786.2197979798,878.7503869819976
Lunches Special,LightGBM,74757.0911111111,878.7503869819976
Lunches Special,LightGBM,75727.96242424242,878.7503869819976
Lunches Special,LightGBM,76698.83373737373,878.7503869819976
Lunches Special,LightGBM,77669.70505050504,882.7058441713062
Lunches Special,LightGBM,78640.57636363636,882.7058441713062
Lunches Special,LightGBM,79611.44767676767,882.7058441713062
Lunches Special,LightGBM,80582.31898989898,882.7058441713062
Lunches Special,LightGBM,81553.1903030303,882.7058441713062
Lunches Special,LightGBM,82524.0616161616,882.7058441713062
Lunches Special,LightGBM,83494.93292929292,882.7058441713062
Lunches Special,LightGBM,84465.80424242423,882.7058441713062
Lunches Special,LightGBM,85436.67555555554,882.7058441713062
Lunches Special,LightGBM,86407.54686868686,882.7058441713062
Lunches Special,LightGBM,87378.41818181818,882.7058441713062
Lunches Special,LightGBM,88349.2894949495,882.7058441713062
Lunches Special,LightGBM,89320.16080808081,882.7058441713062
Lunches Special,LightGBM,90291.03212121212,882.7058441713062
Lunches Special,LightGBM,91261.90343434343,876.6126288970147
Lunches Special,LightGBM,92232.77474747474,876.6126288970147
Lunches Special,LightGBM,93203.64606060606,876.6126288970147
Lunches Special,LightGBM,94174.51737373737,876.6126288970147
Lunches Special,LightGBM,95145.38868686868,876.6126288970147
Lunches Special,LightGBM,96116.26,876.6126288970147
Lunches Special,XGBoost,0.0,1094.1868896484375
Lunches Special,XGBoost,970.8713131313131,1095.4698486328125
Lunches Special,XGBoost,1941.7426262626261,1126.942138671875
Lunches Special,XGBoost,2912.6139393939393,1123.30029296875
Lunches Special,XGBoost,3883.4852525252522,1119.1077880859375
Lunches Special,XGBoost,4854.356565656565,1144.2974853515625
Lunches Special,XGBoost,5825.227878787879,1065.04296875
Lunches Special,XGBoost,6796.099191919191,1063.49072265625
Lunches Special,XGBoost,7766.9705050505045,1066.908935546875
Lunches Special,XGBoost,8737.841818181818,1067.864990234375
Lunches Special,XGBoost,9708.71313131313,1087.5076904296875
Lunches Special,XGBoost,10679.584444444443,1087.4346923828125
Lunches Special,XGBoost,11650.455757575757,1087.4346923828125
Lunches Special,XGBoost,12621.32707070707,1087.4346923828125
Lunches Special,XGBoost,13592.198383838382,1087.4346923828125
Lunches Special,XGBoost,14563.069696969696,1087.4346923828125
Lunches Special,XGBoost,15533.941010101009,1087.4346923828125
Lunches Special,XGBoost,16504.812323232323,1087.3814697265625
Lunches Special,XGBoost,17475.683636363636,1087.3814697265625
Lunches Special,XGBoost,18446.55494949495,988.4506225585938
Lunches Special,XGBoost,19417.42626262626,988.4506225585938
Lunches Special,XGBoost,20388.297575757573,967.320068359375
Lunches Special,XGBoost,21359.168888888886,967.320068359375
Lunches Special,XGBoost,22330.040202020202,967.320068359375
Lunches Special,XGBoost,23300.911515151514,935.6013793945312
Lunches Special,XGBoost,24271.782828282827,935.6013793945312
Lunches Special,XGBoost,25242.65414141414,935.6013793945312
Lunches Special,XGBoost,26213.52545454545,935.6013793945312
Lunches Special,XGBoost,27184.396767676764,935.6013793945312
Lunches Special,XGBoost,28155.26808080808,935.6013793945312
Lunches Special,XGBoost,29126.139393939393,935.6013793945312
Lunches Special,XGBoost,30097.010707070705,935.6013793945312
Lunches Special,XGBoost,31067.882020202018,935.6013793945312
Lunches Special,XGBoost,32038.75333333333,935.6013793945312
Lunches Special,XGBoost,33009.62464646465,935.6013793945312
Lunches Special,XGBoost,33980.49595959596,935.6013793945312
Lunches Special,XGBoost,34951.36727272727,928.8089599609375
Lunches Special,XGBoost,35922.238585858584,928.8089599609375
Lunches Special,XGBoost,36893.1098989899,928.8089599609375
Lunches Special,XGBoost,37863.98121212121,928.8089599609375
Lunches Special,XGBoost,38834.85252525252,928.8089599609375
Lunches Special,XGBoost,39805.723838383834,928.8089599609375
Lunches Special,XGBoost,40776.59515151515,928.8089599609375
Lunches Special,XGBoost,41747.46646464646,928.8089599609375
Lunches Special,XGBoost,42718.33777777777,928.8089599609375
Lunches Special,XGBoost,43689.20909090909,928.8089599609375
Lunches Special,XGBoost,44660.080404040404,928.6698608398438
Lunches Special,XGBoost,45630.951717171716,928.6698608398438
Lunches Special,XGBoost,46601.82303030303,928.6698608398438
Lunches Special,XGBoost,47572.69434343434,958.4575805664062
Lunches Special,XGBoost,48543.56565656565,958.4575805664062
Lunches Special,XGBoost,49514.436969696966,958.4575805664062
Lunches Special,XGBoost,50485.30828282828,958.4575805664062
Lunches Special,XGBoost,51456.17959595959,958.4575805664062
Lunches Special,XGBoost,52427.0509090909,958.4575805664062
Lunches Special,XGBoost,53397.922222222216,958.4575805664062
Lunches Special,XGBoost,54368.79353535353,958.4575805664062
Lunches Special,XGBoost,55339.66484848484,958.4575805664062
Lunches Special,XGBoost,56310.53616161616,958.4575805664062
Lunches Special,XGBoost,57281.40747474747,958.4575805664062
Lunches Special,XGBoost,58252.278787878786,958.4575805664062
Lunches Special,XGBoost,59223.1501010101,958.4575805664062
Lunches Special,XGBoost,60194.02141414141,956.0066528320312
Lunches Special,XGBoost,61164.89272727272,956.0066528320312
Lunches Special,XGBoost,62135.764040404036,956.0066528320312
Lunches Special,XGBoost,63106.63535353535,956.0066528320312
Lunches Special,XGBoost,64077.50666666666,956.0066528320312
Lunches Special,XGBoost,65048.37797979797,956.0066528320312
Lunches Special,XGBoost,66019.2492929293,956.0066528320312
Lunches Special,XGBoost,66990.1206060606,956.0066528320312
Lunches Special,XGBoost,67960.99191919192,956.0066528320312
Lunches Special,XGBoost,68931.86323232323,1170.61181640625
Lunches Special,XGBoost,69902.73454545454,1170.61181640625
Lunches Special,XGBoost,70873.60585858586,1170.61181640625
Lunches Special,XGBoost,71844.47717171717,1170.61181640625
Lunches Special,XGBoost,72815.34848484848,1170.61181640625
Lunches Special,XGBoost,73786.2197979798,1170.61181640625
Lunches Special,XGBoost,74757.0911111111,1170.61181640625
Lunches Special,XGBoost,75727.96242424242,1170.61181640625
Lunches Special,XGBoost,76698.83373737373,1170.61181640625
Lunches Special,XGBoost,77669.70505050504,1170.61181640625
Lunches Special,XGBoost,78640.57636363636,1170.61181640625
Lunches Special,XGBoost,79611.44767676767,1170.61181640625
Lunches Special,XGBoost,80582.31898989898,1170.61181640625
Lunches Special,XGBoost,81553.1903030303,1170.61181640625
Lunches Special,XGBoost,82524.0616161616,1170.61181640625
Lunches Special,XGBoost,83494.93292929292,1170.61181640625
Lunches Special,XGBoost,84465.80424242423,1170.61181640625
Lunches Special,XGBoost,85436.67555555554,1170.61181640625
Lunches Special,XGBoost,86407.54686868686,1170.9664306640625
Lunches Special,XGBoost,87378.41818181818,1170.9664306640625
Lunches Special,XGBoost,88349.2894949495,1170.9664306640625
Lunches Special,XGBoost,89320.16080808081,1170.9664306640625
Lunches Special,XGBoost,90291.03212121212,1170.9664306640625
Lunches Special,XGBoost,91261.90343434343,1170.9664306640625
Lunches Special,XGBoost,92232.77474747474,1170.9664306640625
Lunches Special,XGBoost,93203.64606060606,1170.9664306640625
Lunches Special,XGBoost,94174.51737373737,1170.9664306640625
Lunches Special,XGBoost,95145.38868686868,1170.9664306640625
Lunches Special,XGBoost,96116.26,1170.96826171875
Afternoons Special,CatBoost,0.0,1120.6241963813466
Afternoons Special,CatBoost,970.8713131313131,1054.264335976569
Afternoons Special,CatBoost,1941.7426262626261,1056.3447682959802
Afternoons Special,CatBoost,2912.6139393939393,1039.9912624942872
Afternoons Special,CatBoost,3883.4852525252522,1039.153183712908
Afternoons Special,CatBoost,4854.356565656565,1026.497721056995
Afternoons Special,CatBoost,5825.227878787879,975.1357326865143
Afternoons Special,CatBoost,6796.099191919191,972.9493345722716
Afternoons Special,CatBoost,7766.9705050505045,921.9919401785409
Afternoons Special,CatBoost,8737.841818181818,905.7613928990431
Afternoons Special,CatBoost,9708.71313131313,905.8104416670424
Afternoons Special,CatBoost,10679.584444444443,879.0070770884565
Afternoons Special,CatBoost,11650.455757575757,879.0070770884565
Afternoons Special,CatBoost,12621.32707070707,879.0070770884565
Afternoons Special,CatBoost,13592.198383838382,873.7566732228252
Afternoons Special,CatBoost,14563.069696969696,873.7566732228252
Afternoons Special,CatBoost,15533.941010101009,873.7566732228252
Afternoons Special,CatBoost,16504.812323232323,873.7566732228252
Afternoons Special,CatBoost,17475.683636363636,873.7566732228252
Afternoons Special,CatBoost,18446.55494949495,873.7686355063088
Afternoons Special,CatBoost,19417.42626262626,863.4094194655688
Afternoons Special,CatBoost,20388.297575757573,863.4094194655688
Afternoons Special,CatBoost,21359.168888888886,863.5947535913405
Afternoons Special,CatBoost,22330.040202020202,863.5947535913405
Afternoons Special,CatBoost,23300.911515151514,863.5947535913405
Afternoons Special,CatBoost,24271.782828282827,863.5947535913405
Afternoons Special,CatBoost,25242.65414141414,863.5947535913405
Afternoons Special,CatBoost,26213.52545454545,863.5947535913405
Afternoons Special,CatBoost,27184.396767676764,863.5947535913405
Afternoons Special,CatBoost,28155.26808080808,863.5947535913405
Afternoons Special,CatBoost,29126.139393939393,863.5947535913405
Afternoons Special,CatBoost,30097.010707070705,861.9973781393019
Afternoons Special,CatBoost,31067.882020202018,861.9973781393019
Afternoons Special,CatBoost,32038.75333333333,861.9973781393019
Afternoons Special,CatBoost,33009.62464646465,861.9973781393019
Afternoons Special,CatBoost,33980.49595959596,861.9973781393019
Afternoons Special,CatBoost,34951.36727272727,861.9973781393019
Afternoons Special,CatBoost,35922.238585858584,861.9973781393019
Afternoons Special,CatBoost,36893.1098989899,861.9973781393019
Afternoons Special,CatBoost,37863.98121212121,861.9973781393019
Afternoons Special,CatBoost,38834.85252525252,861.9973781393019
Afternoons Special,CatBoost,39805.723838383834,861.9973781393019
Afternoons Special,CatBoost,40776.59515151515,861.9973781393019
Afternoons Special,CatBoost,41747.46646464646,860.210355651877
Afternoons Special,CatBoost,42718.33777777777,860.210355651877
Afternoons Special,CatBoost,43689.20909090909,860.210355651877
Afternoons Special,CatBoost,44660.080404040404,860.210355651877
Afternoons Special,CatBoost,45630.951717171716,860.210355651877
Afternoons Special,CatBoost,46601.82303030303,860.210355651877
Afternoons Special,CatBoost,47572.69434343434,859.9892581450265
Afternoons Special,CatBoost,48543.56565656565,859.9892581450265
Afternoons Special,CatBoost,49514.436969696966,859.9892581450265
Afternoons Special,CatBoost,50485.30828282828,859.9892581450265
Afternoons Special,CatBoost,51456.17959595959,859.9892581450265
Afternoons Special,CatBoost,52427.0509090909,859.9892581450265
Afternoons Special,CatBoost,53397.922222222216,859.9892581450265
Afternoons Special,CatBoost,54368.79353535353,859.9892581450265
Afternoons Special,CatBoost,55339.66484848484,859.9892581450265
Afternoons Special,CatBoost,56310.53616161616,859.9892581450265
Afternoons Special,CatBoost,57281.40747474747,859.9892581450265
Afternoons Special,CatBoost,58252.278787878786,859.9892581450265
Afternoons Special,CatBoost,59223.1501010101,859.9892581450265
Afternoons Special,CatBoost,60194.02141414141,859.9892581450265
Afternoons Special,CatBoost,61164.89272727272,859.9892581450265
Afternoons Special,CatBoost,62135.764040404036,859.9892581450265
Afternoons Special,CatBoost,63106.63535353535,859.9892581450265
Afternoons Special,CatBoost,64077.50666666666,859.9892581450265
Afternoons Special,CatBoost,65048.37797979797,862.847748009972
Afternoons Special,CatBoost,66019.2492929293,862.847748009972
Afternoons Special,CatBoost,66990.1206060606,862.847748009972
Afternoons Special,CatBoost,67960.99191919192,862.847748009972
Afternoons Special,CatBoost,68931.86323232323,862.847748009972
Afternoons Special,CatBoost,69902.73454545454,862.847748009972
Afternoons Special,CatBoost,70873.60585858586,862.847748009972
Afternoons Special,CatBoost,71844.47717171717,862.847748009972
Afternoons Special,CatBoost,72815.34848484848,862.847748009972
Afternoons Special,CatBoost,73786.2197979798,862.847748009972
