Dataset,Model,Building view mean,Predicted Value
Mornings,XGBoost,0.16917963417963405,705.4150390625
Mornings,XGBoost,0.17289079989079975,705.4165649414062
Mornings,XGBoost,0.17660196560196545,705.4334106445312
Mornings,XGBoost,0.18031313131313115,705.4334106445312
Mornings,XGBoost,0.18402429702429685,705.4334106445312
Mornings,XGBoost,0.1877354627354626,705.4334106445312
Mornings,XGBoost,0.1914466284466283,703.3038330078125
Mornings,XGBoost,0.195157794157794,703.3038330078125
Mornings,XGBoost,0.1988689598689597,703.3038330078125
Mornings,XGBoost,0.2025801255801254,703.268310546875
Mornings,XGBoost,0.2062912912912911,703.37158203125
Mornings,XGBoost,0.21000245700245684,703.37158203125
Mornings,XGBoost,0.21371362271362254,750.0540771484375
Mornings,XGBoost,0.21742478842478824,749.8770141601562
Mornings,XGBoost,0.22113595413595394,747.0604248046875
Mornings,XGBoost,0.22484711984711964,747.0604248046875
Mornings,XGBoost,0.22855828555828533,747.0604248046875
Mornings,XGBoost,0.2322694512694511,746.5469360351562
Mornings,XGBoost,0.2359806169806168,746.5469360351562
Mornings,XGBoost,0.23969178269178248,746.7393798828125
Mornings,XGBoost,0.24340294840294818,746.7393798828125
Mornings,XGBoost,0.24711411411411388,746.7393798828125
Mornings,XGBoost,0.2508252798252796,746.8903198242188
Mornings,XGBoost,0.25453644553644533,746.8903198242188
Mornings,XGBoost,0.25824761124761103,746.8903198242188
Mornings,XGBoost,0.26195877695877673,746.8903198242188
Mornings,XGBoost,0.2656699426699424,747.2706298828125
Mornings,XGBoost,0.2693811083811081,747.2706298828125
Mornings,XGBoost,0.2730922740922738,747.2706298828125
Mornings,XGBoost,0.2768034398034396,748.7581176757812
Mornings,XGBoost,0.2805146055146053,748.7581176757812
Mornings,XGBoost,0.284225771225771,748.7221069335938
Mornings,XGBoost,0.28793693693693667,748.7221069335938
Mornings,XGBoost,0.29164810264810237,748.7221069335938
Mornings,XGBoost,0.29535926835926807,748.7221069335938
Mornings,XGBoost,0.29907043407043377,748.7221069335938
Mornings,XGBoost,0.30278159978159946,748.6432495117188
Mornings,XGBoost,0.3064927654927652,748.6432495117188
Mornings,XGBoost,0.3102039312039309,748.6432495117188
Mornings,XGBoost,0.3139150969150966,748.6432495117188
Mornings,XGBoost,0.3176262626262623,748.6432495117188
Mornings,XGBoost,0.321337428337428,748.6432495117188
Mornings,XGBoost,0.3250485940485937,748.6432495117188
Mornings,XGBoost,0.32875975975975946,748.6432495117188
Mornings,XGBoost,0.33247092547092516,748.6432495117188
Mornings,XGBoost,0.33618209118209086,748.6432495117188
Mornings,XGBoost,0.33989325689325656,749.9363403320312
Mornings,XGBoost,0.34360442260442225,749.9363403320312
Mornings,XGBoost,0.34731558831558795,749.9363403320312
Mornings,XGBoost,0.3510267540267537,749.8749389648438
Mornings,XGBoost,0.3547379197379194,750.353271484375
Mornings,XGBoost,0.3584490854490851,750.353271484375
Mornings,XGBoost,0.3621602511602508,750.353271484375
Mornings,XGBoost,0.3658714168714165,750.353271484375
Mornings,XGBoost,0.3695825825825822,750.353271484375
Mornings,XGBoost,0.37329374829374795,750.353271484375
Mornings,XGBoost,0.37700491400491365,750.6856079101562
Mornings,XGBoost,0.38071607971607935,750.6856079101562
Mornings,XGBoost,0.38442724542724505,768.3003540039062
Mornings,XGBoost,0.38813841113841074,768.3003540039062
Mornings,XGBoost,0.39184957684957644,768.3003540039062
Mornings,XGBoost,0.3955607425607422,768.3003540039062
Mornings,XGBoost,0.3992719082719079,768.3003540039062
Mornings,XGBoost,0.4029830739830736,768.3003540039062
Mornings,XGBoost,0.4066942396942393,769.1199951171875
Mornings,XGBoost,0.410405405405405,766.8658447265625
Lunches,CatBoost,0.043,1127.9642894528454
Lunches,CatBoost,0.0467111657111657,1127.9642894528454
Lunches,CatBoost,0.050422331422331414,1127.9642894528454
Lunches,CatBoost,0.05413349713349712,1127.9642894528454
Lunches,CatBoost,0.057844662844662824,1127.9642894528454
Lunches,CatBoost,0.06155582855582853,1127.9642894528454
Lunches,CatBoost,0.06526699426699424,1127.9642894528454
Lunches,CatBoost,0.06897815997815995,1127.9642894528454
Lunches,CatBoost,0.07268932568932565,1128.5275168182914
Lunches,CatBoost,0.07640049140049136,1128.5275168182914
Lunches,CatBoost,0.08011165711165708,1128.5275168182914
Lunches,CatBoost,0.08382282282282277,1128.5275168182914
Lunches,CatBoost,0.08753398853398849,1128.5275168182914
Lunches,CatBoost,0.0912451542451542,1128.5275168182914
Lunches,CatBoost,0.0949563199563199,1129.6204073392646
Lunches,CatBoost,0.09866748566748561,1129.6204073392646
Lunches,CatBoost,0.10237865137865132,1129.6204073392646
Lunches,CatBoost,0.10608981708981702,1129.6204073392646
Lunches,CatBoost,0.10980098280098273,1129.6204073392646
Lunches,CatBoost,0.11351214851214843,1129.299423688773
Lunches,CatBoost,0.11722331422331414,1129.299423688773
Lunches,CatBoost,0.12093447993447985,1129.299423688773
Lunches,CatBoost,0.12464564564564555,1131.1376295473278
Lunches,CatBoost,0.12835681135681126,1131.1376295473278
Lunches,CatBoost,0.13206797706797696,1131.1376295473278
Lunches,CatBoost,0.13577914277914266,1131.1376295473278
Lunches,CatBoost,0.13949030849030838,1131.1376295473278
Lunches,CatBoost,0.1432014742014741,1131.1376295473278
Lunches,CatBoost,0.1469126399126398,1129.8026043699851
Lunches,CatBoost,0.1506238056238055,1129.8026043699851
Lunches,CatBoost,0.1543349713349712,1128.547529357233
Lunches,CatBoost,0.1580461370461369,1128.547529357233
Lunches,CatBoost,0.16175730275730263,1128.1476234530637
Lunches,CatBoost,0.16546846846846835,1128.1476234530637
Lunches,CatBoost,0.16917963417963405,1128.1476234530637
Lunches,CatBoost,0.17289079989079975,1128.1476234530637
Lunches,CatBoost,0.17660196560196545,1128.1476234530637
Lunches,CatBoost,0.18031313131313115,1128.1476234530637
Lunches,CatBoost,0.18402429702429685,1128.1476234530637
Lunches,CatBoost,0.1877354627354626,1128.1476234530637
Lunches,CatBoost,0.1914466284466283,1128.1476234530637
Lunches,CatBoost,0.195157794157794,1128.1476234530637
Lunches,CatBoost,0.1988689598689597,1129.6761917225488
Lunches,CatBoost,0.2025801255801254,1129.9638343799047
Lunches,CatBoost,0.2062912912912911,1129.9638343799047
Lunches,CatBoost,0.21000245700245684,1135.0913618347986
Lunches,CatBoost,0.21371362271362254,1130.3055866423074
Lunches,CatBoost,0.21742478842478824,1130.3055866423074
Lunches,CatBoost,0.22113595413595394,1129.8371810739202
Lunches,CatBoost,0.22484711984711964,1129.7115170063423
Lunches,CatBoost,0.22855828555828533,1129.7115170063423
Lunches,CatBoost,0.2322694512694511,1131.3327963133133
Lunches,CatBoost,0.2359806169806168,1131.2350926838915
Lunches,CatBoost,0.23969178269178248,1131.2350926838915
Lunches,CatBoost,0.24340294840294818,1131.2350926838915
Lunches,CatBoost,0.24711411411411388,1130.615671900081
Lunches,CatBoost,0.2508252798252796,1130.615671900081
Lunches,CatBoost,0.25453644553644533,1130.615671900081
Lunches,CatBoost,0.25824761124761103,1130.4149464098632
Lunches,CatBoost,0.26195877695877673,1130.4149464098632
Lunches,CatBoost,0.2656699426699424,1130.4149464098632
Lunches,CatBoost,0.2693811083811081,1129.3804612603078
Lunches,CatBoost,0.2730922740922738,1129.3804612603078
Lunches,CatBoost,0.2768034398034396,1127.3383004715397
Lunches,CatBoost,0.2805146055146053,1127.3383004715397
Lunches,CatBoost,0.284225771225771,1127.3383004715397
Lunches,CatBoost,0.28793693693693667,1129.1047725540623
Lunches,CatBoost,0.29164810264810237,1129.1047725540623
Lunches,CatBoost,0.29535926835926807,1129.1047725540623
Lunches,CatBoost,0.29907043407043377,1136.3780524713227
Lunches,CatBoost,0.30278159978159946,1136.672019927652
Lunches,CatBoost,0.3064927654927652,1136.672019927652
Lunches,CatBoost,0.3102039312039309,1136.672019927652
Lunches,CatBoost,0.3139150969150966,1136.672019927652
Lunches,CatBoost,0.3176262626262623,1136.672019927652
Lunches,CatBoost,0.321337428337428,1136.672019927652
Lunches,CatBoost,0.3250485940485937,1136.672019927652
Lunches,CatBoost,0.32875975975975946,1136.672019927652
Lunches,CatBoost,0.33247092547092516,1136.672019927652
Lunches,CatBoost,0.33618209118209086,1136.672019927652
Lunches,CatBoost,0.33989325689325656,1136.672019927652
Lunches,CatBoost,0.34360442260442225,1136.672019927652
Lunches,CatBoost,0.34731558831558795,1136.672019927652
Lunches,CatBoost,0.3510267540267537,1138.4779321334947
Lunches,CatBoost,0.3547379197379194,1128.1452660866796
Lunches,CatBoost,0.3584490854490851,1128.1452660866796
Lunches,CatBoost,0.3621602511602508,1128.1452660866796
Lunches,CatBoost,0.3658714168714165,1128.164881913661
Lunches,CatBoost,0.3695825825825822,1128.164881913661
Lunches,CatBoost,0.37329374829374795,1128.164881913661
Lunches,CatBoost,0.37700491400491365,1128.164881913661
Lunches,CatBoost,0.38071607971607935,1162.6417524870017
Lunches,CatBoost,0.38442724542724505,1162.6417524870017
Lunches,CatBoost,0.38813841113841074,1162.6417524870017
Lunches,CatBoost,0.39184957684957644,1162.6417524870017
Lunches,CatBoost,0.3955607425607422,1162.6417524870017
Lunches,CatBoost,0.3992719082719079,1162.6417524870017
Lunches,CatBoost,0.4029830739830736,1162.6417524870017
Lunches,CatBoost,0.4066942396942393,1162.6417524870017
Lunches,CatBoost,0.410405405405405,1201.010914068651
Lunches,LightGBM,0.043,1085.7314613470467
Lunches,LightGBM,0.0467111657111657,1085.7314613470467
Lunches,LightGBM,0.050422331422331414,1085.7314613470467
Lunches,LightGBM,0.05413349713349712,1085.7314613470467
Lunches,LightGBM,0.057844662844662824,1085.7314613470467
Lunches,LightGBM,0.06155582855582853,1085.7314613470467
Lunches,LightGBM,0.06526699426699424,1085.7314613470467
Lunches,LightGBM,0.06897815997815995,1085.7314613470467
Lunches,LightGBM,0.07268932568932565,1085.7314613470467
Lunches,LightGBM,0.07640049140049136,1085.7314613470467
Lunches,LightGBM,0.08011165711165708,1085.7314613470467
Lunches,LightGBM,0.08382282282282277,1085.7314613470467
Lunches,LightGBM,0.08753398853398849,1085.7314613470467
Lunches,LightGBM,0.0912451542451542,1085.7314613470467
Lunches,LightGBM,0.0949563199563199,1085.6646818356903
Lunches,LightGBM,0.09866748566748561,1085.6646818356903
Lunches,LightGBM,0.10237865137865132,1085.6646818356903
Lunches,LightGBM,0.10608981708981702,1085.6646818356903
Lunches,LightGBM,0.10980098280098273,1085.6646818356903
Lunches,LightGBM,0.11351214851214843,1085.6646818356903
Lunches,LightGBM,0.11722331422331414,1085.6646818356903
Lunches,LightGBM,0.12093447993447985,1085.6646818356903
Lunches,LightGBM,0.12464564564564555,1085.9239666201256
Lunches,LightGBM,0.12835681135681126,1085.9239666201256
Lunches,LightGBM,0.13206797706797696,1085.9239666201256
Lunches,LightGBM,0.13577914277914266,1085.7945966650473
Lunches,LightGBM,0.13949030849030838,1085.801671662726
Lunches,LightGBM,0.1432014742014741,1085.801671662726
Lunches,LightGBM,0.1469126399126398,1081.4622450097213
Lunches,LightGBM,0.1506238056238055,1081.4622450097213
Lunches,LightGBM,0.1543349713349712,1081.486195740647
Lunches,LightGBM,0.1580461370461369,1081.486195740647
Lunches,LightGBM,0.16175730275730263,1081.486195740647
Lunches,LightGBM,0.16546846846846835,1081.486195740647
Lunches,LightGBM,0.16917963417963405,1081.486195740647
Lunches,LightGBM,0.17289079989079975,1081.6032236533945
Lunches,LightGBM,0.17660196560196545,1081.8041221657481
Lunches,LightGBM,0.18031313131313115,1081.8041221657481
Lunches,LightGBM,0.18402429702429685,1081.8041221657481
Lunches,LightGBM,0.1877354627354626,1081.8041221657481
Lunches,LightGBM,0.1914466284466283,1081.889078423816
Lunches,LightGBM,0.195157794157794,1081.889078423816
Lunches,LightGBM,0.1988689598689597,1081.8749006860935
Lunches,LightGBM,0.2025801255801254,1081.8749006860935
Lunches,LightGBM,0.2062912912912911,1081.8749006860935
Lunches,LightGBM,0.21000245700245684,1081.7129299633243
Lunches,LightGBM,0.21371362271362254,1083.4252054742396
Lunches,LightGBM,0.21742478842478824,1083.4542242652547
Lunches,LightGBM,0.22113595413595394,1083.6911178388568
Lunches,LightGBM,0.22484711984711964,1083.851965755867
Lunches,LightGBM,0.22855828555828533,1083.851965755867
Lunches,LightGBM,0.2322694512694511,1055.1580300606117
Lunches,LightGBM,0.2359806169806168,1065.56649469532
Lunches,LightGBM,0.23969178269178248,1065.56649469532
Lunches,LightGBM,0.24340294840294818,1065.56649469532
Lunches,LightGBM,0.24711411411411388,1065.7337987222834
Lunches,LightGBM,0.2508252798252796,1065.7337987222834
Lunches,LightGBM,0.25453644553644533,1065.7337987222834
Lunches,LightGBM,0.25824761124761103,1065.6355301360632
Lunches,LightGBM,0.26195877695877673,1065.6355301360632
Lunches,LightGBM,0.2656699426699424,1065.6355301360632
Lunches,LightGBM,0.2693811083811081,1063.3494552852185
Lunches,LightGBM,0.2730922740922738,1063.3494552852185
Lunches,LightGBM,0.2768034398034396,1063.0074452556498
Lunches,LightGBM,0.2805146055146053,1063.0074452556498
Lunches,LightGBM,0.284225771225771,1063.0315986098565
Lunches,LightGBM,0.28793693693693667,1063.0232202783207
Lunches,LightGBM,0.29164810264810237,1063.0232202783207
Lunches,LightGBM,0.29535926835926807,1063.0232202783207
Lunches,LightGBM,0.29907043407043377,1063.7764923751677
Lunches,LightGBM,0.30278159978159946,1063.7764923751677
Lunches,LightGBM,0.3064927654927652,1063.7764923751677
Lunches,LightGBM,0.3102039312039309,1063.7764923751677
Lunches,LightGBM,0.3139150969150966,1063.7764923751677
Lunches,LightGBM,0.3176262626262623,1063.7764923751677
Lunches,LightGBM,0.321337428337428,1063.5884275088777
Lunches,LightGBM,0.3250485940485937,1063.5884275088777
Lunches,LightGBM,0.32875975975975946,1063.5884275088777
Lunches,LightGBM,0.33247092547092516,1063.5884275088777
Lunches,LightGBM,0.33618209118209086,1063.5884275088777
Lunches,LightGBM,0.33989325689325656,1063.5884275088777
Lunches,LightGBM,0.34360442260442225,1063.7898742726888
Lunches,LightGBM,0.34731558831558795,1063.7898742726888
Lunches,LightGBM,0.3510267540267537,1063.7898742726888
Lunches,LightGBM,0.3547379197379194,1057.497846784409
Lunches,LightGBM,0.3584490854490851,1057.497846784409
Lunches,LightGBM,0.3621602511602508,1057.497846784409
Lunches,LightGBM,0.3658714168714165,1033.8569667093461
Lunches,LightGBM,0.3695825825825822,1033.8569667093461
Lunches,LightGBM,0.37329374829374795,1033.8569667093461
Lunches,LightGBM,0.37700491400491365,1033.8569667093461
Lunches,LightGBM,0.38071607971607935,1335.7743934660296
Lunches,LightGBM,0.38442724542724505,1335.7743934660296
Lunches,LightGBM,0.38813841113841074,1335.7743934660296
Lunches,LightGBM,0.39184957684957644,1335.7743934660296
Lunches,LightGBM,0.3955607425607422,1335.7743934660296
Lunches,LightGBM,0.3992719082719079,1335.7743934660296
Lunches,LightGBM,0.4029830739830736,1335.7743934660296
Lunches,LightGBM,0.4066942396942393,1335.7743934660296
Lunches,LightGBM,0.410405405405405,1335.7743934660296
Lunches,XGBoost,0.043,1081.14306640625
Lunches,XGBoost,0.0467111657111657,1081.14306640625
Lunches,XGBoost,0.050422331422331414,1081.14306640625
Lunches,XGBoost,0.05413349713349712,1081.14306640625
Lunches,XGBoost,0.057844662844662824,1081.14306640625
Lunches,XGBoost,0.06155582855582853,1081.14306640625
Lunches,XGBoost,0.06526699426699424,1081.14306640625
Lunches,XGBoost,0.06897815997815995,1081.14306640625
Lunches,XGBoost,0.07268932568932565,1081.14306640625
Lunches,XGBoost,0.07640049140049136,1081.14306640625
Lunches,XGBoost,0.08011165711165708,1081.14306640625
Lunches,XGBoost,0.08382282282282277,1081.14306640625
Lunches,XGBoost,0.08753398853398849,1081.14306640625
Lunches,XGBoost,0.0912451542451542,1081.14306640625
Lunches,XGBoost,0.0949563199563199,1081.14306640625
Lunches,XGBoost,0.09866748566748561,1081.14306640625
Lunches,XGBoost,0.10237865137865132,1081.14306640625
Lunches,XGBoost,0.10608981708981702,1081.14306640625
Lunches,XGBoost,0.10980098280098273,1081.14306640625
Lunches,XGBoost,0.11351214851214843,1081.087158203125
Lunches,XGBoost,0.11722331422331414,1081.35205078125
Lunches,XGBoost,0.12093447993447985,1081.35205078125
Lunches,XGBoost,0.12464564564564555,1081.35205078125
Lunches,XGBoost,0.12835681135681126,1081.35205078125
Lunches,XGBoost,0.13206797706797696,1081.1676025390625
Lunches,XGBoost,0.13577914277914266,1081.1676025390625
Lunches,XGBoost,0.13949030849030838,1081.0233154296875
Lunches,XGBoost,0.1432014742014741,1080.5711669921875
Lunches,XGBoost,0.1469126399126398,1080.5711669921875
Lunches,XGBoost,0.1506238056238055,1080.5711669921875
Lunches,XGBoost,0.1543349713349712,1080.456787109375
Lunches,XGBoost,0.1580461370461369,1080.456787109375
Lunches,XGBoost,0.16175730275730263,1080.456787109375
Lunches,XGBoost,0.16546846846846835,1080.456787109375
Lunches,XGBoost,0.16917963417963405,1080.4693603515625
Lunches,XGBoost,0.17289079989079975,1080.3895263671875
Lunches,XGBoost,0.17660196560196545,1080.3956298828125
Lunches,XGBoost,0.18031313131313115,1080.3956298828125
Lunches,XGBoost,0.18402429702429685,1080.3956298828125
Lunches,XGBoost,0.1877354627354626,1080.3956298828125
Lunches,XGBoost,0.1914466284466283,1080.218994140625
Lunches,XGBoost,0.195157794157794,1080.218994140625
Lunches,XGBoost,0.1988689598689597,1080.218994140625
Lunches,XGBoost,0.2025801255801254,1080.218994140625
Lunches,XGBoost,0.2062912912912911,1080.2310791015625
Lunches,XGBoost,0.21000245700245684,1080.2310791015625
Lunches,XGBoost,0.21371362271362254,1081.173828125
Lunches,XGBoost,0.21742478842478824,1080.6695556640625
Lunches,XGBoost,0.22113595413595394,1081.20458984375
Lunches,XGBoost,0.22484711984711964,1081.20458984375
Lunches,XGBoost,0.22855828555828533,1081.20458984375
Lunches,XGBoost,0.2322694512694511,1074.8670654296875
Lunches,XGBoost,0.2359806169806168,1074.8670654296875
Lunches,XGBoost,0.23969178269178248,1074.750244140625
Lunches,XGBoost,0.24340294840294818,1074.750244140625
Lunches,XGBoost,0.24711411411411388,1074.750244140625
Lunches,XGBoost,0.2508252798252796,1074.7784423828125
Lunches,XGBoost,0.25453644553644533,1074.7784423828125
Lunches,XGBoost,0.25824761124761103,1074.7784423828125
Lunches,XGBoost,0.26195877695877673,1074.7784423828125
Lunches,XGBoost,0.2656699426699424,1074.5301513671875
Lunches,XGBoost,0.2693811083811081,1074.5301513671875
Lunches,XGBoost,0.2730922740922738,1074.5301513671875
Lunches,XGBoost,0.2768034398034396,1074.5301513671875
Lunches,XGBoost,0.2805146055146053,1074.5517578125
Lunches,XGBoost,0.284225771225771,1074.703857421875
Lunches,XGBoost,0.28793693693693667,1074.703857421875
Lunches,XGBoost,0.29164810264810237,1074.703857421875
Lunches,XGBoost,0.29535926835926807,1074.703857421875
Lunches,XGBoost,0.29907043407043377,1074.703857421875
Lunches,XGBoost,0.30278159978159946,1074.4515380859375
Lunches,XGBoost,0.3064927654927652,1074.4515380859375
Lunches,XGBoost,0.3102039312039309,1074.4515380859375
Lunches,XGBoost,0.3139150969150966,1074.4515380859375
Lunches,XGBoost,0.3176262626262623,1074.4515380859375
Lunches,XGBoost,0.321337428337428,1074.4515380859375
Lunches,XGBoost,0.3250485940485937,1074.4515380859375
Lunches,XGBoost,0.32875975975975946,1074.4515380859375
Lunches,XGBoost,0.33247092547092516,1074.4515380859375
Lunches,XGBoost,0.33618209118209086,1074.4515380859375
Lunches,XGBoost,0.33989325689325656,1074.4515380859375
Lunches,XGBoost,0.34360442260442225,1074.4515380859375
Lunches,XGBoost,0.34731558831558795,1074.4515380859375
Lunches,XGBoost,0.3510267540267537,1076.6854248046875
Lunches,XGBoost,0.3547379197379194,1070.371826171875
Lunches,XGBoost,0.3584490854490851,1070.371826171875
Lunches,XGBoost,0.3621602511602508,1070.371826171875
Lunches,XGBoost,0.3658714168714165,1070.371826171875
Lunches,XGBoost,0.3695825825825822,1070.371826171875
Lunches,XGBoost,0.37329374829374795,1070.371826171875
Lunches,XGBoost,0.37700491400491365,1070.371826171875
Lunches,XGBoost,0.38071607971607935,1070.371826171875
Lunches,XGBoost,0.38442724542724505,1397.797119140625
Lunches,XGBoost,0.38813841113841074,1397.797119140625
Lunches,XGBoost,0.39184957684957644,1397.797119140625
Lunches,XGBoost,0.3955607425607422,1397.797119140625
Lunches,XGBoost,0.3992719082719079,1397.797119140625
Lunches,XGBoost,0.4029830739830736,1397.797119140625
Lunches,XGBoost,0.4066942396942393,1397.797119140625
Lunches,XGBoost,0.410405405405405,1397.797119140625
Afternoons,CatBoost,0.043,1223.6827995165945
Afternoons,CatBoost,0.0467111657111657,1223.6827995165945
Afternoons,CatBoost,0.050422331422331414,1223.6827995165945
Afternoons,CatBoost,0.05413349713349712,1223.6827995165945
Afternoons,CatBoost,0.057844662844662824,1223.6827995165945
Afternoons,CatBoost,0.06155582855582853,1223.6827995165945
Afternoons,CatBoost,0.06526699426699424,1223.6827995165945
Afternoons,CatBoost,0.06897815997815995,1223.6827995165945
Afternoons,CatBoost,0.07268932568932565,1223.6348435106618
Afternoons,CatBoost,0.07640049140049136,1223.6348435106618
Afternoons,CatBoost,0.08011165711165708,1223.6348435106618
Afternoons,CatBoost,0.08382282282282277,1223.6348435106618
Afternoons,CatBoost,0.08753398853398849,1223.6348435106618
Afternoons,CatBoost,0.0912451542451542,1223.6348435106618
Afternoons,CatBoost,0.0949563199563199,1223.6348435106618
Afternoons,CatBoost,0.09866748566748561,1223.6348435106618
Afternoons,CatBoost,0.10237865137865132,1223.6348435106618
Afternoons,CatBoost,0.10608981708981702,1223.6348435106618
Afternoons,CatBoost,0.10980098280098273,1223.6348435106618
Afternoons,CatBoost,0.11351214851214843,1223.6348435106618
Afternoons,CatBoost,0.11722331422331414,1223.6348435106618
Afternoons,CatBoost,0.12093447993447985,1223.6348435106618
Afternoons,CatBoost,0.12464564564564555,1222.4723837611073
Afternoons,CatBoost,0.12835681135681126,1222.4723837611073
Afternoons,CatBoost,0.13206797706797696,1222.4723837611073
Afternoons,CatBoost,0.13577914277914266,1222.4723837611073
Afternoons,CatBoost,0.13949030849030838,1222.4723837611073
Afternoons,CatBoost,0.1432014742014741,1222.4723837611073
Afternoons,CatBoost,0.1469126399126398,1222.52273342509
Afternoons,CatBoost,0.1506238056238055,1222.52273342509
Afternoons,CatBoost,0.1543349713349712,1218.795530669431
Afternoons,CatBoost,0.1580461370461369,1218.795530669431
Afternoons,CatBoost,0.16175730275730263,1219.2822445250758
Afternoons,CatBoost,0.16546846846846835,1219.2822445250758
Afternoons,CatBoost,0.16917963417963405,1219.2822445250758
Afternoons,CatBoost,0.17289079989079975,1219.2822445250758
Afternoons,CatBoost,0.17660196560196545,1219.2822445250758
Afternoons,CatBoost,0.18031313131313115,1219.2822445250758
Afternoons,CatBoost,0.18402429702429685,1219.2822445250758
Afternoons,CatBoost,0.1877354627354626,1219.2822445250758
Afternoons,CatBoost,0.1914466284466283,1219.2822445250758
Afternoons,CatBoost,0.195157794157794,1219.2822445250758
Afternoons,CatBoost,0.1988689598689597,1219.2822445250758
Afternoons,CatBoost,0.2025801255801254,1215.0515503052522
Afternoons,CatBoost,0.2062912912912911,1215.0515503052522
Afternoons,CatBoost,0.21000245700245684,1203.273539879175
Afternoons,CatBoost,0.21371362271362254,1201.6864202655092
Afternoons,CatBoost,0.21742478842478824,1201.6553611258844
Afternoons,CatBoost,0.22113595413595394,1201.6553611258844
Afternoons,CatBoost,0.22484711984711964,1186.9220356253459
Afternoons,CatBoost,0.22855828555828533,1186.9220356253459
Afternoons,CatBoost,0.2322694512694511,1252.2033342716534
Afternoons,CatBoost,0.2359806169806168,1256.4358132893979
Afternoons,CatBoost,0.23969178269178248,1256.4358132893979
Afternoons,CatBoost,0.24340294840294818,1256.4358132893979
Afternoons,CatBoost,0.24711411411411388,1256.4358132893979
Afternoons,CatBoost,0.2508252798252796,1256.4358132893979
Afternoons,CatBoost,0.25453644553644533,1256.4358132893979
Afternoons,CatBoost,0.25824761124761103,1258.2098490282071
Afternoons,CatBoost,0.26195877695877673,1258.2098490282071
Afternoons,CatBoost,0.2656699426699424,1258.2098490282071
Afternoons,CatBoost,0.2693811083811081,1253.1309037436804
Afternoons,CatBoost,0.2730922740922738,1253.1309037436804
Afternoons,CatBoost,0.2768034398034396,1253.047544458843
Afternoons,CatBoost,0.2805146055146053,1253.047544458843
Afternoons,CatBoost,0.284225771225771,1252.257874230042
Afternoons,CatBoost,0.28793693693693667,1253.739648243843
Afternoons,CatBoost,0.29164810264810237,1253.739648243843
Afternoons,CatBoost,0.29535926835926807,1253.739648243843
Afternoons,CatBoost,0.29907043407043377,1283.68629768074
Afternoons,CatBoost,0.30278159978159946,1293.2605376290264
Afternoons,CatBoost,0.3064927654927652,1293.2605376290264
Afternoons,CatBoost,0.3102039312039309,1293.2605376290264
Afternoons,CatBoost,0.3139150969150966,1293.2605376290264
Afternoons,CatBoost,0.3176262626262623,1293.2605376290264
Afternoons,CatBoost,0.321337428337428,1294.696135144169
Afternoons,CatBoost,0.3250485940485937,1294.696135144169
Afternoons,CatBoost,0.32875975975975946,1294.696135144169
Afternoons,CatBoost,0.33247092547092516,1294.696135144169
Afternoons,CatBoost,0.33618209118209086,1294.696135144169
Afternoons,CatBoost,0.33989325689325656,1294.696135144169
Afternoons,CatBoost,0.34360442260442225,1289.3092063780869
Afternoons,CatBoost,0.34731558831558795,1289.3092063780869
Afternoons,CatBoost,0.3510267540267537,1290.1587426644633
Afternoons,CatBoost,0.3547379197379194,1290.1587426644633
Afternoons,CatBoost,0.3584490854490851,1290.1587426644633
Afternoons,CatBoost,0.3621602511602508,1290.1587426644633
Afternoons,CatBoost,0.3658714168714165,1290.1587426644633
Afternoons,CatBoost,0.3695825825825822,1290.1587426644633
Afternoons,CatBoost,0.37329374829374795,1290.1587426644633
Afternoons,CatBoost,0.37700491400491365,1290.1587426644633
Afternoons,CatBoost,0.38071607971607935,1396.2434949895849
Afternoons,CatBoost,0.38442724542724505,1396.2434949895849
Afternoons,CatBoost,0.38813841113841074,1396.2434949895849
Afternoons,CatBoost,0.39184957684957644,1396.2434949895849
Afternoons,CatBoost,0.3955607425607422,1396.2434949895849
Afternoons,CatBoost,0.3992719082719079,1396.2434949895849
Afternoons,CatBoost,0.4029830739830736,1396.2434949895849
Afternoons,CatBoost,0.4066942396942393,1396.2434949895849
Afternoons,CatBoost,0.410405405405405,1400.5981638623186
Afternoons,LightGBM,0.043,1335.6245310230004
Afternoons,LightGBM,0.0467111657111657,1335.6245310230004
Afternoons,LightGBM,0.050422331422331414,1335.6245310230004
Afternoons,LightGBM,0.05413349713349712,1335.6245310230004
Afternoons,LightGBM,0.057844662844662824,1335.6245310230004
Afternoons,LightGBM,0.06155582855582853,1335.6245310230004
Afternoons,LightGBM,0.06526699426699424,1335.6245310230004
Afternoons,LightGBM,0.06897815997815995,1335.6245310230004
Afternoons,LightGBM,0.07268932568932565,1335.7278655779364
Afternoons,LightGBM,0.07640049140049136,1335.7278655779364
Afternoons,LightGBM,0.08011165711165708,1335.7278655779364
Afternoons,LightGBM,0.08382282282282277,1335.7278655779364
Afternoons,LightGBM,0.08753398853398849,1335.7278655779364
Afternoons,LightGBM,0.0912451542451542,1335.7278655779364
Afternoons,LightGBM,0.0949563199563199,1335.7278655779364
Afternoons,LightGBM,0.09866748566748561,1335.7278655779364
Afternoons,LightGBM,0.10237865137865132,1335.7278655779364
Afternoons,LightGBM,0.10608981708981702,1335.7278655779364
Afternoons,LightGBM,0.10980098280098273,1335.7278655779364
Afternoons,LightGBM,0.11351214851214843,1335.5730696766786
