Dataset,Model,15 Bench density,Predicted Value
All,XGBoost,0.00019564994716432827,412.2515869140625
All,XGBoost,0.000197894694614302,412.2515869140625
All,XGBoost,0.00020013944206427576,412.2515869140625
All,XGBoost,0.0002023841895142495,412.2515869140625
All,XGBoost,0.00020462893696422322,412.2515869140625
All,XGBoost,0.00020687368441419697,412.2515869140625
All,XGBoost,0.0002091184318641707,412.2515869140625
All,XGBoost,0.00021136317931414443,399.0224609375
All,XGBoost,0.00021360792676411818,399.0224609375
All,XGBoost,0.0002158526742140919,399.09130859375
All,XGBoost,0.00021809742166406564,399.09130859375
All,XGBoost,0.0002203421691140394,399.09130859375
All,XGBoost,0.00022258691656401312,399.1105041503906
All,XGBoost,0.00022483166401398685,399.1105041503906
All,XGBoost,0.0002270764114639606,399.1105041503906
All,XGBoost,0.00022932115891393433,399.1105041503906
All,XGBoost,0.00023156590636390806,399.1105041503906
All,XGBoost,0.00023381065381388182,399.1105041503906
All,XGBoost,0.00023605540126385555,399.1105041503906
All,XGBoost,0.00023830014871382927,398.4317626953125
All,XGBoost,0.00024054489616380303,397.65185546875
All,XGBoost,0.00024278964361377676,397.1531982421875
All,XGBoost,0.0002450343910637505,397.1531982421875
All,XGBoost,0.00024727913851372424,397.1531982421875
All,XGBoost,0.000249523885963698,397.1531982421875
All,XGBoost,0.0002517686334136717,397.1531982421875
All,XGBoost,0.00025401338086364545,396.9839172363281
All,XGBoost,0.00025625812831361915,396.9839172363281
All,XGBoost,0.0002585028757635929,396.9839172363281
All,XGBoost,0.00026074762321356667,396.9839172363281
All,XGBoost,0.0002629923706635404,396.9839172363281
All,XGBoost,0.0002652371181135141,396.9839172363281
All,XGBoost,0.0002674818655634879,396.9986877441406
All,XGBoost,0.0002697266130134616,398.3956604003906
All,XGBoost,0.00027197136046343533,398.0705261230469
All,XGBoost,0.0002742161079134091,397.055419921875
All,XGBoost,0.00027646085536338284,397.055419921875
All,XGBoost,0.00027870560281335655,397.055419921875
All,XGBoost,0.0002809503502633303,397.1025085449219
All,XGBoost,0.000283195097713304,397.1025085449219
All,XGBoost,0.00028543984516327776,427.4924621582031
All,XGBoost,0.0002876845926132515,532.9170532226562
All,XGBoost,0.00028992934006322527,532.8253784179688
All,XGBoost,0.00029217408751319897,532.8253784179688
All,XGBoost,0.0002944188349631727,1019.58740234375
All,XGBoost,0.0002966635824131464,1019.5780639648438
All,XGBoost,0.0002989083298631202,1020.6133422851562
All,XGBoost,0.00030115307731309394,1020.6133422851562
All,XGBoost,0.0003033978247630677,1007.98876953125
All,XGBoost,0.0003056425722130414,1008.0403442382812
All,XGBoost,0.00030788731966301515,1008.0403442382812
All,XGBoost,0.00031013206711298885,1008.0403442382812
All,XGBoost,0.0003123768145629626,996.4845581054688
All,XGBoost,0.00031462156201293636,996.4845581054688
All,XGBoost,0.0003168663094629101,1001.687255859375
All,XGBoost,0.0003191110569128838,987.7448120117188
All,XGBoost,0.00032135580436285757,987.7448120117188
All,XGBoost,0.0003236005518128313,987.7448120117188
All,XGBoost,0.00032584529926280503,987.7448120117188
All,XGBoost,0.0003280900467127788,994.3262939453125
All,XGBoost,0.00033033479416275254,993.4207763671875
All,XGBoost,0.00033257954161272624,993.9777221679688
All,XGBoost,0.0003348242890627,988.317626953125
Mornings,CatBoost,0.0001125942915153,642.452159518071
Mornings,CatBoost,0.00011483903896527375,642.452159518071
Mornings,CatBoost,0.00011708378641524747,642.452159518071
Mornings,CatBoost,0.00011932853386522122,642.452159518071
Mornings,CatBoost,0.00012157328131519496,642.452159518071
Mornings,CatBoost,0.0001238180287651687,642.452159518071
Mornings,CatBoost,0.00012606277621514243,642.452159518071
Mornings,CatBoost,0.00012830752366511616,642.452159518071
Mornings,CatBoost,0.0001305522711150899,642.452159518071
Mornings,CatBoost,0.00013279701856506364,642.452159518071
Mornings,CatBoost,0.00013504176601503737,642.4721775792013
Mornings,CatBoost,0.00013728651346501112,642.4721775792013
Mornings,CatBoost,0.00013953126091498485,642.4721775792013
Mornings,CatBoost,0.00014177600836495858,642.4721775792013
Mornings,CatBoost,0.0001440207558149323,642.4721775792013
Mornings,CatBoost,0.00014626550326490606,642.4721775792013
Mornings,CatBoost,0.0001485102507148798,642.4721775792013
Mornings,CatBoost,0.00015075499816485352,642.4721775792013
Mornings,CatBoost,0.00015299974561482728,642.4721775792013
Mornings,CatBoost,0.000155244493064801,642.4721775792013
Mornings,CatBoost,0.00015748924051477473,642.4721775792013
Mornings,CatBoost,0.0001597339879647485,642.4721775792013
Mornings,CatBoost,0.00016197873541472222,642.4721775792013
Mornings,CatBoost,0.00016422348286469594,642.4721775792013
Mornings,CatBoost,0.0001664682303146697,642.4721775792013
Mornings,CatBoost,0.00016871297776464343,642.4721775792013
Mornings,CatBoost,0.00017095772521461716,642.4721775792013
Mornings,CatBoost,0.0001732024726645909,642.4721775792013
Mornings,CatBoost,0.00017544722011456464,642.4721775792013
Mornings,CatBoost,0.00017769196756453837,642.4721775792013
Mornings,CatBoost,0.00017993671501451212,642.4721775792013
Mornings,CatBoost,0.00018218146246448585,642.4721775792013
Mornings,CatBoost,0.00018442620991445958,642.4721775792013
Mornings,CatBoost,0.00018667095736443333,642.4721775792013
Mornings,CatBoost,0.00018891570481440706,642.4721775792013
Mornings,CatBoost,0.0001911604522643808,642.4721775792013
Mornings,CatBoost,0.00019340519971435455,642.4721775792013
Mornings,CatBoost,0.00019564994716432827,642.4721775792013
Mornings,CatBoost,0.000197894694614302,642.4721775792013
Mornings,CatBoost,0.00020013944206427576,642.4721775792013
Mornings,CatBoost,0.0002023841895142495,642.4721775792013
Mornings,CatBoost,0.00020462893696422322,775.56041184678
Mornings,CatBoost,0.00020687368441419697,775.56041184678
Mornings,CatBoost,0.0002091184318641707,775.56041184678
Mornings,CatBoost,0.00021136317931414443,745.156536105229
Mornings,CatBoost,0.00021360792676411818,745.156536105229
Mornings,CatBoost,0.0002158526742140919,745.156536105229
Mornings,CatBoost,0.00021809742166406564,745.156536105229
Mornings,CatBoost,0.0002203421691140394,745.156536105229
Mornings,CatBoost,0.00022258691656401312,745.156536105229
Mornings,CatBoost,0.00022483166401398685,745.156536105229
Mornings,CatBoost,0.0002270764114639606,745.156536105229
Mornings,CatBoost,0.00022932115891393433,745.156536105229
Mornings,CatBoost,0.00023156590636390806,745.156536105229
Mornings,CatBoost,0.00023381065381388182,745.156536105229
Mornings,CatBoost,0.00023605540126385555,745.156536105229
Mornings,CatBoost,0.00023830014871382927,745.156536105229
Mornings,CatBoost,0.00024054489616380303,745.156536105229
Mornings,CatBoost,0.00024278964361377676,745.156536105229
Mornings,CatBoost,0.0002450343910637505,745.156536105229
Mornings,CatBoost,0.00024727913851372424,745.156536105229
Mornings,CatBoost,0.000249523885963698,745.156536105229
Mornings,CatBoost,0.0002517686334136717,745.156536105229
Mornings,CatBoost,0.00025401338086364545,745.156536105229
Mornings,CatBoost,0.00025625812831361915,745.156536105229
Mornings,CatBoost,0.0002585028757635929,745.156536105229
Mornings,CatBoost,0.00026074762321356667,745.156536105229
Mornings,CatBoost,0.0002629923706635404,745.156536105229
Mornings,CatBoost,0.0002652371181135141,745.156536105229
Mornings,CatBoost,0.0002674818655634879,745.1887852756826
Mornings,CatBoost,0.0002697266130134616,745.1887852756826
Mornings,CatBoost,0.00027197136046343533,745.1055956652015
Mornings,CatBoost,0.0002742161079134091,745.1055956652015
Mornings,CatBoost,0.00027646085536338284,745.1055956652015
Mornings,CatBoost,0.00027870560281335655,745.1055956652015
Mornings,CatBoost,0.0002809503502633303,745.1055956652015
Mornings,CatBoost,0.000283195097713304,745.1055956652015
Mornings,CatBoost,0.00028543984516327776,745.1055956652015
Mornings,CatBoost,0.0002876845926132515,758.2407933234983
Mornings,CatBoost,0.00028992934006322527,758.2407933234983
Mornings,CatBoost,0.00029217408751319897,758.2473253396391
Mornings,CatBoost,0.0002944188349631727,758.2473253396391
Mornings,CatBoost,0.0002966635824131464,758.2473253396391
Mornings,CatBoost,0.0002989083298631202,758.2473253396391
Mornings,CatBoost,0.00030115307731309394,758.2473253396391
Mornings,CatBoost,0.0003033978247630677,758.6357030209008
Mornings,CatBoost,0.0003056425722130414,758.6357030209008
Mornings,CatBoost,0.00030788731966301515,758.6357030209008
Mornings,CatBoost,0.00031013206711298885,758.6357030209008
Mornings,CatBoost,0.0003123768145629626,758.6357030209008
Mornings,CatBoost,0.00031462156201293636,759.8075085019842
Mornings,CatBoost,0.0003168663094629101,759.8075085019842
Mornings,CatBoost,0.0003191110569128838,765.6977087770733
Mornings,CatBoost,0.00032135580436285757,765.6977087770733
Mornings,CatBoost,0.0003236005518128313,768.193288143254
Mornings,CatBoost,0.00032584529926280503,768.193288143254
Mornings,CatBoost,0.0003280900467127788,768.193288143254
Mornings,CatBoost,0.00033033479416275254,763.1784959045823
Mornings,CatBoost,0.00033257954161272624,754.442636738178
Mornings,CatBoost,0.0003348242890627,754.2703590010851
Mornings,LightGBM,0.0001125942915153,679.9558111538663
Mornings,LightGBM,0.00011483903896527375,679.9558111538663
Mornings,LightGBM,0.00011708378641524747,679.9558111538663
Mornings,LightGBM,0.00011932853386522122,679.9558111538663
Mornings,LightGBM,0.00012157328131519496,679.9558111538663
Mornings,LightGBM,0.0001238180287651687,679.9558111538663
Mornings,LightGBM,0.00012606277621514243,679.9558111538663
Mornings,LightGBM,0.00012830752366511616,679.9558111538663
Mornings,LightGBM,0.0001305522711150899,679.9558111538663
Mornings,LightGBM,0.00013279701856506364,679.9558111538663
Mornings,LightGBM,0.00013504176601503737,679.9558111538663
Mornings,LightGBM,0.00013728651346501112,679.9558111538663
Mornings,LightGBM,0.00013953126091498485,679.9558111538663
Mornings,LightGBM,0.00014177600836495858,679.9558111538663
Mornings,LightGBM,0.0001440207558149323,679.9558111538663
Mornings,LightGBM,0.00014626550326490606,679.9558111538663
Mornings,LightGBM,0.0001485102507148798,679.9558111538663
Mornings,LightGBM,0.00015075499816485352,679.9558111538663
Mornings,LightGBM,0.00015299974561482728,681.2843349801636
Mornings,LightGBM,0.000155244493064801,681.2843349801636
Mornings,LightGBM,0.00015748924051477473,681.3792734178353
Mornings,LightGBM,0.0001597339879647485,681.3792734178353
Mornings,LightGBM,0.00016197873541472222,681.3792734178353
Mornings,LightGBM,0.00016422348286469594,681.3792734178353
Mornings,LightGBM,0.0001664682303146697,681.3792734178353
Mornings,LightGBM,0.00016871297776464343,681.3792734178353
Mornings,LightGBM,0.00017095772521461716,681.3792734178353
Mornings,LightGBM,0.0001732024726645909,681.3792734178353
Mornings,LightGBM,0.00017544722011456464,681.464219798977
Mornings,LightGBM,0.00017769196756453837,681.464219798977
Mornings,LightGBM,0.00017993671501451212,681.464219798977
Mornings,LightGBM,0.00018218146246448585,681.464219798977
Mornings,LightGBM,0.00018442620991445958,681.464219798977
Mornings,LightGBM,0.00018667095736443333,681.464219798977
Mornings,LightGBM,0.00018891570481440706,681.464219798977
Mornings,LightGBM,0.0001911604522643808,681.464219798977
Mornings,LightGBM,0.00019340519971435455,681.3734977999897
Mornings,LightGBM,0.00019564994716432827,681.3734977999897
Mornings,LightGBM,0.000197894694614302,681.3734977999897
Mornings,LightGBM,0.00020013944206427576,681.3734977999897
Mornings,LightGBM,0.0002023841895142495,681.3734977999897
Mornings,LightGBM,0.00020462893696422322,861.3048864596366
Mornings,LightGBM,0.00020687368441419697,861.3048864596366
Mornings,LightGBM,0.0002091184318641707,861.3048864596366
Mornings,LightGBM,0.00021136317931414443,739.3922609813867
Mornings,LightGBM,0.00021360792676411818,736.9603866943619
Mornings,LightGBM,0.0002158526742140919,736.9603866943619
Mornings,LightGBM,0.00021809742166406564,736.9569894808044
Mornings,LightGBM,0.0002203421691140394,736.9569894808044
Mornings,LightGBM,0.00022258691656401312,736.9569894808044
Mornings,LightGBM,0.00022483166401398685,736.9569894808044
Mornings,LightGBM,0.0002270764114639606,736.9569894808044
Mornings,LightGBM,0.00022932115891393433,736.9569894808044
Mornings,LightGBM,0.00023156590636390806,736.9188344643547
Mornings,LightGBM,0.00023381065381388182,736.9188344643547
Mornings,LightGBM,0.00023605540126385555,736.9188344643547
Mornings,LightGBM,0.00023830014871382927,736.9188344643547
Mornings,LightGBM,0.00024054489616380303,736.8700544700002
Mornings,LightGBM,0.00024278964361377676,736.8700544700002
Mornings,LightGBM,0.0002450343910637505,736.8700544700002
Mornings,LightGBM,0.00024727913851372424,736.8700544700002
Mornings,LightGBM,0.000249523885963698,736.8700544700002
Mornings,LightGBM,0.0002517686334136717,736.8700544700002
Mornings,LightGBM,0.00025401338086364545,736.8700544700002
Mornings,LightGBM,0.00025625812831361915,736.8700544700002
Mornings,LightGBM,0.0002585028757635929,736.8700544700002
Mornings,LightGBM,0.00026074762321356667,736.8700544700002
Mornings,LightGBM,0.0002629923706635404,736.8700544700002
Mornings,LightGBM,0.0002652371181135141,736.8700544700002
Mornings,LightGBM,0.0002674818655634879,736.8951803825091
Mornings,LightGBM,0.0002697266130134616,736.8951803825091
Mornings,LightGBM,0.00027197136046343533,736.8951803825091
Mornings,LightGBM,0.0002742161079134091,734.650216213714
Mornings,LightGBM,0.00027646085536338284,734.650216213714
Mornings,LightGBM,0.00027870560281335655,734.650216213714
Mornings,LightGBM,0.0002809503502633303,734.650216213714
Mornings,LightGBM,0.000283195097713304,734.650216213714
Mornings,LightGBM,0.00028543984516327776,734.7963270685575
Mornings,LightGBM,0.0002876845926132515,736.177680886207
Mornings,LightGBM,0.00028992934006322527,736.2912172028823
Mornings,LightGBM,0.00029217408751319897,736.2968159584137
Mornings,LightGBM,0.0002944188349631727,736.5934761850139
Mornings,LightGBM,0.0002966635824131464,736.6243482557187
Mornings,LightGBM,0.0002989083298631202,736.6243482557187
Mornings,LightGBM,0.00030115307731309394,736.5724902619671
Mornings,LightGBM,0.0003033978247630677,736.5724902619671
Mornings,LightGBM,0.0003056425722130414,736.5724902619671
Mornings,LightGBM,0.00030788731966301515,737.2058271940921
Mornings,LightGBM,0.00031013206711298885,737.2058271940921
Mornings,LightGBM,0.0003123768145629626,737.2058271940921
Mornings,LightGBM,0.00031462156201293636,738.4430341077588
Mornings,LightGBM,0.0003168663094629101,738.4430341077588
Mornings,LightGBM,0.0003191110569128838,738.9719409476035
Mornings,LightGBM,0.00032135580436285757,738.9719409476035
Mornings,LightGBM,0.0003236005518128313,739.6229252499395
Mornings,LightGBM,0.00032584529926280503,739.6229252499395
Mornings,LightGBM,0.0003280900467127788,739.6229252499395
Mornings,LightGBM,0.00033033479416275254,738.9136469522952
Mornings,LightGBM,0.00033257954161272624,737.269769891103
Mornings,LightGBM,0.0003348242890627,738.4484807157256
Lunches,CatBoost,0.0001125942915153,726.8255508140975
Lunches,CatBoost,0.00011483903896527375,726.8255508140975
Lunches,CatBoost,0.00011708378641524747,726.8255508140975
Lunches,CatBoost,0.00011932853386522122,726.8255508140975
Lunches,CatBoost,0.00012157328131519496,726.8255508140975
Lunches,CatBoost,0.0001238180287651687,726.8255508140975
Lunches,CatBoost,0.00012606277621514243,726.8255508140975
Lunches,CatBoost,0.00012830752366511616,726.8255508140975
Lunches,CatBoost,0.0001305522711150899,726.8255508140975
Lunches,CatBoost,0.00013279701856506364,726.8255508140975
Lunches,CatBoost,0.00013504176601503737,730.0091905917034
Lunches,CatBoost,0.00013728651346501112,730.0091905917034
Lunches,CatBoost,0.00013953126091498485,730.0091905917034
Lunches,CatBoost,0.00014177600836495858,730.0091905917034
Lunches,CatBoost,0.0001440207558149323,729.6759173796988
Lunches,CatBoost,0.00014626550326490606,729.6759173796988
