Dataset,Model,15 Total transit stop count,Predicted Value
Lunches,CatBoost,119.9090909090909,1111.745120099985
Lunches,CatBoost,121.18181818181819,1111.745120099985
Lunches,CatBoost,122.45454545454545,1111.745120099985
Lunches,CatBoost,123.72727272727272,1114.748321590282
Lunches,CatBoost,125.0,1114.748321590282
Lunches,CatBoost,126.27272727272727,1116.1207697927453
Lunches,CatBoost,127.54545454545455,1117.892414608576
Lunches,CatBoost,128.8181818181818,1117.892414608576
Lunches,CatBoost,130.0909090909091,1118.871270874681
Lunches,CatBoost,131.36363636363637,1118.871270874681
Lunches,CatBoost,132.63636363636363,1118.2030434915155
Lunches,CatBoost,133.9090909090909,1127.9340717041187
Lunches,CatBoost,135.1818181818182,1129.0861684799015
Lunches,CatBoost,136.45454545454544,1129.0861684799015
Lunches,CatBoost,137.72727272727272,1148.4164338712278
Lunches,CatBoost,139.0,1148.8944670826957
Mornings Special,LightGBM,13.0,327.5396891323209
Mornings Special,LightGBM,14.272727272727273,327.5396891323209
Mornings Special,LightGBM,15.545454545454545,327.5396891323209
Mornings Special,LightGBM,16.81818181818182,327.5396891323209
Mornings Special,LightGBM,18.09090909090909,327.5396891323209
Mornings Special,LightGBM,19.363636363636363,327.5396891323209
Mornings Special,LightGBM,20.636363636363637,327.5396891323209
Mornings Special,LightGBM,21.909090909090907,327.5396891323209
Mornings Special,LightGBM,23.18181818181818,327.5396891323209
Mornings Special,LightGBM,24.454545454545453,327.5396891323209
Mornings Special,LightGBM,25.727272727272727,327.5396891323209
Mornings Special,LightGBM,27.0,327.5396891323209
Mornings Special,LightGBM,28.272727272727273,327.5396891323209
Mornings Special,LightGBM,29.545454545454547,327.5396891323209
Mornings Special,LightGBM,30.818181818181817,327.5396891323209
Mornings Special,LightGBM,32.09090909090909,327.5396891323209
Mornings Special,LightGBM,33.36363636363636,327.5396891323209
Mornings Special,LightGBM,34.63636363636364,327.5396891323209
Mornings Special,LightGBM,35.90909090909091,307.70345049655833
Mornings Special,LightGBM,37.18181818181818,307.70345049655833
Mornings Special,LightGBM,38.45454545454545,307.70345049655833
Mornings Special,LightGBM,39.72727272727273,307.70345049655833
Mornings Special,LightGBM,41.0,307.70345049655833
Mornings Special,LightGBM,42.27272727272727,307.70345049655833
Mornings Special,LightGBM,43.54545454545455,307.70345049655833
Mornings Special,LightGBM,44.81818181818181,307.70345049655833
Mornings Special,LightGBM,46.09090909090909,307.70345049655833
Mornings Special,LightGBM,47.36363636363636,307.70345049655833
Mornings Special,LightGBM,48.63636363636363,307.4188876057692
Mornings Special,LightGBM,49.90909090909091,307.4188876057692
Mornings Special,LightGBM,51.18181818181818,307.4188876057692
Mornings Special,LightGBM,52.45454545454545,307.4188876057692
Mornings Special,LightGBM,53.72727272727273,307.4188876057692
Mornings Special,LightGBM,55.0,307.4188876057692
Mornings Special,LightGBM,56.27272727272727,307.0213287774652
Mornings Special,LightGBM,57.54545454545455,307.0213287774652
Mornings Special,LightGBM,58.81818181818182,307.0213287774652
Mornings Special,LightGBM,60.09090909090909,307.0213287774652
Mornings Special,LightGBM,61.36363636363636,307.0213287774652
Mornings Special,LightGBM,62.63636363636363,307.0213287774652
Mornings Special,LightGBM,63.90909090909091,307.0213287774652
Mornings Special,LightGBM,65.18181818181819,306.6882781198946
Mornings Special,LightGBM,66.45454545454545,306.6882781198946
Mornings Special,LightGBM,67.72727272727272,306.6882781198946
Mornings Special,LightGBM,69.0,305.4029621490952
Mornings Special,LightGBM,70.27272727272728,305.45193651145297
Mornings Special,LightGBM,71.54545454545455,305.5936944572888
Mornings Special,LightGBM,72.81818181818181,305.5936944572888
Mornings Special,LightGBM,74.0909090909091,305.5797678906964
Mornings Special,LightGBM,75.36363636363636,304.14171061106447
Mornings Special,LightGBM,76.63636363636363,304.133027538464
Mornings Special,LightGBM,77.9090909090909,304.133027538464
Mornings Special,LightGBM,79.18181818181819,304.133027538464
Mornings Special,LightGBM,80.45454545454545,304.133027538464
Mornings Special,LightGBM,81.72727272727272,304.133027538464
Mornings Special,LightGBM,83.0,303.9232933384886
Mornings Special,LightGBM,84.27272727272727,303.9232933384886
Mornings Special,LightGBM,85.54545454545455,303.9232933384886
Mornings Special,LightGBM,86.81818181818181,303.7965348625732
Mornings Special,LightGBM,88.0909090909091,335.9529396672685
Mornings Special,LightGBM,89.36363636363636,336.06210840771075
Mornings Special,LightGBM,90.63636363636364,336.06210840771075
Mornings Special,LightGBM,91.9090909090909,336.0666899732608
Mornings Special,LightGBM,93.18181818181819,335.9893481771849
Mornings Special,LightGBM,94.45454545454545,335.0860776666373
Mornings Special,LightGBM,95.72727272727272,335.0860776666373
Mornings Special,LightGBM,97.0,335.0860776666373
Mornings Special,LightGBM,98.27272727272727,335.0860776666373
Mornings Special,LightGBM,99.54545454545455,335.0860776666373
Mornings Special,LightGBM,100.81818181818181,335.0860776666373
Mornings Special,LightGBM,102.0909090909091,335.0860776666373
Mornings Special,LightGBM,103.36363636363636,335.0860776666373
Mornings Special,LightGBM,104.63636363636364,335.0860776666373
Mornings Special,LightGBM,105.9090909090909,335.0860776666373
Mornings Special,LightGBM,107.18181818181819,334.8548556132706
Mornings Special,LightGBM,108.45454545454545,335.00296786993545
Mornings Special,LightGBM,109.72727272727272,334.99125931720795
Mornings Special,LightGBM,111.0,334.99125931720795
Mornings Special,LightGBM,112.27272727272727,334.99125931720795
Mornings Special,LightGBM,113.54545454545455,377.7754709667226
Mornings Special,LightGBM,114.81818181818181,412.43506776016153
Mornings Special,LightGBM,116.0909090909091,412.43506776016153
Mornings Special,LightGBM,117.36363636363636,405.3541824545621
Mornings Special,LightGBM,118.63636363636364,405.3541824545621
Mornings Special,LightGBM,119.9090909090909,262.4927581837645
Mornings Special,LightGBM,121.18181818181819,262.4889881124303
Mornings Special,LightGBM,122.45454545454545,262.84887766066345
Mornings Special,LightGBM,123.72727272727272,259.5261855972825
Mornings Special,LightGBM,125.0,259.5261855972825
Mornings Special,LightGBM,126.27272727272727,259.64700917864195
Mornings Special,LightGBM,127.54545454545455,258.8176090689877
Mornings Special,LightGBM,128.8181818181818,258.8176090689877
Mornings Special,LightGBM,130.0909090909091,258.8866787967099
Mornings Special,LightGBM,131.36363636363637,258.8866787967099
Mornings Special,LightGBM,132.63636363636363,258.77694306530253
Mornings Special,LightGBM,133.9090909090909,268.0921736819413
Mornings Special,LightGBM,135.1818181818182,262.4046338050885
Mornings Special,LightGBM,136.45454545454544,262.4046338050885
Mornings Special,LightGBM,137.72727272727272,276.71828637390934
Mornings Special,LightGBM,139.0,276.71828637390934
Mornings Special,XGBoost,13.0,307.8836669921875
Mornings Special,XGBoost,14.272727272727273,307.8836669921875
Mornings Special,XGBoost,15.545454545454545,307.8836669921875
Mornings Special,XGBoost,16.81818181818182,307.8836669921875
Mornings Special,XGBoost,18.09090909090909,307.8836669921875
Mornings Special,XGBoost,19.363636363636363,307.8836669921875
Mornings Special,XGBoost,20.636363636363637,307.8836669921875
Mornings Special,XGBoost,21.909090909090907,307.8836669921875
Mornings Special,XGBoost,23.18181818181818,307.8836669921875
Mornings Special,XGBoost,24.454545454545453,307.8836669921875
Mornings Special,XGBoost,25.727272727272727,307.8836669921875
Mornings Special,XGBoost,27.0,301.9411315917969
Mornings Special,XGBoost,28.272727272727273,301.9411315917969
Mornings Special,XGBoost,29.545454545454547,301.9411315917969
Mornings Special,XGBoost,30.818181818181817,301.9411315917969
Mornings Special,XGBoost,32.09090909090909,301.9411315917969
Mornings Special,XGBoost,33.36363636363636,301.9411315917969
Mornings Special,XGBoost,34.63636363636364,301.9411315917969
Mornings Special,XGBoost,35.90909090909091,301.9411315917969
Mornings Special,XGBoost,37.18181818181818,301.9411315917969
Mornings Special,XGBoost,38.45454545454545,301.9411315917969
Mornings Special,XGBoost,39.72727272727273,301.9411315917969
Mornings Special,XGBoost,41.0,301.9411315917969
Mornings Special,XGBoost,42.27272727272727,301.9411315917969
Mornings Special,XGBoost,43.54545454545455,301.9411315917969
Mornings Special,XGBoost,44.81818181818181,301.9411315917969
Mornings Special,XGBoost,46.09090909090909,296.9269714355469
Mornings Special,XGBoost,47.36363636363636,296.9269714355469
Mornings Special,XGBoost,48.63636363636363,296.9269714355469
Mornings Special,XGBoost,49.90909090909091,296.9269714355469
Mornings Special,XGBoost,51.18181818181818,296.9269714355469
Mornings Special,XGBoost,52.45454545454545,296.819580078125
Mornings Special,XGBoost,53.72727272727273,296.819580078125
Mornings Special,XGBoost,55.0,296.819580078125
Mornings Special,XGBoost,56.27272727272727,296.819580078125
Mornings Special,XGBoost,57.54545454545455,296.819580078125
Mornings Special,XGBoost,58.81818181818182,296.819580078125
Mornings Special,XGBoost,60.09090909090909,296.87921142578125
Mornings Special,XGBoost,61.36363636363636,296.87921142578125
Mornings Special,XGBoost,62.63636363636363,296.87921142578125
Mornings Special,XGBoost,63.90909090909091,296.87921142578125
Mornings Special,XGBoost,65.18181818181819,296.87921142578125
Mornings Special,XGBoost,66.45454545454545,296.87921142578125
Mornings Special,XGBoost,67.72727272727272,296.87921142578125
Mornings Special,XGBoost,69.0,293.7772521972656
Mornings Special,XGBoost,70.27272727272728,293.97161865234375
Mornings Special,XGBoost,71.54545454545455,293.97161865234375
Mornings Special,XGBoost,72.81818181818181,293.97161865234375
Mornings Special,XGBoost,74.0909090909091,293.95709228515625
Mornings Special,XGBoost,75.36363636363636,293.95709228515625
Mornings Special,XGBoost,76.63636363636363,293.95709228515625
Mornings Special,XGBoost,77.9090909090909,293.95709228515625
Mornings Special,XGBoost,79.18181818181819,293.7107238769531
Mornings Special,XGBoost,80.45454545454545,293.7107238769531
Mornings Special,XGBoost,81.72727272727272,293.7107238769531
Mornings Special,XGBoost,83.0,293.7107238769531
Mornings Special,XGBoost,84.27272727272727,293.7107238769531
Mornings Special,XGBoost,85.54545454545455,293.7107238769531
Mornings Special,XGBoost,86.81818181818181,293.6726379394531
Mornings Special,XGBoost,88.0909090909091,336.7565002441406
Mornings Special,XGBoost,89.36363636363636,336.7565002441406
Mornings Special,XGBoost,90.63636363636364,336.5969543457031
Mornings Special,XGBoost,91.9090909090909,336.5969543457031
Mornings Special,XGBoost,93.18181818181819,334.7459411621094
Mornings Special,XGBoost,94.45454545454545,334.73876953125
Mornings Special,XGBoost,95.72727272727272,334.73876953125
Mornings Special,XGBoost,97.0,334.73876953125
Mornings Special,XGBoost,98.27272727272727,334.73876953125
Mornings Special,XGBoost,99.54545454545455,334.73876953125
Mornings Special,XGBoost,100.81818181818181,334.73876953125
Mornings Special,XGBoost,102.0909090909091,334.73876953125
Mornings Special,XGBoost,103.36363636363636,334.73876953125
Mornings Special,XGBoost,104.63636363636364,334.73876953125
Mornings Special,XGBoost,105.9090909090909,334.73876953125
Mornings Special,XGBoost,107.18181818181819,334.64111328125
Mornings Special,XGBoost,108.45454545454545,335.254638671875
Mornings Special,XGBoost,109.72727272727272,335.254638671875
Mornings Special,XGBoost,111.0,335.2640380859375
Mornings Special,XGBoost,112.27272727272727,335.2640380859375
Mornings Special,XGBoost,113.54545454545455,335.2640380859375
Mornings Special,XGBoost,114.81818181818181,340.6040344238281
Mornings Special,XGBoost,116.0909090909091,444.64129638671875
Mornings Special,XGBoost,117.36363636363636,444.64129638671875
Mornings Special,XGBoost,118.63636363636364,294.7423095703125
Mornings Special,XGBoost,119.9090909090909,294.7423095703125
Mornings Special,XGBoost,121.18181818181819,294.73846435546875
Mornings Special,XGBoost,122.45454545454545,294.73846435546875
Mornings Special,XGBoost,123.72727272727272,294.73846435546875
Mornings Special,XGBoost,125.0,294.7610778808594
Mornings Special,XGBoost,126.27272727272727,294.7610778808594
Mornings Special,XGBoost,127.54545454545455,294.7610778808594
Mornings Special,XGBoost,128.8181818181818,294.7610778808594
Mornings Special,XGBoost,130.0909090909091,295.0103454589844
Mornings Special,XGBoost,131.36363636363637,295.041259765625
Mornings Special,XGBoost,132.63636363636363,295.041259765625
Mornings Special,XGBoost,133.9090909090909,295.041259765625
Mornings Special,XGBoost,135.1818181818182,295.0941162109375
Mornings Special,XGBoost,136.45454545454544,295.0941162109375
Mornings Special,XGBoost,137.72727272727272,295.13458251953125
Mornings Special,XGBoost,139.0,301.15447998046875
Lunches Special,CatBoost,13.0,899.2364105855827
Lunches Special,CatBoost,14.272727272727273,899.2364105855827
Lunches Special,CatBoost,15.545454545454545,899.2364105855827
Lunches Special,CatBoost,16.81818181818182,899.2364105855827
Lunches Special,CatBoost,18.09090909090909,899.2364105855827
Lunches Special,CatBoost,19.363636363636363,899.2364105855827
Lunches Special,CatBoost,20.636363636363637,908.994556037933
Lunches Special,CatBoost,21.909090909090907,908.994556037933
Lunches Special,CatBoost,23.18181818181818,908.994556037933
Lunches Special,CatBoost,24.454545454545453,908.994556037933
Lunches Special,CatBoost,25.727272727272727,908.994556037933
Lunches Special,CatBoost,27.0,908.994556037933
Lunches Special,CatBoost,28.272727272727273,908.994556037933
Lunches Special,CatBoost,29.545454545454547,908.994556037933
Lunches Special,CatBoost,30.818181818181817,908.994556037933
Lunches Special,CatBoost,32.09090909090909,908.994556037933
Lunches Special,CatBoost,33.36363636363636,908.994556037933
Lunches Special,CatBoost,34.63636363636364,908.994556037933
Lunches Special,CatBoost,35.90909090909091,908.994556037933
Lunches Special,CatBoost,37.18181818181818,908.994556037933
Lunches Special,CatBoost,38.45454545454545,908.994556037933
Lunches Special,CatBoost,39.72727272727273,908.994556037933
Lunches Special,CatBoost,41.0,908.994556037933
Lunches Special,CatBoost,42.27272727272727,908.994556037933
Lunches Special,CatBoost,43.54545454545455,908.994556037933
Lunches Special,CatBoost,44.81818181818181,908.994556037933
Lunches Special,CatBoost,46.09090909090909,908.994556037933
Lunches Special,CatBoost,47.36363636363636,908.994556037933
Lunches Special,CatBoost,48.63636363636363,908.5754774985613
Lunches Special,CatBoost,49.90909090909091,908.5754774985613
Lunches Special,CatBoost,51.18181818181818,908.5754774985613
Lunches Special,CatBoost,52.45454545454545,908.5754774985613
Lunches Special,CatBoost,53.72727272727273,908.5754774985613
Lunches Special,CatBoost,55.0,908.5754774985613
Lunches Special,CatBoost,56.27272727272727,907.0243705016087
Lunches Special,CatBoost,57.54545454545455,907.0243705016087
Lunches Special,CatBoost,58.81818181818182,907.0243705016087
Lunches Special,CatBoost,60.09090909090909,907.0243705016087
Lunches Special,CatBoost,61.36363636363636,907.0243705016087
Lunches Special,CatBoost,62.63636363636363,907.0243705016087
Lunches Special,CatBoost,63.90909090909091,907.0243705016087
Lunches Special,CatBoost,65.18181818181819,909.745454788265
Lunches Special,CatBoost,66.45454545454545,909.745454788265
Lunches Special,CatBoost,67.72727272727272,909.745454788265
Lunches Special,CatBoost,69.0,894.2831198705978
Lunches Special,CatBoost,70.27272727272728,920.9231046508121
Lunches Special,CatBoost,71.54545454545455,919.0372154325217
Lunches Special,CatBoost,72.81818181818181,919.0372154325217
Lunches Special,CatBoost,74.0909090909091,919.0372154325217
Lunches Special,CatBoost,75.36363636363636,936.4535326090754
Lunches Special,CatBoost,76.63636363636363,936.4535326090754
Lunches Special,CatBoost,77.9090909090909,936.4535326090754
Lunches Special,CatBoost,79.18181818181819,936.4535326090754
Lunches Special,CatBoost,80.45454545454545,936.4535326090754
Lunches Special,CatBoost,81.72727272727272,936.4535326090754
Lunches Special,CatBoost,83.0,928.9372977300474
Lunches Special,CatBoost,84.27272727272727,928.9372977300474
Lunches Special,CatBoost,85.54545454545455,928.9372977300474
Lunches Special,CatBoost,86.81818181818181,928.9372977300474
Lunches Special,CatBoost,88.0909090909091,929.3928492535202
Lunches Special,CatBoost,89.36363636363636,929.3928492535202
Lunches Special,CatBoost,90.63636363636364,929.3928492535202
Lunches Special,CatBoost,91.9090909090909,929.3928492535202
Lunches Special,CatBoost,93.18181818181819,925.5365602049517
Lunches Special,CatBoost,94.45454545454545,925.5365602049517
Lunches Special,CatBoost,95.72727272727272,925.5365602049517
Lunches Special,CatBoost,97.0,925.5365602049517
Lunches Special,CatBoost,98.27272727272727,925.5365602049517
Lunches Special,CatBoost,99.54545454545455,925.5365602049517
Lunches Special,CatBoost,100.81818181818181,922.4286311520556
Lunches Special,CatBoost,102.0909090909091,922.4286311520556
Lunches Special,CatBoost,103.36363636363636,922.4286311520556
Lunches Special,CatBoost,104.63636363636364,922.4286311520556
Lunches Special,CatBoost,105.9090909090909,922.4286311520556
Lunches Special,CatBoost,107.18181818181819,921.7872877848733
Lunches Special,CatBoost,108.45454545454545,933.5954168513193
Lunches Special,CatBoost,109.72727272727272,962.9898095321503
Lunches Special,CatBoost,111.0,962.9898095321503
Lunches Special,CatBoost,112.27272727272727,962.9898095321503
Lunches Special,CatBoost,113.54545454545455,961.7883944378156
Lunches Special,CatBoost,114.81818181818181,962.114480306729
Lunches Special,CatBoost,116.0909090909091,962.114480306729
Lunches Special,CatBoost,117.36363636363636,975.668072272017
Lunches Special,CatBoost,118.63636363636364,975.668072272017
Lunches Special,CatBoost,119.9090909090909,970.5561466758943
Lunches Special,CatBoost,121.18181818181819,969.2396629040709
Lunches Special,CatBoost,122.45454545454545,959.3181365585657
Lunches Special,CatBoost,123.72727272727272,958.7691984858033
Lunches Special,CatBoost,125.0,958.7691984858033
Lunches Special,CatBoost,126.27272727272727,952.5934911681037
Lunches Special,CatBoost,127.54545454545455,949.8403868544791
Lunches Special,CatBoost,128.8181818181818,949.8403868544791
Lunches Special,CatBoost,130.0909090909091,950.1398570821368
Lunches Special,CatBoost,131.36363636363637,950.1398570821368
Lunches Special,CatBoost,132.63636363636363,958.3745244730358
Lunches Special,CatBoost,133.9090909090909,937.6914404537382
Lunches Special,CatBoost,135.1818181818182,931.9272389652031
Lunches Special,CatBoost,136.45454545454544,929.1172914455778
Lunches Special,CatBoost,137.72727272727272,939.5050655843507
Lunches Special,CatBoost,139.0,939.5050655843507
