Dataset,Model,5 Dwelling count,Predicted Value
Lunches,LightGBM,1873.4545454545455,1143.631652373678
Lunches,LightGBM,1954.909090909091,1143.6519039508162
Lunches,LightGBM,2036.3636363636363,1142.5542250147344
Lunches,LightGBM,2117.818181818182,1142.382016851399
Lunches,LightGBM,2199.272727272727,1139.881926015937
Lunches,LightGBM,2280.7272727272725,1139.9812581106512
Lunches,LightGBM,2362.181818181818,1144.043508732858
Lunches,LightGBM,2443.6363636363635,1144.043508732858
Lunches,LightGBM,2525.090909090909,1145.0269359678712
Lunches,LightGBM,2606.5454545454545,1145.0269359678712
Lunches,LightGBM,2688.0,1145.0269359678712
Lunches,LightGBM,2769.4545454545455,1145.0269359678712
Lunches,LightGBM,2850.909090909091,1145.0269359678712
Lunches,LightGBM,2932.3636363636365,1145.0269359678712
Lunches,LightGBM,3013.818181818182,1145.0569020591004
Lunches,LightGBM,3095.272727272727,1145.0569020591004
Lunches,LightGBM,3176.7272727272725,1145.0569020591004
Lunches,LightGBM,3258.181818181818,1145.0569020591004
Lunches,LightGBM,3339.6363636363635,1145.0392025794417
Lunches,LightGBM,3421.090909090909,1145.0392025794417
Lunches,LightGBM,3502.5454545454545,1145.0392025794417
Lunches,LightGBM,3584.0,1145.0392025794417
Lunches,LightGBM,3665.4545454545455,1145.0893608952165
Lunches,LightGBM,3746.909090909091,1145.0893608952165
Lunches,LightGBM,3828.3636363636365,1145.0040871061337
Lunches,LightGBM,3909.818181818182,1145.0040871061337
Lunches,LightGBM,3991.272727272727,1145.0040871061337
Lunches,LightGBM,4072.7272727272725,1145.3572914072204
Lunches,LightGBM,4154.181818181818,1145.3572914072204
Lunches,LightGBM,4235.636363636364,1145.3572914072204
Lunches,LightGBM,4317.090909090909,1147.5879356087723
Lunches,LightGBM,4398.545454545454,1147.5879356087723
Lunches,LightGBM,4480.0,1147.5879356087723
Lunches,LightGBM,4561.454545454545,1148.4059040010052
Lunches,LightGBM,4642.909090909091,1142.5577721059149
Lunches,LightGBM,4724.363636363636,1142.5577721059149
Lunches,LightGBM,4805.818181818182,1142.5577721059149
Lunches,LightGBM,4887.272727272727,1153.5529366751634
Lunches,LightGBM,4968.727272727273,1153.5529366751634
Lunches,LightGBM,5050.181818181818,1153.5529366751634
Lunches,LightGBM,5131.636363636364,1154.132585967232
Lunches,LightGBM,5213.090909090909,1154.132585967232
Lunches,LightGBM,5294.545454545454,1154.132585967232
Lunches,LightGBM,5376.0,1154.132585967232
Lunches,LightGBM,5457.454545454545,1154.132585967232
Lunches,LightGBM,5538.909090909091,1154.132585967232
Lunches,LightGBM,5620.363636363636,1154.132585967232
Lunches,LightGBM,5701.818181818182,1154.132585967232
Lunches,LightGBM,5783.272727272727,1154.132585967232
Lunches,LightGBM,5864.727272727273,1154.132585967232
Lunches,LightGBM,5946.181818181818,1143.9802679244206
Lunches,LightGBM,6027.636363636364,1143.9802679244206
Lunches,LightGBM,6109.090909090909,1143.9802679244206
Lunches,LightGBM,6190.545454545454,1143.9802679244206
Lunches,LightGBM,6272.0,1143.9802679244206
Lunches,LightGBM,6353.454545454545,1143.9802679244206
Lunches,LightGBM,6434.909090909091,1143.9802679244206
Lunches,LightGBM,6516.363636363636,1143.9802679244206
Lunches,LightGBM,6597.818181818182,1143.9802679244206
Lunches,LightGBM,6679.272727272727,1143.9802679244206
Lunches,LightGBM,6760.727272727273,1143.9802679244206
Lunches,LightGBM,6842.181818181818,1143.9802679244206
Lunches,LightGBM,6923.636363636364,1143.9802679244206
Lunches,LightGBM,7005.090909090909,1143.9802679244206
Lunches,LightGBM,7086.545454545454,1143.934718380381
Lunches,LightGBM,7168.0,1143.934718380381
Lunches,LightGBM,7249.454545454545,1143.934718380381
Lunches,LightGBM,7330.909090909091,1143.934718380381
Lunches,LightGBM,7412.363636363636,1151.0777137756438
Lunches,LightGBM,7493.818181818182,1151.0777137756438
Lunches,LightGBM,7575.272727272727,1151.0777137756438
Lunches,LightGBM,7656.727272727273,1151.0777137756438
Lunches,LightGBM,7738.181818181818,1151.0777137756438
Lunches,LightGBM,7819.636363636364,1151.0777137756438
Lunches,LightGBM,7901.090909090909,1151.0777137756438
Lunches,LightGBM,7982.545454545454,1151.0777137756438
Lunches,LightGBM,8064.0,1151.0777137756438
Lunches,XGBoost,0.0,1097.9825439453125
Lunches,XGBoost,81.45454545454545,1097.9825439453125
Lunches,XGBoost,162.9090909090909,1098.2474365234375
Lunches,XGBoost,244.36363636363637,1097.6002197265625
Lunches,XGBoost,325.8181818181818,1097.62744140625
Lunches,XGBoost,407.27272727272725,1098.132080078125
Lunches,XGBoost,488.72727272727275,1097.5216064453125
Lunches,XGBoost,570.1818181818181,1121.1207275390625
Lunches,XGBoost,651.6363636363636,1122.19921875
Lunches,XGBoost,733.0909090909091,1122.300048828125
Lunches,XGBoost,814.5454545454545,1121.3907470703125
Lunches,XGBoost,896.0,1121.6925048828125
Lunches,XGBoost,977.4545454545455,1133.233642578125
Lunches,XGBoost,1058.909090909091,1131.6568603515625
Lunches,XGBoost,1140.3636363636363,1131.92236328125
Lunches,XGBoost,1221.8181818181818,1128.5355224609375
Lunches,XGBoost,1303.2727272727273,1129.037109375
Lunches,XGBoost,1384.7272727272727,1124.9017333984375
Lunches,XGBoost,1466.1818181818182,1131.9034423828125
Lunches,XGBoost,1547.6363636363635,1140.8104248046875
Lunches,XGBoost,1629.090909090909,1145.95654296875
Lunches,XGBoost,1710.5454545454545,1146.0555419921875
Lunches,XGBoost,1792.0,1144.99365234375
Lunches,XGBoost,1873.4545454545455,1143.640380859375
Lunches,XGBoost,1954.909090909091,1143.640380859375
Lunches,XGBoost,2036.3636363636363,1144.237060546875
Lunches,XGBoost,2117.818181818182,1143.047607421875
Lunches,XGBoost,2199.272727272727,1138.4425048828125
Lunches,XGBoost,2280.7272727272725,1138.4425048828125
Lunches,XGBoost,2362.181818181818,1136.7508544921875
Lunches,XGBoost,2443.6363636363635,1136.7508544921875
Lunches,XGBoost,2525.090909090909,1136.7489013671875
Lunches,XGBoost,2606.5454545454545,1136.7489013671875
Lunches,XGBoost,2688.0,1136.7489013671875
Lunches,XGBoost,2769.4545454545455,1136.7489013671875
Lunches,XGBoost,2850.909090909091,1136.7489013671875
Lunches,XGBoost,2932.3636363636365,1136.7489013671875
Lunches,XGBoost,3013.818181818182,1142.302734375
Lunches,XGBoost,3095.272727272727,1142.302734375
Lunches,XGBoost,3176.7272727272725,1142.302734375
Lunches,XGBoost,3258.181818181818,1142.302734375
Lunches,XGBoost,3339.6363636363635,1142.302734375
Lunches,XGBoost,3421.090909090909,1142.302734375
Lunches,XGBoost,3502.5454545454545,1142.302734375
Lunches,XGBoost,3584.0,1142.302734375
Lunches,XGBoost,3665.4545454545455,1142.384521484375
Lunches,XGBoost,3746.909090909091,1142.384521484375
Lunches,XGBoost,3828.3636363636365,1142.384521484375
Lunches,XGBoost,3909.818181818182,1142.384521484375
Lunches,XGBoost,3991.272727272727,1142.3709716796875
Lunches,XGBoost,4072.7272727272725,1142.3709716796875
Lunches,XGBoost,4154.181818181818,1142.3709716796875
Lunches,XGBoost,4235.636363636364,1142.3709716796875
Lunches,XGBoost,4317.090909090909,1142.3709716796875
Lunches,XGBoost,4398.545454545454,1150.3170166015625
Lunches,XGBoost,4480.0,1150.3170166015625
Lunches,XGBoost,4561.454545454545,1150.3170166015625
Lunches,XGBoost,4642.909090909091,1150.6005859375
Lunches,XGBoost,4724.363636363636,1150.6005859375
Lunches,XGBoost,4805.818181818182,1150.6005859375
Lunches,XGBoost,4887.272727272727,1150.6005859375
Lunches,XGBoost,4968.727272727273,1150.6005859375
Lunches,XGBoost,5050.181818181818,1152.8857421875
Lunches,XGBoost,5131.636363636364,1152.9261474609375
Lunches,XGBoost,5213.090909090909,1152.9261474609375
Lunches,XGBoost,5294.545454545454,1152.9261474609375
Lunches,XGBoost,5376.0,1152.9261474609375
Lunches,XGBoost,5457.454545454545,1152.9261474609375
Lunches,XGBoost,5538.909090909091,1152.9261474609375
Lunches,XGBoost,5620.363636363636,1152.9261474609375
Lunches,XGBoost,5701.818181818182,1152.9261474609375
Lunches,XGBoost,5783.272727272727,1152.9261474609375
Lunches,XGBoost,5864.727272727273,1152.9261474609375
Lunches,XGBoost,5946.181818181818,1152.9261474609375
Lunches,XGBoost,6027.636363636364,1152.9261474609375
Lunches,XGBoost,6109.090909090909,1152.9261474609375
Lunches,XGBoost,6190.545454545454,1152.9261474609375
Lunches,XGBoost,6272.0,1152.9261474609375
Lunches,XGBoost,6353.454545454545,1152.9261474609375
Lunches,XGBoost,6434.909090909091,1152.9261474609375
Lunches,XGBoost,6516.363636363636,1152.9261474609375
Lunches,XGBoost,6597.818181818182,1152.9261474609375
Lunches,XGBoost,6679.272727272727,1152.9261474609375
Lunches,XGBoost,6760.727272727273,1152.9261474609375
Lunches,XGBoost,6842.181818181818,1159.455078125
Lunches,XGBoost,6923.636363636364,1159.455078125
Lunches,XGBoost,7005.090909090909,1159.455078125
Lunches,XGBoost,7086.545454545454,1159.455078125
Lunches,XGBoost,7168.0,1159.455078125
Lunches,XGBoost,7249.454545454545,1159.455078125
Lunches,XGBoost,7330.909090909091,1159.455078125
Lunches,XGBoost,7412.363636363636,1158.86376953125
Lunches,XGBoost,7493.818181818182,1158.6871337890625
Lunches,XGBoost,7575.272727272727,1158.6871337890625
Lunches,XGBoost,7656.727272727273,1158.6871337890625
Lunches,XGBoost,7738.181818181818,1158.6871337890625
Lunches,XGBoost,7819.636363636364,1158.6871337890625
Lunches,XGBoost,7901.090909090909,1158.6871337890625
Lunches,XGBoost,7982.545454545454,1158.6871337890625
Lunches,XGBoost,8064.0,1158.6871337890625
Afternoons,XGBoost,0.0,1259.2320556640625
Afternoons,XGBoost,81.45454545454545,1259.2320556640625
Afternoons,XGBoost,162.9090909090909,1258.97412109375
Afternoons,XGBoost,244.36363636363637,1255.60693359375
Afternoons,XGBoost,325.8181818181818,1255.6572265625
Afternoons,XGBoost,407.27272727272725,1255.7933349609375
Afternoons,XGBoost,488.72727272727275,1254.2471923828125
Afternoons,XGBoost,570.1818181818181,1253.455078125
Afternoons,XGBoost,651.6363636363636,1253.2869873046875
Afternoons,XGBoost,733.0909090909091,1253.3135986328125
Afternoons,XGBoost,814.5454545454545,1235.0802001953125
Afternoons,XGBoost,896.0,1200.9114990234375
Afternoons,XGBoost,977.4545454545455,1195.7032470703125
Afternoons,XGBoost,1058.909090909091,1196.6796875
Afternoons,XGBoost,1140.3636363636363,1194.814697265625
Afternoons,XGBoost,1221.8181818181818,1196.419189453125
Afternoons,XGBoost,1303.2727272727273,1197.3328857421875
Afternoons,XGBoost,1384.7272727272727,1196.944091796875
Afternoons,XGBoost,1466.1818181818182,1204.8927001953125
Afternoons,XGBoost,1547.6363636363635,1196.8826904296875
Afternoons,XGBoost,1629.090909090909,1198.62109375
Afternoons,XGBoost,1710.5454545454545,1198.2196044921875
Afternoons,XGBoost,1792.0,1198.501953125
Afternoons,XGBoost,1873.4545454545455,1201.424072265625
Afternoons,XGBoost,1954.909090909091,1201.424072265625
Afternoons,XGBoost,2036.3636363636363,1198.9990234375
Afternoons,XGBoost,2117.818181818182,1196.12744140625
Afternoons,XGBoost,2199.272727272727,1192.3935546875
Afternoons,XGBoost,2280.7272727272725,1192.3935546875
Afternoons,XGBoost,2362.181818181818,1200.047607421875
Afternoons,XGBoost,2443.6363636363635,1200.047607421875
Afternoons,XGBoost,2525.090909090909,1197.1834716796875
Afternoons,XGBoost,2606.5454545454545,1197.1834716796875
Afternoons,XGBoost,2688.0,1197.1834716796875
Afternoons,XGBoost,2769.4545454545455,1197.1834716796875
Afternoons,XGBoost,2850.909090909091,1197.1834716796875
Afternoons,XGBoost,2932.3636363636365,1197.1834716796875
Afternoons,XGBoost,3013.818181818182,1195.6878662109375
Afternoons,XGBoost,3095.272727272727,1195.6878662109375
Afternoons,XGBoost,3176.7272727272725,1195.6878662109375
Afternoons,XGBoost,3258.181818181818,1195.6878662109375
Afternoons,XGBoost,3339.6363636363635,1195.6878662109375
Afternoons,XGBoost,3421.090909090909,1195.6878662109375
Afternoons,XGBoost,3502.5454545454545,1195.6878662109375
Afternoons,XGBoost,3584.0,1195.6878662109375
Afternoons,XGBoost,3665.4545454545455,1195.6851806640625
Afternoons,XGBoost,3746.909090909091,1195.6851806640625
Afternoons,XGBoost,3828.3636363636365,1195.6851806640625
Afternoons,XGBoost,3909.818181818182,1195.6851806640625
Afternoons,XGBoost,3991.272727272727,1191.41064453125
Afternoons,XGBoost,4072.7272727272725,1191.41064453125
Afternoons,XGBoost,4154.181818181818,1191.429443359375
Afternoons,XGBoost,4235.636363636364,1191.429443359375
Afternoons,XGBoost,4317.090909090909,1191.429443359375
Afternoons,XGBoost,4398.545454545454,1206.975341796875
Afternoons,XGBoost,4480.0,1206.975341796875
Afternoons,XGBoost,4561.454545454545,1206.975341796875
Afternoons,XGBoost,4642.909090909091,1199.448974609375
Afternoons,XGBoost,4724.363636363636,1199.448974609375
Afternoons,XGBoost,4805.818181818182,1199.448974609375
Afternoons,XGBoost,4887.272727272727,1199.448974609375
Afternoons,XGBoost,4968.727272727273,1199.448974609375
Afternoons,XGBoost,5050.181818181818,1198.8896484375
Afternoons,XGBoost,5131.636363636364,1198.8896484375
Afternoons,XGBoost,5213.090909090909,1198.8896484375
Afternoons,XGBoost,5294.545454545454,1198.8896484375
Afternoons,XGBoost,5376.0,1198.8896484375
Afternoons,XGBoost,5457.454545454545,1198.8896484375
Afternoons,XGBoost,5538.909090909091,1198.8896484375
Afternoons,XGBoost,5620.363636363636,1198.8896484375
Afternoons,XGBoost,5701.818181818182,1198.8896484375
Afternoons,XGBoost,5783.272727272727,1198.8896484375
Afternoons,XGBoost,5864.727272727273,1198.8896484375
Afternoons,XGBoost,5946.181818181818,1198.8896484375
Afternoons,XGBoost,6027.636363636364,1198.8896484375
Afternoons,XGBoost,6109.090909090909,1198.8896484375
Afternoons,XGBoost,6190.545454545454,1198.8896484375
Afternoons,XGBoost,6272.0,1198.8896484375
Afternoons,XGBoost,6353.454545454545,1198.8896484375
Afternoons,XGBoost,6434.909090909091,1198.8896484375
Afternoons,XGBoost,6516.363636363636,1198.8896484375
Afternoons,XGBoost,6597.818181818182,1198.8896484375
Afternoons,XGBoost,6679.272727272727,1198.8896484375
Afternoons,XGBoost,6760.727272727273,1198.8896484375
Afternoons,XGBoost,6842.181818181818,1199.01220703125
Afternoons,XGBoost,6923.636363636364,1199.01220703125
Afternoons,XGBoost,7005.090909090909,1199.01220703125
Afternoons,XGBoost,7086.545454545454,1199.01220703125
Afternoons,XGBoost,7168.0,1199.01220703125
Afternoons,XGBoost,7249.454545454545,1199.01220703125
Afternoons,XGBoost,7330.909090909091,1199.01220703125
Afternoons,XGBoost,7412.363636363636,1199.01220703125
Afternoons,XGBoost,7493.818181818182,1199.01220703125
Afternoons,XGBoost,7575.272727272727,1199.01220703125
Afternoons,XGBoost,7656.727272727273,1199.01220703125
Afternoons,XGBoost,7738.181818181818,1199.01220703125
Afternoons,XGBoost,7819.636363636364,1199.01220703125
Afternoons,XGBoost,7901.090909090909,1199.01220703125
Afternoons,XGBoost,7982.545454545454,1199.01220703125
Afternoons,XGBoost,8064.0,1199.01220703125
Evenings,LightGBM,0.0,497.11552903253846
Evenings,LightGBM,81.45454545454545,497.11552903253846
Evenings,LightGBM,162.9090909090909,497.11552903253846
Evenings,LightGBM,244.36363636363637,492.87465782305395
Evenings,LightGBM,325.8181818181818,483.03510176705834
Evenings,LightGBM,407.27272727272725,483.03510176705834
Evenings,LightGBM,488.72727272727275,482.9887497795028
Evenings,LightGBM,570.1818181818181,535.1876063134764
Evenings,LightGBM,651.6363636363636,534.2139840870409
Evenings,LightGBM,733.0909090909091,531.9642247907432
Evenings,LightGBM,814.5454545454545,532.103740400712
Evenings,LightGBM,896.0,544.611497396788
Evenings,LightGBM,977.4545454545455,548.3154116512598
Evenings,LightGBM,1058.909090909091,557.0323997429497
Evenings,LightGBM,1140.3636363636363,550.4793666419318
Evenings,LightGBM,1221.8181818181818,550.1172631365697
Evenings,LightGBM,1303.2727272727273,550.1172631365697
Evenings,LightGBM,1384.7272727272727,555.640192651377
Evenings,LightGBM,1466.1818181818182,602.3088785319437
Evenings,LightGBM,1547.6363636363635,585.2722079394998
Evenings,LightGBM,1629.090909090909,584.3976727648316
Evenings,LightGBM,1710.5454545454545,584.0011362814316
Evenings,LightGBM,1792.0,586.3548362795781
Evenings,LightGBM,1873.4545454545455,591.9219182743728
Evenings,LightGBM,1954.909090909091,592.0102954954623
Evenings,LightGBM,2036.3636363636363,590.3968567276959
Evenings,LightGBM,2117.818181818182,590.3968567276959
Evenings,LightGBM,2199.272727272727,608.9398274612034
Evenings,LightGBM,2280.7272727272725,608.9398274612034
Evenings,LightGBM,2362.181818181818,608.9398274612034
Evenings,LightGBM,2443.6363636363635,609.1756501105413
Evenings,LightGBM,2525.090909090909,608.0848292453296
Evenings,LightGBM,2606.5454545454545,608.0848292453296
Evenings,LightGBM,2688.0,608.0848292453296
Evenings,LightGBM,2769.4545454545455,608.0848292453296
Evenings,LightGBM,2850.909090909091,608.0848292453296
Evenings,LightGBM,2932.3636363636365,608.0848292453296
Evenings,LightGBM,3013.818181818182,609.1144355690476
Evenings,LightGBM,3095.272727272727,609.1144355690476
Evenings,LightGBM,3176.7272727272725,609.1144355690476
Evenings,LightGBM,3258.181818181818,609.1144355690476
Evenings,LightGBM,3339.6363636363635,609.1144355690476
Evenings,LightGBM,3421.090909090909,609.1144355690476
Evenings,LightGBM,3502.5454545454545,609.1144355690476
Evenings,LightGBM,3584.0,609.1144355690476
Evenings,LightGBM,3665.4545454545455,609.1144355690476
Evenings,LightGBM,3746.909090909091,609.1144355690476
Evenings,LightGBM,3828.3636363636365,574.6426689657599
Evenings,LightGBM,3909.818181818182,574.6426689657599
Evenings,LightGBM,3991.272727272727,574.6426689657599
Evenings,LightGBM,4072.7272727272725,574.6426689657599
Evenings,LightGBM,4154.181818181818,574.6426689657599
Evenings,LightGBM,4235.636363636364,574.6426689657599
Evenings,LightGBM,4317.090909090909,574.6426689657599
Evenings,LightGBM,4398.545454545454,574.6426689657599
Evenings,LightGBM,4480.0,574.6426689657599
Evenings,LightGBM,4561.454545454545,574.6426689657599
Evenings,LightGBM,4642.909090909091,563.93726189707
Evenings,LightGBM,4724.363636363636,563.93726189707
Evenings,LightGBM,4805.818181818182,563.93726189707
Evenings,LightGBM,4887.272727272727,562.8603179374547
Evenings,LightGBM,4968.727272727273,562.8603179374547
Evenings,LightGBM,5050.181818181818,562.8603179374547
Evenings,LightGBM,5131.636363636364,562.8603179374547
Evenings,LightGBM,5213.090909090909,562.8603179374547
Evenings,LightGBM,5294.545454545454,562.8603179374547
Evenings,LightGBM,5376.0,562.8603179374547
Evenings,LightGBM,5457.454545454545,562.8603179374547
Evenings,LightGBM,5538.909090909091,562.8603179374547
Evenings,LightGBM,5620.363636363636,562.8603179374547
Evenings,LightGBM,5701.818181818182,562.8603179374547
Evenings,LightGBM,5783.272727272727,562.8603179374547
Evenings,LightGBM,5864.727272727273,562.8603179374547
Evenings,LightGBM,5946.181818181818,562.8603179374547
Evenings,LightGBM,6027.636363636364,562.8603179374547
Evenings,LightGBM,6109.090909090909,562.8603179374547
Evenings,LightGBM,6190.545454545454,562.8603179374547
Evenings,LightGBM,6272.0,562.8603179374547
Evenings,LightGBM,6353.454545454545,562.8603179374547
Evenings,LightGBM,6434.909090909091,562.8603179374547
Evenings,LightGBM,6516.363636363636,562.8603179374547
Evenings,LightGBM,6597.818181818182,562.8603179374547
Evenings,LightGBM,6679.272727272727,562.8603179374547
Evenings,LightGBM,6760.727272727273,556.0046627577694
Evenings,LightGBM,6842.181818181818,556.0046627577694
Evenings,LightGBM,6923.636363636364,556.0046627577694
Evenings,LightGBM,7005.090909090909,556.0046627577694
Evenings,LightGBM,7086.545454545454,556.0046627577694
Evenings,LightGBM,7168.0,556.0046627577694
Evenings,LightGBM,7249.454545454545,556.0046627577694
Evenings,LightGBM,7330.909090909091,556.0046627577694
Evenings,LightGBM,7412.363636363636,593.3712657222496
Evenings,LightGBM,7493.818181818182,593.3712657222496
Evenings,LightGBM,7575.272727272727,593.3712657222496
Evenings,LightGBM,7656.727272727273,593.3712657222496
Evenings,LightGBM,7738.181818181818,593.3712657222496
Evenings,LightGBM,7819.636363636364,709.1061761330884
Evenings,LightGBM,7901.090909090909,709.1061761330884
Evenings,LightGBM,7982.545454545454,709.1061761330884
Evenings,LightGBM,8064.0,709.1061761330884
Evenings,XGBoost,0.0,526.8623657226562
Evenings,XGBoost,81.45454545454545,526.8623657226562
Evenings,XGBoost,162.9090909090909,521.1358032226562
Evenings,XGBoost,244.36363636363637,514.0548706054688
Evenings,XGBoost,325.8181818181818,483.6148986816406
Evenings,XGBoost,407.27272727272725,488.9171447753906
Evenings,XGBoost,488.72727272727275,487.0723571777344
Evenings,XGBoost,570.1818181818181,545.258544921875
Evenings,XGBoost,651.6363636363636,542.8298950195312
Evenings,XGBoost,733.0909090909091,542.8153686523438
