Dataset,Model,15 Building use diversity,Predicted Value
Mornings,CatBoost,0.15439100013311108,693.4372809596972
Mornings,CatBoost,0.15653201659431157,691.5934531287157
Mornings,CatBoost,0.15867303305551203,691.5934531287157
Mornings,CatBoost,0.1608140495167125,691.5934531287157
Mornings,CatBoost,0.16295506597791298,687.6103749156529
Mornings,CatBoost,0.16509608243911345,687.6103749156529
Mornings,CatBoost,0.1672370989003139,687.6103749156529
Mornings,CatBoost,0.1693781153615144,687.6103749156529
Mornings,CatBoost,0.17151913182271486,687.6103749156529
Mornings,CatBoost,0.17366014828391535,687.6103749156529
Mornings,CatBoost,0.1758011647451158,687.6103749156529
Mornings,CatBoost,0.17794218120631627,687.6103749156529
Mornings,CatBoost,0.18008319766751676,694.7370249822599
Mornings,CatBoost,0.18222421412871723,695.1514868320951
Mornings,CatBoost,0.1843652305899177,695.1514868320951
Mornings,CatBoost,0.18650624705111818,695.1514868320951
Mornings,CatBoost,0.18864726351231864,695.1514868320951
Mornings,CatBoost,0.1907882799735191,695.1514868320951
Mornings,CatBoost,0.1929292964347196,695.0085145280616
Mornings,CatBoost,0.19507031289592006,694.4621572230408
Mornings,CatBoost,0.19721132935712052,692.8230187617826
Mornings,CatBoost,0.199352345818321,692.8230187617826
Mornings,CatBoost,0.20149336227952147,692.8230187617826
Mornings,CatBoost,0.20363437874072193,692.8230187617826
Mornings,CatBoost,0.20577539520192242,692.8230187617826
Mornings,CatBoost,0.20791641166312289,692.8230187617826
Mornings,CatBoost,0.21005742812432335,692.8230187617826
Mornings,CatBoost,0.21219844458552384,692.8230187617826
Mornings,CatBoost,0.2143394610467243,692.8230187617826
Mornings,LightGBM,0.0023788313878776,755.3185203613983
Mornings,LightGBM,0.004519847849078072,758.6743441650756
Mornings,LightGBM,0.006660864310278543,784.4699085032752
Mornings,LightGBM,0.008801880771479016,784.6149607187446
Mornings,LightGBM,0.010942897232679487,759.598588535976
Mornings,LightGBM,0.01308391369387996,758.4895384594028
Mornings,LightGBM,0.01522493015508043,757.9865242531766
Mornings,LightGBM,0.0173659466162809,732.2420625192655
Mornings,LightGBM,0.019506963077481374,725.9711685319754
Mornings,LightGBM,0.021647979538681847,719.0024540869025
Mornings,LightGBM,0.02378899599988232,719.8177913276984
Mornings,LightGBM,0.02593001246108279,719.6235422937011
Mornings,LightGBM,0.02807102892228326,716.3351587560159
Mornings,LightGBM,0.030212045383483734,710.2074343727664
Mornings,LightGBM,0.03235306184468421,709.6855847093248
Mornings,LightGBM,0.03449407830588468,633.101002161646
Mornings,LightGBM,0.03663509476708515,653.5273811366803
Mornings,LightGBM,0.03877611122828562,653.3924045428065
Mornings,LightGBM,0.0409171276894861,653.3924045428065
Mornings,LightGBM,0.04305814415068657,653.4131470952923
Mornings,LightGBM,0.04519916061188704,652.1619852402923
Mornings,LightGBM,0.04734017707308751,652.8512176655998
Mornings,LightGBM,0.04948119353428798,652.8512176655998
Mornings,LightGBM,0.05162220999548846,652.8512176655998
Mornings,LightGBM,0.05376322645668893,652.8512176655998
Mornings,LightGBM,0.055904242917889396,652.9402806089531
Mornings,LightGBM,0.05804525937908987,652.9402806089531
Mornings,LightGBM,0.06018627584029034,652.9402806089531
Mornings,LightGBM,0.06232729230149081,652.9402806089531
Mornings,LightGBM,0.06446830876269129,652.9402806089531
Mornings,LightGBM,0.06660932522389176,652.9402806089531
Mornings,LightGBM,0.06875034168509223,652.9402806089531
Mornings,LightGBM,0.0708913581462927,652.9402806089531
Mornings,LightGBM,0.07303237460749318,652.9202119877688
Mornings,LightGBM,0.07517339106869364,652.9202119877688
Mornings,LightGBM,0.07731440752989412,652.9202119877688
Mornings,LightGBM,0.07945542399109459,652.9202119877688
Mornings,LightGBM,0.08159644045229505,652.9202119877688
Mornings,LightGBM,0.08373745691349553,652.9202119877688
Mornings,LightGBM,0.08587847337469601,652.9202119877688
Mornings,LightGBM,0.08801948983589648,652.9202119877688
Mornings,LightGBM,0.09016050629709695,652.9202119877688
Mornings,LightGBM,0.09230152275829742,652.9202119877688
Mornings,LightGBM,0.0944425392194979,652.9202119877688
Mornings,LightGBM,0.09658355568069836,652.9202119877688
Mornings,LightGBM,0.09872457214189884,652.9202119877688
Mornings,LightGBM,0.10086558860309931,652.9202119877688
Mornings,LightGBM,0.10300660506429977,652.9202119877688
Mornings,LightGBM,0.10514762152550025,652.9202119877688
Mornings,LightGBM,0.10728863798670073,652.9202119877688
Mornings,LightGBM,0.10942965444790119,652.9202119877688
Mornings,LightGBM,0.11157067090910167,652.9305651070729
Mornings,LightGBM,0.11371168737030214,652.9305651070729
Mornings,LightGBM,0.1158527038315026,653.1446859505936
Mornings,LightGBM,0.11799372029270308,653.1446859505936
Mornings,LightGBM,0.12013473675390356,653.1446859505936
Mornings,LightGBM,0.12227575321510402,653.1446859505936
Mornings,LightGBM,0.1244167696763045,653.1446859505936
Mornings,LightGBM,0.12655778613750496,653.1446859505936
Mornings,LightGBM,0.12869880259870542,653.1446859505936
Mornings,LightGBM,0.1308398190599059,653.1446859505936
Mornings,LightGBM,0.13298083552110637,653.1446859505936
Mornings,LightGBM,0.13512185198230683,653.1446859505936
Mornings,LightGBM,0.13726286844350732,653.1446859505936
Mornings,LightGBM,0.1394038849047078,663.8447447948654
Mornings,LightGBM,0.14154490136590825,663.8447447948654
Mornings,LightGBM,0.14368591782710874,663.8447447948654
Mornings,LightGBM,0.1458269342883092,663.8447447948654
Mornings,LightGBM,0.14796795074950966,663.8447447948654
Mornings,LightGBM,0.15010896721071015,663.8447447948654
Mornings,LightGBM,0.15224998367191062,663.8447447948654
Mornings,LightGBM,0.15439100013311108,663.631894915127
Mornings,LightGBM,0.15653201659431157,645.3413147871248
Mornings,LightGBM,0.15867303305551203,643.5484266984364
Mornings,LightGBM,0.1608140495167125,643.5484266984364
Mornings,LightGBM,0.16295506597791298,643.5527450318481
Mornings,LightGBM,0.16509608243911345,643.5527450318481
Mornings,LightGBM,0.1672370989003139,643.5527450318481
Mornings,LightGBM,0.1693781153615144,643.5527450318481
Mornings,LightGBM,0.17151913182271486,643.5527450318481
Mornings,LightGBM,0.17366014828391535,643.5527450318481
Mornings,LightGBM,0.1758011647451158,643.5527450318481
Mornings,LightGBM,0.17794218120631627,643.5527450318481
Mornings,LightGBM,0.18008319766751676,655.5711672417356
Mornings,LightGBM,0.18222421412871723,655.5711672417356
Mornings,LightGBM,0.1843652305899177,655.5711672417356
Mornings,LightGBM,0.18650624705111818,655.5450590125347
Mornings,LightGBM,0.18864726351231864,655.7901572386307
Mornings,LightGBM,0.1907882799735191,655.7901572386307
Mornings,LightGBM,0.1929292964347196,655.7901572386307
Mornings,LightGBM,0.19507031289592006,660.1650713127731
Mornings,LightGBM,0.19721132935712052,659.1142534861742
Mornings,LightGBM,0.199352345818321,659.1142534861742
Mornings,LightGBM,0.20149336227952147,659.1142534861742
Mornings,LightGBM,0.20363437874072193,659.1142534861742
Mornings,LightGBM,0.20577539520192242,659.1142534861742
Mornings,LightGBM,0.20791641166312289,659.1142534861742
Mornings,LightGBM,0.21005742812432335,659.1142534861742
Mornings,LightGBM,0.21219844458552384,659.1142534861742
Mornings,LightGBM,0.2143394610467243,659.1142534861742
Mornings,XGBoost,0.0023788313878776,790.9656372070312
Mornings,XGBoost,0.004519847849078072,790.9656372070312
Mornings,XGBoost,0.006660864310278543,791.3209228515625
Mornings,XGBoost,0.008801880771479016,791.4609375
Mornings,XGBoost,0.010942897232679487,782.037353515625
Mornings,XGBoost,0.01308391369387996,782.037353515625
Mornings,XGBoost,0.01522493015508043,786.3843994140625
Mornings,XGBoost,0.0173659466162809,755.1129150390625
Mornings,XGBoost,0.019506963077481374,766.5956420898438
Mornings,XGBoost,0.021647979538681847,738.0537719726562
Mornings,XGBoost,0.02378899599988232,730.3623657226562
Mornings,XGBoost,0.02593001246108279,706.9976806640625
Mornings,XGBoost,0.02807102892228326,701.3494873046875
Mornings,XGBoost,0.030212045383483734,692.8931884765625
Mornings,XGBoost,0.03235306184468421,688.594970703125
Mornings,XGBoost,0.03449407830588468,690.0036010742188
Mornings,XGBoost,0.03663509476708515,692.4708862304688
Mornings,XGBoost,0.03877611122828562,692.424560546875
Mornings,XGBoost,0.0409171276894861,692.251953125
Mornings,XGBoost,0.04305814415068657,692.251953125
Mornings,XGBoost,0.04519916061188704,691.953857421875
Mornings,XGBoost,0.04734017707308751,691.953857421875
Mornings,XGBoost,0.04948119353428798,691.953857421875
Mornings,XGBoost,0.05162220999548846,691.953857421875
Mornings,XGBoost,0.05376322645668893,692.0172119140625
Mornings,XGBoost,0.055904242917889396,690.9573364257812
Mornings,XGBoost,0.05804525937908987,690.9573364257812
Mornings,XGBoost,0.06018627584029034,690.9573364257812
Mornings,XGBoost,0.06232729230149081,690.9573364257812
Mornings,XGBoost,0.06446830876269129,691.4342651367188
Mornings,XGBoost,0.06660932522389176,691.4342651367188
Mornings,XGBoost,0.06875034168509223,691.4342651367188
Mornings,XGBoost,0.0708913581462927,691.4342651367188
Mornings,XGBoost,0.07303237460749318,691.557861328125
Mornings,XGBoost,0.07517339106869364,690.8274536132812
Mornings,XGBoost,0.07731440752989412,690.8274536132812
Mornings,XGBoost,0.07945542399109459,690.8274536132812
Mornings,XGBoost,0.08159644045229505,690.8274536132812
Mornings,XGBoost,0.08373745691349553,690.8274536132812
Mornings,XGBoost,0.08587847337469601,690.8274536132812
Mornings,XGBoost,0.08801948983589648,690.78662109375
Mornings,XGBoost,0.09016050629709695,690.78662109375
Mornings,XGBoost,0.09230152275829742,690.78662109375
Mornings,XGBoost,0.0944425392194979,690.78662109375
Mornings,XGBoost,0.09658355568069836,690.78662109375
Mornings,XGBoost,0.09872457214189884,691.3897705078125
Mornings,XGBoost,0.10086558860309931,691.388916015625
Mornings,XGBoost,0.10300660506429977,691.388916015625
Mornings,XGBoost,0.10514762152550025,691.39404296875
Mornings,XGBoost,0.10728863798670073,691.3875732421875
Mornings,XGBoost,0.10942965444790119,691.3875732421875
Mornings,XGBoost,0.11157067090910167,691.452880859375
Mornings,XGBoost,0.11371168737030214,691.4766845703125
Mornings,XGBoost,0.1158527038315026,691.9219360351562
Mornings,XGBoost,0.11799372029270308,691.9005126953125
Mornings,XGBoost,0.12013473675390356,691.9497680664062
Mornings,XGBoost,0.12227575321510402,691.9497680664062
Mornings,XGBoost,0.1244167696763045,691.9451293945312
Mornings,XGBoost,0.12655778613750496,691.9451293945312
Mornings,XGBoost,0.12869880259870542,691.9451293945312
Mornings,XGBoost,0.1308398190599059,691.9451293945312
Mornings,XGBoost,0.13298083552110637,691.9451293945312
Mornings,XGBoost,0.13512185198230683,691.9451293945312
Mornings,XGBoost,0.13726286844350732,691.9451293945312
Mornings,XGBoost,0.1394038849047078,691.9451293945312
Mornings,XGBoost,0.14154490136590825,691.9451293945312
Mornings,XGBoost,0.14368591782710874,691.9451293945312
Mornings,XGBoost,0.1458269342883092,691.9451293945312
Mornings,XGBoost,0.14796795074950966,691.9451293945312
Mornings,XGBoost,0.15010896721071015,691.9451293945312
Mornings,XGBoost,0.15224998367191062,691.9451293945312
Mornings,XGBoost,0.15439100013311108,690.14990234375
Mornings,XGBoost,0.15653201659431157,690.14990234375
Mornings,XGBoost,0.15867303305551203,690.14990234375
Mornings,XGBoost,0.1608140495167125,688.3567504882812
Mornings,XGBoost,0.16295506597791298,688.3567504882812
Mornings,XGBoost,0.16509608243911345,688.3567504882812
Mornings,XGBoost,0.1672370989003139,688.7100219726562
Mornings,XGBoost,0.1693781153615144,688.7100219726562
Mornings,XGBoost,0.17151913182271486,688.7100219726562
Mornings,XGBoost,0.17366014828391535,688.7100219726562
Mornings,XGBoost,0.1758011647451158,688.7100219726562
Mornings,XGBoost,0.17794218120631627,688.7100219726562
Mornings,XGBoost,0.18008319766751676,692.6989135742188
Mornings,XGBoost,0.18222421412871723,692.6989135742188
Mornings,XGBoost,0.1843652305899177,692.6989135742188
Mornings,XGBoost,0.18650624705111818,692.6989135742188
Mornings,XGBoost,0.18864726351231864,692.7142944335938
Mornings,XGBoost,0.1907882799735191,692.7089233398438
Mornings,XGBoost,0.1929292964347196,692.7089233398438
Mornings,XGBoost,0.19507031289592006,693.4578247070312
Mornings,XGBoost,0.19721132935712052,693.447998046875
Mornings,XGBoost,0.199352345818321,692.6612548828125
Mornings,XGBoost,0.20149336227952147,692.6612548828125
Mornings,XGBoost,0.20363437874072193,692.6612548828125
Mornings,XGBoost,0.20577539520192242,692.6612548828125
Mornings,XGBoost,0.20791641166312289,692.6612548828125
Mornings,XGBoost,0.21005742812432335,692.6612548828125
Mornings,XGBoost,0.21219844458552384,692.6612548828125
Mornings,XGBoost,0.2143394610467243,691.4197387695312
Lunches,CatBoost,0.0023788313878776,1155.3651385914884
Lunches,CatBoost,0.004519847849078072,1157.569250133342
Lunches,CatBoost,0.006660864310278543,1156.5412386659345
Lunches,CatBoost,0.008801880771479016,1156.5412386659345
Lunches,CatBoost,0.010942897232679487,1127.1432949386767
Lunches,CatBoost,0.01308391369387996,1129.5677424352389
Lunches,CatBoost,0.01522493015508043,1147.2324685034093
Lunches,CatBoost,0.0173659466162809,1125.8294619957237
Lunches,CatBoost,0.019506963077481374,1126.78674005662
Lunches,CatBoost,0.021647979538681847,1128.0899086412726
Lunches,CatBoost,0.02378899599988232,1128.4162031605115
Lunches,CatBoost,0.02593001246108279,1096.9305733031547
Lunches,CatBoost,0.02807102892228326,1077.1571515317435
Lunches,CatBoost,0.030212045383483734,1079.1110047684883
Lunches,CatBoost,0.03235306184468421,1075.2153168307677
Lunches,CatBoost,0.03449407830588468,1084.100764385776
Lunches,CatBoost,0.03663509476708515,1099.1082425502234
Lunches,CatBoost,0.03877611122828562,1100.492134863302
Lunches,CatBoost,0.0409171276894861,1100.492134863302
Lunches,CatBoost,0.04305814415068657,1100.492134863302
Lunches,CatBoost,0.04519916061188704,1106.401041607833
Lunches,CatBoost,0.04734017707308751,1119.1269189682805
Lunches,CatBoost,0.04948119353428798,1119.1269189682805
Lunches,CatBoost,0.05162220999548846,1119.1269189682805
Lunches,CatBoost,0.05376322645668893,1119.1269189682805
Lunches,CatBoost,0.055904242917889396,1119.1269189682805
Lunches,CatBoost,0.05804525937908987,1119.1269189682805
Lunches,CatBoost,0.06018627584029034,1119.1269189682805
Lunches,CatBoost,0.06232729230149081,1119.1269189682805
Lunches,CatBoost,0.06446830876269129,1119.1269189682805
Lunches,CatBoost,0.06660932522389176,1119.1269189682805
Lunches,CatBoost,0.06875034168509223,1119.1269189682805
Lunches,CatBoost,0.0708913581462927,1119.1269189682805
Lunches,CatBoost,0.07303237460749318,1119.1269189682805
Lunches,CatBoost,0.07517339106869364,1119.1269189682805
Lunches,CatBoost,0.07731440752989412,1119.1269189682805
Lunches,CatBoost,0.07945542399109459,1119.1269189682805
Lunches,CatBoost,0.08159644045229505,1119.1269189682805
Lunches,CatBoost,0.08373745691349553,1119.1269189682805
Lunches,CatBoost,0.08587847337469601,1119.1269189682805
Lunches,CatBoost,0.08801948983589648,1119.1269189682805
Lunches,CatBoost,0.09016050629709695,1119.1269189682805
Lunches,CatBoost,0.09230152275829742,1119.1269189682805
Lunches,CatBoost,0.0944425392194979,1119.1269189682805
Lunches,CatBoost,0.09658355568069836,1119.1269189682805
Lunches,CatBoost,0.09872457214189884,1119.1269189682805
Lunches,CatBoost,0.10086558860309931,1119.1269189682805
Lunches,CatBoost,0.10300660506429977,1119.1269189682805
Lunches,CatBoost,0.10514762152550025,1119.1269189682805
Lunches,CatBoost,0.10728863798670073,1119.1269189682805
Lunches,CatBoost,0.10942965444790119,1119.1269189682805
Lunches,CatBoost,0.11157067090910167,1119.1269189682805
Lunches,CatBoost,0.11371168737030214,1119.1269189682805
Lunches,CatBoost,0.1158527038315026,1119.2835553231291
Lunches,CatBoost,0.11799372029270308,1119.2835553231291
Lunches,CatBoost,0.12013473675390356,1119.2835553231291
Lunches,CatBoost,0.12227575321510402,1120.2861581513207
Lunches,CatBoost,0.1244167696763045,1120.2861581513207
Lunches,CatBoost,0.12655778613750496,1120.2861581513207
Lunches,CatBoost,0.12869880259870542,1120.2861581513207
Lunches,CatBoost,0.1308398190599059,1120.2861581513207
Lunches,CatBoost,0.13298083552110637,1120.2861581513207
Lunches,CatBoost,0.13512185198230683,1120.2861581513207
Lunches,CatBoost,0.13726286844350732,1120.2861581513207
Lunches,CatBoost,0.1394038849047078,1142.9954858187027
Lunches,CatBoost,0.14154490136590825,1142.9954858187027
Lunches,CatBoost,0.14368591782710874,1142.9954858187027
Lunches,CatBoost,0.1458269342883092,1142.9954858187027
Lunches,CatBoost,0.14796795074950966,1142.9954858187027
Lunches,CatBoost,0.15010896721071015,1142.9954858187027
Lunches,CatBoost,0.15224998367191062,1142.9954858187027
Lunches,CatBoost,0.15439100013311108,1144.563069363012
Lunches,CatBoost,0.15653201659431157,1138.711048637865
Lunches,CatBoost,0.15867303305551203,1138.711048637865
Lunches,CatBoost,0.1608140495167125,1138.711048637865
Lunches,CatBoost,0.16295506597791298,1116.8108066460716
Lunches,CatBoost,0.16509608243911345,1116.8108066460716
Lunches,CatBoost,0.1672370989003139,1116.8108066460716
Lunches,CatBoost,0.1693781153615144,1116.8108066460716
Lunches,CatBoost,0.17151913182271486,1116.8108066460716
Lunches,CatBoost,0.17366014828391535,1116.8108066460716
Lunches,CatBoost,0.1758011647451158,1116.8108066460716
Lunches,CatBoost,0.17794218120631627,1116.8108066460716
Lunches,CatBoost,0.18008319766751676,1116.8108066460716
Lunches,CatBoost,0.18222421412871723,1116.8108066460716
Lunches,CatBoost,0.1843652305899177,1116.8108066460716
Lunches,CatBoost,0.18650624705111818,1128.4151432660522
Lunches,CatBoost,0.18864726351231864,1128.4151432660522
Lunches,CatBoost,0.1907882799735191,1128.4151432660522
Lunches,CatBoost,0.1929292964347196,1128.3512520210886
Lunches,CatBoost,0.19507031289592006,1133.647036737859
Lunches,CatBoost,0.19721132935712052,1132.969843778792
Lunches,CatBoost,0.199352345818321,1132.969843778792
Lunches,CatBoost,0.20149336227952147,1132.969843778792
Lunches,CatBoost,0.20363437874072193,1132.969843778792
Lunches,CatBoost,0.20577539520192242,1132.969843778792
Lunches,CatBoost,0.20791641166312289,1132.969843778792
Lunches,CatBoost,0.21005742812432335,1132.969843778792
Lunches,CatBoost,0.21219844458552384,1132.969843778792
Lunches,CatBoost,0.2143394610467243,1132.969843778792
Lunches,LightGBM,0.0023788313878776,1150.1608458906796
Lunches,LightGBM,0.004519847849078072,1150.1608458906796
Lunches,LightGBM,0.006660864310278543,1150.1098341397062
Lunches,LightGBM,0.008801880771479016,1150.1098341397062
Lunches,LightGBM,0.010942897232679487,1132.4276001147834
Lunches,LightGBM,0.01308391369387996,1133.051262696034
Lunches,LightGBM,0.01522493015508043,1131.434384290457
