Dataset,Model,15 Tram count,Predicted Value
Afternoons Special,LightGBM,8.313131313131313,933.7794122962526
Afternoons Special,LightGBM,9.141414141414142,933.7794122962526
Afternoons Special,LightGBM,9.969696969696969,933.7794122962526
Afternoons Special,LightGBM,10.797979797979798,937.5347359733254
Afternoons Special,LightGBM,11.626262626262626,937.5347359733254
Afternoons Special,LightGBM,12.454545454545455,937.5347359733254
Afternoons Special,LightGBM,13.282828282828284,937.5347359733254
Afternoons Special,LightGBM,14.11111111111111,937.5347359733254
Afternoons Special,LightGBM,14.93939393939394,937.5347359733254
Afternoons Special,LightGBM,15.767676767676768,937.5347359733254
Afternoons Special,LightGBM,16.595959595959595,937.5347359733254
Afternoons Special,LightGBM,17.424242424242422,937.5347359733254
Afternoons Special,LightGBM,18.252525252525253,937.5347359733254
Afternoons Special,LightGBM,19.080808080808083,937.0325017040471
Afternoons Special,LightGBM,19.90909090909091,937.0325017040471
Afternoons Special,LightGBM,20.737373737373737,937.0325017040471
Afternoons Special,LightGBM,21.565656565656568,937.0325017040471
Afternoons Special,LightGBM,22.393939393939394,937.0325017040471
Afternoons Special,LightGBM,23.22222222222222,937.0325017040471
Afternoons Special,LightGBM,24.050505050505052,937.0325017040471
Afternoons Special,LightGBM,24.87878787878788,937.0325017040471
Afternoons Special,LightGBM,25.707070707070706,936.6846963037473
Afternoons Special,LightGBM,26.535353535353536,936.6846963037473
Afternoons Special,LightGBM,27.363636363636363,936.4748186801232
Afternoons Special,LightGBM,28.19191919191919,936.4748186801232
Afternoons Special,LightGBM,29.02020202020202,936.4748186801232
Afternoons Special,LightGBM,29.848484848484848,936.4748186801232
Afternoons Special,LightGBM,30.67676767676768,936.4971394540534
Afternoons Special,LightGBM,31.505050505050505,936.4971394540534
Afternoons Special,LightGBM,32.33333333333333,936.4971394540534
Afternoons Special,LightGBM,33.161616161616166,936.4971394540534
Afternoons Special,LightGBM,33.98989898989899,936.5096957806267
Afternoons Special,LightGBM,34.81818181818182,935.918257395263
Afternoons Special,LightGBM,35.64646464646465,935.918257395263
Afternoons Special,LightGBM,36.474747474747474,935.918257395263
Afternoons Special,LightGBM,37.303030303030305,935.918257395263
Afternoons Special,LightGBM,38.131313131313135,935.8700313225169
Afternoons Special,LightGBM,38.95959595959596,935.8700313225169
Afternoons Special,LightGBM,39.78787878787879,935.8700313225169
Afternoons Special,LightGBM,40.61616161616162,935.8700313225169
Afternoons Special,LightGBM,41.44444444444444,935.8700313225169
Afternoons Special,LightGBM,42.27272727272727,934.3297399878927
Afternoons Special,LightGBM,43.101010101010104,934.3297399878927
Afternoons Special,LightGBM,43.92929292929293,934.3297399878927
Afternoons Special,LightGBM,44.75757575757576,934.3297399878927
Afternoons Special,LightGBM,45.58585858585859,934.3297399878927
Afternoons Special,LightGBM,46.41414141414141,934.3297399878927
Afternoons Special,LightGBM,47.24242424242424,934.3297399878927
Afternoons Special,LightGBM,48.07070707070707,934.3297399878927
Afternoons Special,LightGBM,48.898989898989896,934.3297399878927
Afternoons Special,LightGBM,49.72727272727273,934.3297399878927
Afternoons Special,LightGBM,50.55555555555556,934.3038526824919
Afternoons Special,LightGBM,51.38383838383838,934.3038526824919
Afternoons Special,LightGBM,52.21212121212121,934.3038526824919
Afternoons Special,LightGBM,53.04040404040404,934.67723415224
Afternoons Special,LightGBM,53.86868686868687,932.748468735389
Afternoons Special,LightGBM,54.696969696969695,932.748468735389
Afternoons Special,LightGBM,55.525252525252526,932.748468735389
Afternoons Special,LightGBM,56.35353535353536,932.748468735389
Afternoons Special,LightGBM,57.18181818181818,935.4654577311646
Afternoons Special,LightGBM,58.01010101010101,935.4654577311646
Afternoons Special,LightGBM,58.83838383838384,935.4654577311646
Afternoons Special,LightGBM,59.666666666666664,935.4654577311646
Afternoons Special,LightGBM,60.494949494949495,935.4654577311646
Afternoons Special,LightGBM,61.323232323232325,937.4528701392828
Afternoons Special,LightGBM,62.15151515151515,937.4528701392828
Afternoons Special,LightGBM,62.97979797979798,940.000234999834
Afternoons Special,LightGBM,63.80808080808081,919.0684664435538
Afternoons Special,LightGBM,64.63636363636364,919.297017198145
Afternoons Special,LightGBM,65.46464646464646,919.297017198145
Afternoons Special,LightGBM,66.2929292929293,916.9462823154132
Afternoons Special,LightGBM,67.12121212121212,947.975954842458
Afternoons Special,LightGBM,67.94949494949495,940.6784492759513
Afternoons Special,LightGBM,68.77777777777777,940.6784492759513
Afternoons Special,LightGBM,69.60606060606061,940.2243843924456
Afternoons Special,LightGBM,70.43434343434343,940.2243843924456
Afternoons Special,LightGBM,71.26262626262627,1098.3953929852853
Afternoons Special,LightGBM,72.0909090909091,1097.2077494423968
Afternoons Special,LightGBM,72.91919191919192,1098.7993400893038
Afternoons Special,LightGBM,73.74747474747475,1098.7540777663366
Afternoons Special,LightGBM,74.57575757575758,1099.1202086383994
Afternoons Special,LightGBM,75.4040404040404,1099.1202086383994
Afternoons Special,LightGBM,76.23232323232324,1099.3545922043036
Afternoons Special,LightGBM,77.06060606060606,1099.4897010594152
Afternoons Special,LightGBM,77.88888888888889,1099.5091358993022
Afternoons Special,LightGBM,78.71717171717172,1099.5091358993022
Afternoons Special,LightGBM,79.54545454545455,1099.0467964045442
Afternoons Special,LightGBM,80.37373737373737,1099.0467964045442
Afternoons Special,LightGBM,81.20202020202021,1098.0347792845307
Afternoons Special,LightGBM,82.03030303030303,1098.0347792845307
Afternoons Special,LightGBM,82.85858585858585,1098.0347792845307
Afternoons Special,LightGBM,83.68686868686869,1094.2343010415498
Afternoons Special,LightGBM,84.51515151515152,1094.2343010415498
Afternoons Special,LightGBM,85.34343434343434,1094.2343010415498
Afternoons Special,LightGBM,86.17171717171718,1094.2343010415498
Afternoons Special,LightGBM,87.0,1094.2343010415498
Afternoons Special,XGBoost,5.0,909.1317749023438
Afternoons Special,XGBoost,5.828282828282829,909.1317749023438
Afternoons Special,XGBoost,6.656565656565657,909.1317749023438
Afternoons Special,XGBoost,7.484848484848484,909.1317749023438
Afternoons Special,XGBoost,8.313131313131313,907.5399169921875
Afternoons Special,XGBoost,9.141414141414142,907.5399169921875
Afternoons Special,XGBoost,9.969696969696969,907.5399169921875
Afternoons Special,XGBoost,10.797979797979798,907.5399169921875
Afternoons Special,XGBoost,11.626262626262626,907.5399169921875
Afternoons Special,XGBoost,12.454545454545455,907.5399169921875
Afternoons Special,XGBoost,13.282828282828284,923.6347045898438
Afternoons Special,XGBoost,14.11111111111111,923.6347045898438
Afternoons Special,XGBoost,14.93939393939394,923.6347045898438
Afternoons Special,XGBoost,15.767676767676768,923.6347045898438
Afternoons Special,XGBoost,16.595959595959595,923.6347045898438
Afternoons Special,XGBoost,17.424242424242422,923.6347045898438
Afternoons Special,XGBoost,18.252525252525253,923.6347045898438
Afternoons Special,XGBoost,19.080808080808083,923.6347045898438
Afternoons Special,XGBoost,19.90909090909091,923.6347045898438
Afternoons Special,XGBoost,20.737373737373737,923.6347045898438
Afternoons Special,XGBoost,21.565656565656568,923.6347045898438
Afternoons Special,XGBoost,22.393939393939394,923.6347045898438
Afternoons Special,XGBoost,23.22222222222222,923.6347045898438
Afternoons Special,XGBoost,24.050505050505052,923.6347045898438
Afternoons Special,XGBoost,24.87878787878788,923.6347045898438
Afternoons Special,XGBoost,25.707070707070706,928.8862915039062
Afternoons Special,XGBoost,26.535353535353536,894.362060546875
Afternoons Special,XGBoost,27.363636363636363,894.362060546875
Afternoons Special,XGBoost,28.19191919191919,893.9334716796875
Afternoons Special,XGBoost,29.02020202020202,893.9334716796875
Afternoons Special,XGBoost,29.848484848484848,893.9334716796875
Afternoons Special,XGBoost,30.67676767676768,893.9334716796875
Afternoons Special,XGBoost,31.505050505050505,893.9334716796875
Afternoons Special,XGBoost,32.33333333333333,893.9334716796875
Afternoons Special,XGBoost,33.161616161616166,894.1433715820312
Afternoons Special,XGBoost,33.98989898989899,894.1433715820312
Afternoons Special,XGBoost,34.81818181818182,891.82373046875
Afternoons Special,XGBoost,35.64646464646465,881.55126953125
Afternoons Special,XGBoost,36.474747474747474,881.55126953125
Afternoons Special,XGBoost,37.303030303030305,881.55126953125
Afternoons Special,XGBoost,38.131313131313135,881.55126953125
Afternoons Special,XGBoost,38.95959595959596,881.55126953125
Afternoons Special,XGBoost,39.78787878787879,881.55126953125
Afternoons Special,XGBoost,40.61616161616162,870.0172729492188
Afternoons Special,XGBoost,41.44444444444444,870.0172729492188
Afternoons Special,XGBoost,42.27272727272727,870.0172729492188
Afternoons Special,XGBoost,43.101010101010104,870.0172729492188
Afternoons Special,XGBoost,43.92929292929293,870.0172729492188
Afternoons Special,XGBoost,44.75757575757576,870.1160278320312
Afternoons Special,XGBoost,45.58585858585859,870.1160278320312
Afternoons Special,XGBoost,46.41414141414141,870.1160278320312
Afternoons Special,XGBoost,47.24242424242424,870.1160278320312
Afternoons Special,XGBoost,48.07070707070707,870.1160278320312
Afternoons Special,XGBoost,48.898989898989896,870.1160278320312
Afternoons Special,XGBoost,49.72727272727273,871.8857421875
Afternoons Special,XGBoost,50.55555555555556,871.8857421875
Afternoons Special,XGBoost,51.38383838383838,871.8857421875
Afternoons Special,XGBoost,52.21212121212121,845.6364135742188
Afternoons Special,XGBoost,53.04040404040404,845.63330078125
Afternoons Special,XGBoost,53.86868686868687,845.63330078125
Afternoons Special,XGBoost,54.696969696969695,851.5276489257812
Afternoons Special,XGBoost,55.525252525252526,851.5276489257812
Afternoons Special,XGBoost,56.35353535353536,851.5276489257812
Afternoons Special,XGBoost,57.18181818181818,851.5276489257812
Afternoons Special,XGBoost,58.01010101010101,851.5276489257812
Afternoons Special,XGBoost,58.83838383838384,851.5276489257812
Afternoons Special,XGBoost,59.666666666666664,862.7396240234375
Afternoons Special,XGBoost,60.494949494949495,862.7396240234375
Afternoons Special,XGBoost,61.323232323232325,862.7396240234375
Afternoons Special,XGBoost,62.15151515151515,907.8526611328125
Afternoons Special,XGBoost,62.97979797979798,907.8526611328125
Afternoons Special,XGBoost,63.80808080808081,905.7459106445312
Afternoons Special,XGBoost,64.63636363636364,897.29541015625
Afternoons Special,XGBoost,65.46464646464646,886.936767578125
Afternoons Special,XGBoost,66.2929292929293,859.4542846679688
Afternoons Special,XGBoost,67.12121212121212,881.8851928710938
Afternoons Special,XGBoost,67.94949494949495,881.8851928710938
Afternoons Special,XGBoost,68.77777777777777,883.1272583007812
Afternoons Special,XGBoost,69.60606060606061,883.4866943359375
Afternoons Special,XGBoost,70.43434343434343,883.547607421875
Afternoons Special,XGBoost,71.26262626262627,1109.3685302734375
Afternoons Special,XGBoost,72.0909090909091,1106.81884765625
Afternoons Special,XGBoost,72.91919191919192,1106.81884765625
Afternoons Special,XGBoost,73.74747474747475,1160.3017578125
Afternoons Special,XGBoost,74.57575757575758,1198.819580078125
Afternoons Special,XGBoost,75.4040404040404,1194.254150390625
Afternoons Special,XGBoost,76.23232323232324,1175.067626953125
Afternoons Special,XGBoost,77.06060606060606,1176.67138671875
Afternoons Special,XGBoost,77.88888888888889,1176.67138671875
Afternoons Special,XGBoost,78.71717171717172,1184.8892822265625
Afternoons Special,XGBoost,79.54545454545455,1184.8892822265625
Afternoons Special,XGBoost,80.37373737373737,1058.941650390625
Afternoons Special,XGBoost,81.20202020202021,1058.941650390625
Afternoons Special,XGBoost,82.03030303030303,1045.4322509765625
Afternoons Special,XGBoost,82.85858585858585,1045.4322509765625
Afternoons Special,XGBoost,83.68686868686869,1045.4322509765625
Afternoons Special,XGBoost,84.51515151515152,1111.010009765625
Afternoons Special,XGBoost,85.34343434343434,1111.010009765625
Afternoons Special,XGBoost,86.17171717171718,1110.5491943359375
Afternoons Special,XGBoost,87.0,1110.6318359375
