Dataset,Model,15 Intersection density,Predicted Value
Afternoons,XGBoost,0.0016277588429740152,1160.7076416015625
Afternoons,XGBoost,0.001640110321969681,1160.7076416015625
Afternoons,XGBoost,0.0016524618009653466,1160.7076416015625
Afternoons,XGBoost,0.001664813279961012,1160.7076416015625
Afternoons,XGBoost,0.0016771647589566778,1160.7076416015625
Afternoons,XGBoost,0.0016895162379523434,1160.7076416015625
Afternoons,XGBoost,0.0017018677169480091,1160.7076416015625
Afternoons,XGBoost,0.0017142191959436748,1160.7076416015625
Afternoons,XGBoost,0.0017265706749393405,1160.3345947265625
Afternoons,XGBoost,0.0017389221539350062,1160.3345947265625
Afternoons,XGBoost,0.0017512736329306719,1160.3345947265625
Afternoons,XGBoost,0.0017636251119263373,1160.3345947265625
Afternoons,XGBoost,0.001775976590922003,1160.3345947265625
Afternoons,XGBoost,0.0017883280699176687,1160.3345947265625
Afternoons,XGBoost,0.0018006795489133344,1160.3345947265625
Afternoons,XGBoost,0.001813031027909,1160.3345947265625
Mornings Special,CatBoost,0.0005902346073381,301.871174137733
Mornings Special,CatBoost,0.0006025860863337657,301.871174137733
Mornings Special,CatBoost,0.0006149375653294312,301.871174137733
Mornings Special,CatBoost,0.0006272890443250969,301.871174137733
Mornings Special,CatBoost,0.0006396405233207626,301.871174137733
Mornings Special,CatBoost,0.0006519920023164283,301.871174137733
Mornings Special,CatBoost,0.0006643434813120939,301.871174137733
Mornings Special,CatBoost,0.0006766949603077596,301.871174137733
Mornings Special,CatBoost,0.0006890464393034253,301.871174137733
Mornings Special,CatBoost,0.0007013979182990909,301.871174137733
Mornings Special,CatBoost,0.0007137493972947565,301.871174137733
Mornings Special,CatBoost,0.0007261008762904222,301.871174137733
Mornings Special,CatBoost,0.0007384523552860879,301.2498148314016
Mornings Special,CatBoost,0.0007508038342817535,301.2498148314016
Mornings Special,CatBoost,0.0007631553132774192,301.2498148314016
Mornings Special,CatBoost,0.0007755067922730848,301.2498148314016
Mornings Special,CatBoost,0.0007878582712687505,301.2498148314016
Mornings Special,CatBoost,0.0008002097502644162,301.2498148314016
Mornings Special,CatBoost,0.0008125612292600818,305.0614429575898
Mornings Special,CatBoost,0.0008249127082557475,305.0614429575898
Mornings Special,CatBoost,0.000837264187251413,305.0614429575898
Mornings Special,CatBoost,0.0008496156662470787,305.0676741117835
Mornings Special,CatBoost,0.0008619671452427444,305.0676741117835
Mornings Special,CatBoost,0.0008743186242384101,305.0676741117835
Mornings Special,CatBoost,0.0008866701032340758,304.9367619706419
Mornings Special,CatBoost,0.0008990215822297415,304.9367619706419
Mornings Special,CatBoost,0.0009113730612254071,304.9367619706419
Mornings Special,CatBoost,0.0009237245402210727,304.92255232949617
Mornings Special,CatBoost,0.0009360760192167383,304.92255232949617
Mornings Special,CatBoost,0.000948427498212404,304.92255232949617
Mornings Special,CatBoost,0.0009607789772080697,304.92255232949617
Mornings Special,CatBoost,0.0009731304562037354,304.4628670439613
Mornings Special,CatBoost,0.000985481935199401,304.43014817237383
Mornings Special,CatBoost,0.0009978334141950668,304.43014817237383
Mornings Special,CatBoost,0.0010101848931907322,304.43014817237383
Mornings Special,CatBoost,0.001022536372186398,304.43014817237383
Mornings Special,CatBoost,0.0010348878511820636,304.43014817237383
Mornings Special,CatBoost,0.0010472393301777293,304.43014817237383
Mornings Special,CatBoost,0.001059590809173395,304.43014817237383
Mornings Special,CatBoost,0.0010719422881690607,304.43014817237383
Mornings Special,CatBoost,0.0010842937671647263,303.8819250920014
Mornings Special,CatBoost,0.0010966452461603918,302.814846278609
Mornings Special,CatBoost,0.0011089967251560577,299.065149845023
Mornings Special,CatBoost,0.0011213482041517232,299.065149845023
Mornings Special,CatBoost,0.0011336996831473889,299.065149845023
Mornings Special,CatBoost,0.0011460511621430546,299.065149845023
Mornings Special,CatBoost,0.0011584026411387202,299.0267545056894
Mornings Special,CatBoost,0.001170754120134386,300.17587944690223
Mornings Special,CatBoost,0.0011831055991300514,300.17587944690223
Mornings Special,CatBoost,0.0011954570781257173,300.17587944690223
Mornings Special,CatBoost,0.0012078085571213828,299.91287009917664
Mornings Special,CatBoost,0.0012201600361170485,299.91287009917664
Mornings Special,CatBoost,0.0012325115151127141,299.91287009917664
Mornings Special,CatBoost,0.0012448629941083798,299.91287009917664
Mornings Special,CatBoost,0.0012572144731040455,299.91287009917664
Mornings Special,CatBoost,0.001269565952099711,299.91287009917664
Mornings Special,CatBoost,0.0012819174310953769,300.437823306827
Mornings Special,CatBoost,0.0012942689100910424,300.437823306827
Mornings Special,CatBoost,0.0013066203890867083,300.437823306827
Mornings Special,CatBoost,0.0013189718680823737,297.8594045310399
Mornings Special,CatBoost,0.0013313233470780394,297.8594045310399
Mornings Special,CatBoost,0.001343674826073705,300.64755956997686
Mornings Special,CatBoost,0.0013560263050693708,300.64755956997686
Mornings Special,CatBoost,0.0013683777840650365,300.64755956997686
Mornings Special,CatBoost,0.001380729263060702,295.8330753426856
Mornings Special,CatBoost,0.0013930807420563678,295.8330753426856
Mornings Special,CatBoost,0.0014054322210520333,295.8330753426856
Mornings Special,CatBoost,0.001417783700047699,295.8330753426856
Mornings Special,CatBoost,0.0014301351790433647,295.8330753426856
Mornings Special,CatBoost,0.0014424866580390304,295.8330753426856
Mornings Special,CatBoost,0.001454838137034696,295.8330753426856
Mornings Special,CatBoost,0.0014671896160303615,295.8330753426856
Mornings Special,CatBoost,0.0014795410950260274,295.8330753426856
Mornings Special,CatBoost,0.001491892574021693,295.8330753426856
Mornings Special,CatBoost,0.0015042440530173586,295.8330753426856
Mornings Special,CatBoost,0.0015165955320130243,295.8330753426856
Mornings Special,CatBoost,0.00152894701100869,295.8330753426856
Mornings Special,CatBoost,0.0015412984900043556,295.8330753426856
Mornings Special,CatBoost,0.0015536499690000211,295.8330753426856
Mornings Special,CatBoost,0.001566001447995687,295.8330753426856
Mornings Special,CatBoost,0.0015783529269913525,295.8330753426856
Mornings Special,CatBoost,0.0015907044059870182,295.8330753426856
Mornings Special,CatBoost,0.0016030558849826839,295.8330753426856
Mornings Special,CatBoost,0.0016154073639783495,295.8330753426856
Mornings Special,CatBoost,0.0016277588429740152,295.8330753426856
Mornings Special,CatBoost,0.001640110321969681,295.8330753426856
Mornings Special,CatBoost,0.0016524618009653466,295.8330753426856
Mornings Special,CatBoost,0.001664813279961012,295.8330753426856
Mornings Special,CatBoost,0.0016771647589566778,295.8330753426856
Mornings Special,CatBoost,0.0016895162379523434,295.8330753426856
Mornings Special,CatBoost,0.0017018677169480091,295.8330753426856
Mornings Special,CatBoost,0.0017142191959436748,295.8330753426856
Mornings Special,CatBoost,0.0017265706749393405,295.8330753426856
Mornings Special,CatBoost,0.0017389221539350062,295.8330753426856
Mornings Special,CatBoost,0.0017512736329306719,295.8330753426856
Mornings Special,CatBoost,0.0017636251119263373,295.8330753426856
Mornings Special,CatBoost,0.001775976590922003,293.83574209014955
Mornings Special,CatBoost,0.0017883280699176687,293.83574209014955
Mornings Special,CatBoost,0.0018006795489133344,293.83574209014955
Mornings Special,CatBoost,0.001813031027909,293.83574209014955
