Dataset,Model,5 Lamp density,Predicted Value
All,CatBoost,0.028034160501369344,615.0100133674797
All,CatBoost,0.028429007832374543,615.0100133674797
All,CatBoost,0.028823855163379746,615.0100133674797
All,CatBoost,0.02921870249438495,615.0100133674797
All,CatBoost,0.02961354982539015,615.0100133674797
All,CatBoost,0.030008397156395354,615.0100133674797
All,CatBoost,0.030403244487400557,615.0100133674797
All,CatBoost,0.030798091818405756,613.1900263869136
All,CatBoost,0.03119293914941096,613.1900263869136
All,CatBoost,0.03158778648041616,613.1900263869136
All,CatBoost,0.031982633811421364,613.1900263869136
All,CatBoost,0.03237748114242656,613.1900263869136
All,CatBoost,0.03277232847343177,613.1900263869136
All,CatBoost,0.03316717580443697,613.1900263869136
All,CatBoost,0.033562023135442175,613.1900263869136
All,CatBoost,0.033956870466447374,613.1900263869136
All,CatBoost,0.03435171779745257,613.1900263869136
All,CatBoost,0.03474656512845778,613.1900263869136
All,CatBoost,0.03514141245946298,613.1900263869136
All,CatBoost,0.035536259790468185,613.1900263869136
All,CatBoost,0.035931107121473384,613.1900263869136
All,CatBoost,0.03632595445247858,613.1900263869136
All,CatBoost,0.03672080178348379,613.1900263869136
All,CatBoost,0.03711564911448899,613.1900263869136
All,CatBoost,0.037510496445494194,613.1900263869136
All,CatBoost,0.037905343776499394,613.1900263869136
All,CatBoost,0.03830019110750459,613.1900263869136
All,CatBoost,0.0386950384385098,613.1900263869136
All,CatBoost,0.039089885769515,612.1313738116856
Mornings,CatBoost,0.0,707.8931090566865
Mornings,CatBoost,0.000394847331005202,707.8931090566865
Mornings,CatBoost,0.000789694662010404,707.8931090566865
Mornings,CatBoost,0.001184541993015606,707.8931090566865
Mornings,CatBoost,0.001579389324020808,707.8931090566865
Mornings,CatBoost,0.00197423665502601,707.8931090566865
Mornings,CatBoost,0.002369083986031212,707.8931090566865
Mornings,CatBoost,0.0027639313170364143,707.8931090566865
Mornings,CatBoost,0.003158778648041616,707.9218810259528
Mornings,CatBoost,0.003553625979046818,707.9263873066427
Mornings,CatBoost,0.00394847331005202,708.0676768697949
Mornings,CatBoost,0.004343320641057222,708.0676768697949
Mornings,CatBoost,0.004738167972062424,708.0676768697949
Mornings,CatBoost,0.005133015303067626,708.496740020178
Mornings,CatBoost,0.005527862634072829,708.496740020178
Mornings,CatBoost,0.0059227099650780305,708.496740020178
Mornings,CatBoost,0.006317557296083232,708.496740020178
Mornings,CatBoost,0.006712404627088434,709.0623525546263
Mornings,CatBoost,0.007107251958093636,709.4667842962975
Mornings,CatBoost,0.0075020992890988385,709.4667842962975
Mornings,CatBoost,0.00789694662010404,717.9829620295648
Mornings,CatBoost,0.008291793951109242,717.9829620295648
Mornings,CatBoost,0.008686641282114445,717.9829620295648
Mornings,CatBoost,0.009081488613119646,724.1229403581623
Mornings,CatBoost,0.009476335944124848,724.112506303451
Mornings,CatBoost,0.009871183275130051,724.112506303451
Mornings,CatBoost,0.010266030606135252,724.112506303451
Mornings,CatBoost,0.010660877937140455,724.112506303451
Mornings,CatBoost,0.011055725268145657,724.112506303451
Mornings,CatBoost,0.011450572599150858,724.112506303451
Mornings,CatBoost,0.011845419930156061,724.112506303451
Mornings,CatBoost,0.012240267261161262,724.112506303451
Mornings,CatBoost,0.012635114592166465,724.112506303451
Mornings,CatBoost,0.013029961923171667,724.112506303451
Mornings,CatBoost,0.013424809254176868,724.112506303451
Mornings,CatBoost,0.01381965658518207,724.112506303451
Mornings,CatBoost,0.014214503916187272,724.112506303451
Mornings,CatBoost,0.014609351247192474,724.112506303451
Mornings,CatBoost,0.015004198578197677,724.112506303451
Mornings,CatBoost,0.015399045909202878,724.112506303451
Mornings,CatBoost,0.01579389324020808,724.112506303451
Mornings,CatBoost,0.01618874057121328,724.112506303451
Mornings,CatBoost,0.016583587902218484,724.0796281994028
Mornings,CatBoost,0.016978435233223687,724.0796281994028
Mornings,CatBoost,0.01737328256422889,724.0796281994028
Mornings,CatBoost,0.017768129895234092,724.0796281994028
Mornings,CatBoost,0.01816297722623929,724.0796281994028
Mornings,CatBoost,0.018557824557244494,724.0796281994028
Mornings,CatBoost,0.018952671888249697,724.0796281994028
Mornings,CatBoost,0.0193475192192549,724.0796281994028
Mornings,CatBoost,0.019742366550260102,724.0796281994028
Mornings,CatBoost,0.0201372138812653,724.0796281994028
Mornings,CatBoost,0.020532061212270504,724.0796281994028
Mornings,CatBoost,0.020926908543275707,724.0796281994028
Mornings,CatBoost,0.02132175587428091,726.9311803443242
Mornings,CatBoost,0.021716603205286112,726.9311803443242
Mornings,CatBoost,0.022111450536291315,726.9311803443242
Mornings,CatBoost,0.022506297867296514,726.9311803443242
Mornings,CatBoost,0.022901145198301717,726.9311803443242
Mornings,CatBoost,0.02329599252930692,727.6008415517376
Mornings,CatBoost,0.023690839860312122,727.6008415517376
Mornings,CatBoost,0.024085687191317325,727.591679819766
Mornings,CatBoost,0.024480534522322524,727.591679819766
Mornings,CatBoost,0.024875381853327726,727.591679819766
Mornings,CatBoost,0.02527022918433293,727.591679819766
Mornings,CatBoost,0.025665076515338132,727.591679819766
Mornings,CatBoost,0.026059923846343334,727.591679819766
Mornings,CatBoost,0.026454771177348534,727.591679819766
Mornings,CatBoost,0.026849618508353736,727.591679819766
Mornings,CatBoost,0.02724446583935894,727.4660333446568
Mornings,CatBoost,0.02763931317036414,727.4660333446568
Mornings,CatBoost,0.028034160501369344,727.4660333446568
Mornings,CatBoost,0.028429007832374543,727.4660333446568
Mornings,CatBoost,0.028823855163379746,727.4660333446568
Mornings,CatBoost,0.02921870249438495,727.4660333446568
Mornings,CatBoost,0.02961354982539015,727.4660333446568
Mornings,CatBoost,0.030008397156395354,727.4660333446568
Mornings,CatBoost,0.030403244487400557,727.4660333446568
Mornings,CatBoost,0.030798091818405756,727.3456127937869
Mornings,CatBoost,0.03119293914941096,727.3456127937869
Mornings,CatBoost,0.03158778648041616,727.3456127937869
Mornings,CatBoost,0.031982633811421364,727.3456127937869
Mornings,CatBoost,0.03237748114242656,727.3456127937869
Mornings,CatBoost,0.03277232847343177,727.3456127937869
Mornings,CatBoost,0.03316717580443697,727.3456127937869
Mornings,CatBoost,0.033562023135442175,729.9089017316853
Mornings,CatBoost,0.033956870466447374,729.9089017316853
Mornings,CatBoost,0.03435171779745257,729.9089017316853
Mornings,CatBoost,0.03474656512845778,729.9089017316853
Mornings,CatBoost,0.03514141245946298,729.9089017316853
Mornings,CatBoost,0.035536259790468185,729.9089017316853
Mornings,CatBoost,0.035931107121473384,729.9089017316853
Mornings,CatBoost,0.03632595445247858,729.9089017316853
Mornings,CatBoost,0.03672080178348379,729.9089017316853
Mornings,CatBoost,0.03711564911448899,729.6001801099632
Mornings,CatBoost,0.037510496445494194,729.6001801099632
Mornings,CatBoost,0.037905343776499394,729.6001801099632
Mornings,CatBoost,0.03830019110750459,729.6001801099632
Mornings,CatBoost,0.0386950384385098,729.6001801099632
Mornings,CatBoost,0.039089885769515,729.6001801099632
Lunches,CatBoost,0.0,1092.7287304071929
Lunches,CatBoost,0.000394847331005202,1092.7287304071929
Lunches,CatBoost,0.000789694662010404,1092.7287304071929
Lunches,CatBoost,0.001184541993015606,1092.7287304071929
Lunches,CatBoost,0.001579389324020808,1092.7287304071929
Lunches,CatBoost,0.00197423665502601,1092.7287304071929
Lunches,CatBoost,0.002369083986031212,1092.7287304071929
Lunches,CatBoost,0.0027639313170364143,1092.7287304071929
Lunches,CatBoost,0.003158778648041616,1092.7287304071929
Lunches,CatBoost,0.003553625979046818,1099.5896287910193
Lunches,CatBoost,0.00394847331005202,1099.5896287910193
Lunches,CatBoost,0.004343320641057222,1099.5896287910193
Lunches,CatBoost,0.004738167972062424,1099.5896287910193
Lunches,CatBoost,0.005133015303067626,1101.3533508765638
Lunches,CatBoost,0.005527862634072829,1101.3533508765638
Lunches,CatBoost,0.0059227099650780305,1101.3533508765638
Lunches,CatBoost,0.006317557296083232,1101.3533508765638
Lunches,CatBoost,0.006712404627088434,1101.673011826393
Lunches,CatBoost,0.007107251958093636,1101.605365280382
Lunches,CatBoost,0.0075020992890988385,1101.605365280382
Lunches,CatBoost,0.00789694662010404,1101.605365280382
Lunches,CatBoost,0.008291793951109242,1101.605365280382
Lunches,CatBoost,0.008686641282114445,1102.026347611092
Lunches,CatBoost,0.009081488613119646,1112.7416116800287
Lunches,CatBoost,0.009476335944124848,1113.7163953011457
Lunches,CatBoost,0.009871183275130051,1113.7163953011457
Lunches,CatBoost,0.010266030606135252,1113.7163953011457
Lunches,CatBoost,0.010660877937140455,1113.7163953011457
Lunches,CatBoost,0.011055725268145657,1113.739797626022
Lunches,CatBoost,0.011450572599150858,1113.739797626022
Lunches,CatBoost,0.011845419930156061,1113.739797626022
Lunches,CatBoost,0.012240267261161262,1113.739797626022
Lunches,CatBoost,0.012635114592166465,1113.739797626022
Lunches,CatBoost,0.013029961923171667,1113.739797626022
Lunches,CatBoost,0.013424809254176868,1113.739797626022
Lunches,CatBoost,0.01381965658518207,1113.739797626022
Lunches,CatBoost,0.014214503916187272,1113.739797626022
Lunches,CatBoost,0.014609351247192474,1113.739797626022
Lunches,CatBoost,0.015004198578197677,1113.739797626022
Lunches,CatBoost,0.015399045909202878,1113.739797626022
Lunches,CatBoost,0.01579389324020808,1113.6888311238883
Lunches,CatBoost,0.01618874057121328,1113.6888311238883
Lunches,CatBoost,0.016583587902218484,1113.6787172045576
Lunches,CatBoost,0.016978435233223687,1113.6787172045576
Lunches,CatBoost,0.01737328256422889,1113.6787172045576
Lunches,CatBoost,0.017768129895234092,1113.6787172045576
Lunches,CatBoost,0.01816297722623929,1113.6787172045576
Lunches,CatBoost,0.018557824557244494,1113.6787172045576
Lunches,CatBoost,0.018952671888249697,1113.6787172045576
Lunches,CatBoost,0.0193475192192549,1113.6787172045576
Lunches,CatBoost,0.019742366550260102,1113.6787172045576
Lunches,CatBoost,0.0201372138812653,1113.6787172045576
Lunches,CatBoost,0.020532061212270504,1113.6787172045576
Lunches,CatBoost,0.020926908543275707,1113.6787172045576
Lunches,CatBoost,0.02132175587428091,1114.5991880726049
Lunches,CatBoost,0.021716603205286112,1114.5991880726049
Lunches,CatBoost,0.022111450536291315,1114.5991880726049
Lunches,CatBoost,0.022506297867296514,1114.5991880726049
Lunches,CatBoost,0.022901145198301717,1114.5991880726049
Lunches,CatBoost,0.02329599252930692,1114.5991880726049
Lunches,CatBoost,0.023690839860312122,1114.5991880726049
Lunches,CatBoost,0.024085687191317325,1114.5428187785778
Lunches,CatBoost,0.024480534522322524,1114.5428187785778
Lunches,CatBoost,0.024875381853327726,1112.6269329254326
Lunches,CatBoost,0.02527022918433293,1112.2980831689167
Lunches,CatBoost,0.025665076515338132,1112.2980831689167
Lunches,CatBoost,0.026059923846343334,1112.2980831689167
Lunches,CatBoost,0.026454771177348534,1112.2980831689167
Lunches,CatBoost,0.026849618508353736,1112.2980831689167
Lunches,CatBoost,0.02724446583935894,1121.3930272320724
Lunches,CatBoost,0.02763931317036414,1121.3930272320724
Lunches,CatBoost,0.028034160501369344,1121.3930272320724
Lunches,CatBoost,0.028429007832374543,1121.3930272320724
Lunches,CatBoost,0.028823855163379746,1121.3930272320724
Lunches,CatBoost,0.02921870249438495,1121.3930272320724
Lunches,CatBoost,0.02961354982539015,1121.3930272320724
Lunches,CatBoost,0.030008397156395354,1121.3930272320724
Lunches,CatBoost,0.030403244487400557,1121.3930272320724
Lunches,CatBoost,0.030798091818405756,1124.844887681855
Lunches,CatBoost,0.03119293914941096,1124.844887681855
Lunches,CatBoost,0.03158778648041616,1124.844887681855
Lunches,CatBoost,0.031982633811421364,1124.844887681855
Lunches,CatBoost,0.03237748114242656,1124.844887681855
Lunches,CatBoost,0.03277232847343177,1124.844887681855
Lunches,CatBoost,0.03316717580443697,1124.844887681855
Lunches,CatBoost,0.033562023135442175,1128.1434974564363
Lunches,CatBoost,0.033956870466447374,1128.1434974564363
Lunches,CatBoost,0.03435171779745257,1128.1434974564363
Lunches,CatBoost,0.03474656512845778,1128.1434974564363
Lunches,CatBoost,0.03514141245946298,1128.1434974564363
Lunches,CatBoost,0.035536259790468185,1128.1434974564363
Lunches,CatBoost,0.035931107121473384,1128.1434974564363
Lunches,CatBoost,0.03632595445247858,1128.1434974564363
Lunches,CatBoost,0.03672080178348379,1128.1434974564363
Lunches,CatBoost,0.03711564911448899,1128.1434974564363
Lunches,CatBoost,0.037510496445494194,1128.1434974564363
Lunches,CatBoost,0.037905343776499394,1128.1434974564363
Lunches,CatBoost,0.03830019110750459,1128.1434974564363
Lunches,CatBoost,0.0386950384385098,1128.1434974564363
Lunches,CatBoost,0.039089885769515,1128.1434974564363
Afternoons,CatBoost,0.0,1215.0495163524663
Afternoons,CatBoost,0.000394847331005202,1215.0495163524663
Afternoons,CatBoost,0.000789694662010404,1215.0495163524663
Afternoons,CatBoost,0.001184541993015606,1215.0495163524663
Afternoons,CatBoost,0.001579389324020808,1215.0495163524663
Afternoons,CatBoost,0.00197423665502601,1215.1629152374258
Afternoons,CatBoost,0.002369083986031212,1215.1629152374258
Afternoons,CatBoost,0.0027639313170364143,1215.1629152374258
Afternoons,CatBoost,0.003158778648041616,1215.1629152374258
Afternoons,CatBoost,0.003553625979046818,1215.1629152374258
Afternoons,CatBoost,0.00394847331005202,1215.2594494934517
Afternoons,CatBoost,0.004343320641057222,1216.7136574400479
Afternoons,CatBoost,0.004738167972062424,1216.7136574400479
Afternoons,CatBoost,0.005133015303067626,1216.8074204239874
Afternoons,CatBoost,0.005527862634072829,1216.8074204239874
Afternoons,CatBoost,0.0059227099650780305,1216.8074204239874
Afternoons,CatBoost,0.006317557296083232,1216.8074204239874
Afternoons,CatBoost,0.006712404627088434,1225.7939601236508
Afternoons,CatBoost,0.007107251958093636,1225.7939601236508
Afternoons,CatBoost,0.0075020992890988385,1225.7939601236508
Afternoons,CatBoost,0.00789694662010404,1226.253594850298
Afternoons,CatBoost,0.008291793951109242,1226.253594850298
Afternoons,CatBoost,0.008686641282114445,1226.0942288659555
Afternoons,CatBoost,0.009081488613119646,1226.0942288659555
Afternoons,CatBoost,0.009476335944124848,1235.691538162355
Afternoons,CatBoost,0.009871183275130051,1235.691538162355
Afternoons,CatBoost,0.010266030606135252,1235.691538162355
Afternoons,CatBoost,0.010660877937140455,1235.691538162355
Afternoons,CatBoost,0.011055725268145657,1235.691538162355
Afternoons,CatBoost,0.011450572599150858,1235.691538162355
Afternoons,CatBoost,0.011845419930156061,1235.691538162355
Afternoons,CatBoost,0.012240267261161262,1235.691538162355
Afternoons,CatBoost,0.012635114592166465,1235.691538162355
Afternoons,CatBoost,0.013029961923171667,1238.024414259196
Afternoons,CatBoost,0.013424809254176868,1238.024414259196
Afternoons,CatBoost,0.01381965658518207,1238.024414259196
Afternoons,CatBoost,0.014214503916187272,1238.024414259196
Afternoons,CatBoost,0.014609351247192474,1238.024414259196
Afternoons,CatBoost,0.015004198578197677,1238.024414259196
Afternoons,CatBoost,0.015399045909202878,1238.024414259196
Afternoons,CatBoost,0.01579389324020808,1238.024414259196
Afternoons,CatBoost,0.01618874057121328,1238.024414259196
Afternoons,CatBoost,0.016583587902218484,1238.0484301002145
Afternoons,CatBoost,0.016978435233223687,1238.0484301002145
Afternoons,CatBoost,0.01737328256422889,1238.0484301002145
Afternoons,CatBoost,0.017768129895234092,1238.0484301002145
Afternoons,CatBoost,0.01816297722623929,1238.0484301002145
Afternoons,CatBoost,0.018557824557244494,1238.0484301002145
Afternoons,CatBoost,0.018952671888249697,1238.0484301002145
Afternoons,CatBoost,0.0193475192192549,1238.0484301002145
Afternoons,CatBoost,0.019742366550260102,1238.0484301002145
Afternoons,CatBoost,0.0201372138812653,1238.0484301002145
Afternoons,CatBoost,0.020532061212270504,1238.0484301002145
Afternoons,CatBoost,0.020926908543275707,1238.0484301002145
Afternoons,CatBoost,0.02132175587428091,1237.9991398065447
Afternoons,CatBoost,0.021716603205286112,1237.9991398065447
Afternoons,CatBoost,0.022111450536291315,1237.9991398065447
Afternoons,CatBoost,0.022506297867296514,1237.9991398065447
Afternoons,CatBoost,0.022901145198301717,1237.9991398065447
Afternoons,CatBoost,0.02329599252930692,1237.9991398065447
Afternoons,CatBoost,0.023690839860312122,1237.9991398065447
Afternoons,CatBoost,0.024085687191317325,1236.5537481273236
Afternoons,CatBoost,0.024480534522322524,1236.5537481273236
Afternoons,CatBoost,0.024875381853327726,1236.3746431867482
Afternoons,CatBoost,0.02527022918433293,1236.4617811016903
Afternoons,CatBoost,0.025665076515338132,1236.4617811016903
Afternoons,CatBoost,0.026059923846343334,1236.4617811016903
Afternoons,CatBoost,0.026454771177348534,1236.4617811016903
Afternoons,CatBoost,0.026849618508353736,1236.4617811016903
Afternoons,CatBoost,0.02724446583935894,1237.2302961776525
Afternoons,CatBoost,0.02763931317036414,1237.2302961776525
Afternoons,CatBoost,0.028034160501369344,1237.2302961776525
Afternoons,CatBoost,0.028429007832374543,1237.2302961776525
Afternoons,CatBoost,0.028823855163379746,1237.2302961776525
Afternoons,CatBoost,0.02921870249438495,1237.2302961776525
Afternoons,CatBoost,0.02961354982539015,1237.2302961776525
Afternoons,CatBoost,0.030008397156395354,1237.2302961776525
Afternoons,CatBoost,0.030403244487400557,1237.2302961776525
Afternoons,CatBoost,0.030798091818405756,1234.014895600931
Afternoons,CatBoost,0.03119293914941096,1234.014895600931
Afternoons,CatBoost,0.03158778648041616,1234.014895600931
Afternoons,CatBoost,0.031982633811421364,1234.014895600931
Afternoons,CatBoost,0.03237748114242656,1234.014895600931
Afternoons,CatBoost,0.03277232847343177,1234.014895600931
Afternoons,CatBoost,0.03316717580443697,1234.014895600931
Afternoons,CatBoost,0.033562023135442175,1234.014895600931
Afternoons,CatBoost,0.033956870466447374,1234.014895600931
Afternoons,CatBoost,0.03435171779745257,1234.014895600931
Afternoons,CatBoost,0.03474656512845778,1234.014895600931
Afternoons,CatBoost,0.03514141245946298,1234.014895600931
Afternoons,CatBoost,0.035536259790468185,1234.014895600931
Afternoons,CatBoost,0.035931107121473384,1234.014895600931
Afternoons,CatBoost,0.03632595445247858,1234.014895600931
Afternoons,CatBoost,0.03672080178348379,1234.014895600931
Afternoons,CatBoost,0.03711564911448899,1234.014895600931
Afternoons,CatBoost,0.037510496445494194,1234.014895600931
Afternoons,CatBoost,0.037905343776499394,1234.014895600931
Afternoons,CatBoost,0.03830019110750459,1234.014895600931
Afternoons,CatBoost,0.0386950384385098,1234.014895600931
Afternoons,CatBoost,0.039089885769515,1233.3994226567565
Afternoons,XGBoost,0.0,1190.9390869140625
Afternoons,XGBoost,0.000394847331005202,1190.9390869140625
Afternoons,XGBoost,0.000789694662010404,1190.9390869140625
Afternoons,XGBoost,0.001184541993015606,1193.7559814453125
Afternoons,XGBoost,0.001579389324020808,1194.3134765625
Afternoons,XGBoost,0.00197423665502601,1194.3134765625
Afternoons,XGBoost,0.002369083986031212,1194.3134765625
Afternoons,XGBoost,0.0027639313170364143,1194.509765625
Afternoons,XGBoost,0.003158778648041616,1194.509765625
Afternoons,XGBoost,0.003553625979046818,1204.2530517578125
Afternoons,XGBoost,0.00394847331005202,1204.259521484375
Afternoons,XGBoost,0.004343320641057222,1204.259521484375
Afternoons,XGBoost,0.004738167972062424,1204.259521484375
Afternoons,XGBoost,0.005133015303067626,1203.902587890625
Afternoons,XGBoost,0.005527862634072829,1203.8389892578125
Afternoons,XGBoost,0.0059227099650780305,1203.8389892578125
Afternoons,XGBoost,0.006317557296083232,1203.8389892578125
Afternoons,XGBoost,0.006712404627088434,1205.534912109375
Afternoons,XGBoost,0.007107251958093636,1246.8349609375
Afternoons,XGBoost,0.0075020992890988385,1245.7821044921875
Afternoons,XGBoost,0.00789694662010404,1245.7821044921875
Afternoons,XGBoost,0.008291793951109242,1245.7821044921875
Afternoons,XGBoost,0.008686641282114445,1245.7821044921875
Afternoons,XGBoost,0.009081488613119646,1244.92138671875
Afternoons,XGBoost,0.009476335944124848,1245.6864013671875
Afternoons,XGBoost,0.009871183275130051,1245.6864013671875
Afternoons,XGBoost,0.010266030606135252,1245.6864013671875
Afternoons,XGBoost,0.010660877937140455,1245.6864013671875
Afternoons,XGBoost,0.011055725268145657,1248.834716796875
Afternoons,XGBoost,0.011450572599150858,1248.834716796875
Afternoons,XGBoost,0.011845419930156061,1248.834716796875
Afternoons,XGBoost,0.012240267261161262,1248.834716796875
Afternoons,XGBoost,0.012635114592166465,1248.834716796875
Afternoons,XGBoost,0.013029961923171667,1248.834716796875
Afternoons,XGBoost,0.013424809254176868,1248.834716796875
Afternoons,XGBoost,0.01381965658518207,1248.834716796875
Afternoons,XGBoost,0.014214503916187272,1248.834716796875
Afternoons,XGBoost,0.014609351247192474,1248.834716796875
Afternoons,XGBoost,0.015004198578197677,1248.5091552734375
Afternoons,XGBoost,0.015399045909202878,1248.5091552734375
Afternoons,XGBoost,0.01579389324020808,1248.5091552734375
Afternoons,XGBoost,0.01618874057121328,1248.5091552734375
Afternoons,XGBoost,0.016583587902218484,1244.4661865234375
Afternoons,XGBoost,0.016978435233223687,1244.4661865234375
Afternoons,XGBoost,0.01737328256422889,1244.4439697265625
Afternoons,XGBoost,0.017768129895234092,1244.4439697265625
Afternoons,XGBoost,0.01816297722623929,1244.4439697265625
Afternoons,XGBoost,0.018557824557244494,1244.4439697265625
Afternoons,XGBoost,0.018952671888249697,1244.4439697265625
Afternoons,XGBoost,0.0193475192192549,1244.4439697265625
Afternoons,XGBoost,0.019742366550260102,1244.4439697265625
Afternoons,XGBoost,0.0201372138812653,1244.04931640625
Afternoons,XGBoost,0.020532061212270504,1244.04931640625
Afternoons,XGBoost,0.020926908543275707,1244.04931640625
Afternoons,XGBoost,0.02132175587428091,1244.04931640625
Afternoons,XGBoost,0.021716603205286112,1244.04931640625
Afternoons,XGBoost,0.022111450536291315,1244.04931640625
Afternoons,XGBoost,0.022506297867296514,1244.4202880859375
Afternoons,XGBoost,0.022901145198301717,1244.4202880859375
Afternoons,XGBoost,0.02329599252930692,1244.4202880859375
Afternoons,XGBoost,0.023690839860312122,1244.4208984375
Afternoons,XGBoost,0.024085687191317325,1244.4208984375
Afternoons,XGBoost,0.024480534522322524,1244.4208984375
Afternoons,XGBoost,0.024875381853327726,1244.5135498046875
Afternoons,XGBoost,0.02527022918433293,1230.7796630859375
Afternoons,XGBoost,0.025665076515338132,1230.7796630859375
Afternoons,XGBoost,0.026059923846343334,1230.7796630859375
Afternoons,XGBoost,0.026454771177348534,1230.7796630859375
Afternoons,XGBoost,0.026849618508353736,1230.7796630859375
Afternoons,XGBoost,0.02724446583935894,1230.7796630859375
Afternoons,XGBoost,0.02763931317036414,1230.7796630859375
Afternoons,XGBoost,0.028034160501369344,1230.7796630859375
Afternoons,XGBoost,0.028429007832374543,1230.7796630859375
Afternoons,XGBoost,0.028823855163379746,1230.7796630859375
Afternoons,XGBoost,0.02921870249438495,1239.128662109375
Afternoons,XGBoost,0.02961354982539015,1239.128662109375
Afternoons,XGBoost,0.030008397156395354,1239.128662109375
Afternoons,XGBoost,0.030403244487400557,1239.128662109375
Afternoons,XGBoost,0.030798091818405756,1239.128662109375
Afternoons,XGBoost,0.03119293914941096,1239.128662109375
Afternoons,XGBoost,0.03158778648041616,1239.128662109375
Afternoons,XGBoost,0.031982633811421364,1239.128662109375
Afternoons,XGBoost,0.03237748114242656,1238.4090576171875
Afternoons,XGBoost,0.03277232847343177,1238.4090576171875
Afternoons,XGBoost,0.03316717580443697,1238.4090576171875
Afternoons,XGBoost,0.033562023135442175,1238.4090576171875
Afternoons,XGBoost,0.033956870466447374,1238.4090576171875
Afternoons,XGBoost,0.03435171779745257,1238.4090576171875
Afternoons,XGBoost,0.03474656512845778,1238.4090576171875
Afternoons,XGBoost,0.03514141245946298,1238.59228515625
Afternoons,XGBoost,0.035536259790468185,1238.59228515625
Afternoons,XGBoost,0.035931107121473384,1238.59228515625
Afternoons,XGBoost,0.03632595445247858,1238.59228515625
Afternoons,XGBoost,0.03672080178348379,1238.59228515625
Afternoons,XGBoost,0.03711564911448899,1238.59228515625
Afternoons,XGBoost,0.037510496445494194,1238.59228515625
Afternoons,XGBoost,0.037905343776499394,1238.59228515625
